# Relative energy hierarchy for Ac-Ala-NMe conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
   1  -167612.666685   0.000000
   2  -167612.583764   0.082921
   3  -167612.47286    0.193825
   4  -167612.447416   0.219269
   5  -167612.190522   0.476163
   6  -167611.981727   0.684958
   7  -167611.917697   0.748988
   8  -167611.851308   0.815377
   9  -167611.780437   0.886248
  10  -167611.308439   1.358246
  11  -167611.289754   1.376931
  12  -167611.229078   1.437607
  13  -167611.132104   1.534581
