# Relative energy hierarchy for Cys conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -38234.1044152   0.000000
   2  -38234.0307935   0.073622
   3  -38234.0068051   0.097610
   4  -38233.9901590   0.114256
   5  -38233.9717546   0.132661
   6  -38233.9704864   0.133929
   7  -38233.9652965   0.139119
   8  -38233.9400264   0.164389
   9  -38233.8893397   0.215076
  10  -38233.8725489   0.231866
  11  -38233.8566325   0.247783
  12  -38233.7235807   0.380834
  13  -38233.7218413   0.382574
  14  -38233.6461825   0.458233
  15  -38233.6359627   0.468453
  16  -38233.5385928   0.565822
  17  -38233.5279839   0.576431
  18  -38233.2615699   0.842845
  19  -38233.2480318   0.856383
  20  -38233.1884885   0.915927
  21  -38233.1593213   0.945094
  22  -38233.0995954   1.004820
  23  -38232.9104821   1.193933
