,Energy,Torsion 0,Torsion 1,Torsion 2,Torsion 3,Torsion 4,Torsion 5,Torsion 6,Torsion 7
152,36.58992211289414,-12.015918444580791,96.12126650848825,97.65609175258898,223.63650884817844,271.0385326367864,211.28979998468344,185.74402876736428,51.85243386624481
120,36.721887670499235,60.26515261427569,117.02806592060479,30.443043431743888,189.39085369323237,230.17490422030852,197.41603806754142,161.71172180205397,98.88900007914398
39,36.72739879110793,81.17337352433714,116.87071307910813,72.61534916704177,178.14143577337944,238.50968985088798,178.8398890756399,243.39163572202767,153.4977026484946
1,36.73729486473551,177.98093318820492,128.20797363792767,-196.05594906270355,205.83531504530185,201.5791586286916,150.56879028221968,204.7825824030146,24.385233366892493
187,36.7721298715329,95.35899117901076,78.16183346498283,83.22076558338894,169.16305670844872,36.89668388945904,248.5546398420156,153.24551930563618,180.0894769065959
178,36.80982053825783,82.88380972715466,103.67777375625637,123.68032322901072,183.40532659128303,151.61402303688848,260.21195345214505,233.85244984945044,59.678961009712296
176,36.844158424955694,245.34447433982197,118.3474771366014,105.49298686867625,210.79226548805823,179.4690106509137,137.67186698487012,149.92822301130406,64.29187542708773
42,36.84434878178245,140.16371708856644,141.65809246606455,52.94387958840264,58.90596540978676,191.57089313688573,234.7688576874707,150.6624546416992,98.60133459233376
163,36.85026827581037,132.224962062976,109.25495936203808,-12.956179456823605,268.41636623650146,82.24242918046107,180.95991656553423,191.55722547012573,147.87243548706763
159,36.88182974791616,112.82479670974593,105.25324961788158,293.5197213234895,187.85429722963352,185.65806782332874,190.11241352991124,150.4593401573352,184.3547695308293
134,36.88622008834578,228.54471235826549,110.29800433631438,275.0201683315694,95.56163465639207,243.9037468344782,227.74802449809334,174.93289397019905,117.94574984861622
125,36.89022435918222,102.65640770097917,116.3530723045771,169.65711365896445,79.97892809086996,230.29124644186362,172.68509886007914,178.068961898739,138.23859443437226
49,36.89769767099923,129.73221770721156,123.08095257056333,188.61541456291476,214.97428135011492,176.98317504078392,229.35828086980962,209.56840418594953,103.54260335189541
111,36.9178470458498,303.29336467831035,92.28382615293167,6.841731901907849,-102.2901279537657,70.01617385006651,159.62479543918062,203.96966084945157,159.5323138199484
153,36.91834541112241,73.5606987335488,178.13027010955184,257.179033717483,213.30494517104378,230.0026526242035,118.75738283543858,187.80977459767553,64.15837287883906
8,36.93305428385994,141.53120336282086,132.01697288114428,304.2502415637194,197.1982330797477,172.92219817753653,231.4226403663336,173.24625793286572,190.51086460256803
72,36.93371746010894,266.2756177678975,125.91195999466217,178.7579095514831,231.64459411663267,216.5859813619988,128.43484669424524,157.5739838880221,167.91052064121186
