,Energy,Torsion 0,Torsion 1,Torsion 2,Torsion 3,Torsion 4,Torsion 5,Torsion 6,Torsion 7
127,36.3693506483786,60.0,120.0,300.0,180.0,270.0,210.0,180.0,270.0
172,36.38294031595085,240.0,120.0,90.0,180.0,270.0,210.0,210.0,270.0
44,36.384320631784604,0.0,120.0,270.0,180.0,270.0,210.0,180.0,270.0
164,36.38897183496862,0.0,120.0,210.0,180.0,270.0,210.0,180.0,270.0
0,36.38997045011597,120.0,120.0,90.0,180.0,270.0,210.0,180.0,30.0
23,36.393124196091,240.0,120.0,90.0,180.0,270.0,210.0,180.0,270.0
135,36.39630998812491,0.0,120.0,60.0,180.0,270.0,240.0,180.0,270.0
48,36.3968499724278,0.0,120.0,60.0,60.0,270.0,210.0,180.0,270.0
10,36.39795858988185,150.0,120.0,270.0,240.0,270.0,210.0,180.0,270.0
31,36.4000440172501,240.0,120.0,330.0,180.0,270.0,210.0,180.0,270.0
6,36.40018330224847,240.0,120.0,180.0,180.0,270.0,210.0,180.0,270.0
45,36.40143767549227,0.0,120.0,60.0,210.0,270.0,240.0,180.0,270.0
155,36.40486823701619,150.0,120.0,30.0,270.0,270.0,210.0,180.0,270.0
178,36.406042510294014,240.0,120.0,90.0,60.0,270.0,210.0,180.0,270.0
40,36.40627373357041,60.0,120.0,330.0,180.0,240.0,210.0,180.0,30.0
150,36.4064567605091,0.0,120.0,30.0,240.0,270.0,210.0,180.0,270.0
72,36.40653893278104,150.0,120.0,330.0,270.0,270.0,210.0,180.0,270.0
88,36.40718471793771,210.0,120.0,270.0,240.0,270.0,210.0,210.0,270.0
113,36.407610679335754,150.0,120.0,180.0,180.0,30.0,210.0,180.0,270.0
51,36.410929913342265,60.0,90.0,30.0,180.0,270.0,210.0,180.0,270.0
28,36.41311174404118,0.0,120.0,210.0,60.0,270.0,240.0,180.0,270.0
157,36.41523040657342,180.0,120.0,210.0,60.0,270.0,210.0,180.0,270.0
60,36.42518112918117,0.0,120.0,150.0,180.0,270.0,210.0,180.0,30.0
170,36.42726997539422,0.0,120.0,30.0,180.0,270.0,210.0,180.0,30.0
42,36.43110831967561,0.0,120.0,330.0,180.0,270.0,210.0,180.0,30.0
61,36.43136448597327,150.0,120.0,60.0,60.0,270.0,210.0,180.0,30.0
140,36.43446914878224,240.0,90.0,120.0,180.0,270.0,210.0,180.0,270.0
103,36.434641437511814,0.0,120.0,90.0,240.0,240.0,210.0,180.0,30.0
192,36.435390555635976,90.0,150.0,180.0,270.0,270.0,210.0,180.0,270.0
39,36.435391594829156,240.0,90.0,240.0,180.0,270.0,210.0,180.0,270.0
8,36.437601526415,240.0,120.0,60.0,210.0,270.0,210.0,180.0,30.0
156,36.43827298948295,0.0,150.0,240.0,240.0,270.0,270.0,180.0,270.0
32,36.44213042444893,0.0,120.0,90.0,270.0,270.0,210.0,180.0,30.0
129,36.4432051781859,0.0,90.0,60.0,240.0,270.0,210.0,180.0,270.0
180,36.44420708310247,240.0,120.0,60.0,60.0,270.0,210.0,180.0,30.0
53,36.44567323129157,60.0,150.0,30.0,180.0,270.0,240.0,180.0,270.0
84,36.44641979531285,210.0,120.0,240.0,210.0,270.0,210.0,180.0,30.0
78,36.44756767943358,240.0,90.0,240.0,60.0,270.0,210.0,180.0,270.0
54,36.44859120327024,60.0,150.0,180.0,60.0,270.0,210.0,180.0,270.0
173,36.45181807594397,240.0,90.0,210.0,60.0,270.0,210.0,180.0,270.0
126,36.45253491263242,240.0,90.0,60.0,240.0,270.0,210.0,180.0,270.0
18,36.456288238871295,0.0,120.0,60.0,180.0,270.0,180.0,180.0,30.0
154,36.458470424034736,120.0,150.0,240.0,180.0,270.0,210.0,180.0,30.0
108,36.458544100044065,120.0,90.0,330.0,270.0,270.0,210.0,180.0,30.0
160,36.458680017662594,0.0,120.0,0.0,270.0,270.0,210.0,180.0,30.0
115,36.458965881393105,240.0,120.0,300.0,270.0,270.0,210.0,180.0,30.0
118,36.464067026621606,210.0,120.0,180.0,270.0,270.0,210.0,180.0,30.0
24,36.47257659882461,60.0,90.0,0.0,240.0,240.0,210.0,180.0,30.0
64,36.47300763859926,0.0,150.0,300.0,270.0,270.0,210.0,180.0,270.0
19,36.475038875697244,240.0,90.0,210.0,180.0,240.0,210.0,180.0,30.0
99,36.48678362007619,60.0,150.0,120.0,270.0,270.0,210.0,180.0,30.0
29,36.48811346213515,60.0,150.0,180.0,60.0,270.0,210.0,180.0,30.0
96,36.488590159551904,0.0,90.0,300.0,240.0,270.0,210.0,180.0,30.0
87,36.49520158954751,180.0,90.0,90.0,240.0,270.0,210.0,180.0,30.0
56,36.50420115071684,240.0,150.0,300.0,180.0,270.0,210.0,180.0,30.0
50,36.51648429310535,180.0,90.0,150.0,270.0,270.0,180.0,180.0,270.0
195,36.52081446818422,180.0,150.0,90.0,270.0,270.0,210.0,180.0,30.0
145,36.52229200661237,30.0,120.0,30.0,240.0,270.0,210.0,210.0,30.0
165,36.52289106772801,240.0,90.0,0.0,180.0,270.0,180.0,180.0,30.0
69,36.53857736880231,30.0,120.0,300.0,240.0,240.0,180.0,180.0,30.0
71,36.539604895164636,60.0,120.0,60.0,240.0,270.0,240.0,180.0,30.0
43,36.54380171881773,330.0,120.0,180.0,180.0,270.0,180.0,180.0,270.0
62,36.544551518408234,60.0,240.0,180.0,240.0,270.0,240.0,180.0,270.0
171,36.5483044165166,150.0,120.0,180.0,90.0,270.0,210.0,180.0,30.0
36,36.55305316176218,270.0,120.0,240.0,240.0,270.0,210.0,210.0,30.0
74,36.555465598001014,240.0,90.0,120.0,90.0,270.0,210.0,180.0,270.0
33,36.55662722831051,0.0,90.0,210.0,240.0,270.0,210.0,150.0,30.0
185,36.56535485898059,60.0,0.0,30.0,180.0,270.0,240.0,180.0,270.0
13,36.56977720503372,330.0,150.0,30.0,270.0,270.0,210.0,180.0,270.0
163,36.57215321534157,270.0,120.0,90.0,90.0,270.0,210.0,180.0,30.0
167,36.57336328864428,240.0,120.0,240.0,30.0,270.0,210.0,180.0,30.0
186,36.573846066216156,60.0,240.0,300.0,270.0,270.0,210.0,180.0,30.0
158,36.57588070962861,0.0,120.0,270.0,240.0,270.0,210.0,180.0,60.0
49,36.5768839573697,240.0,90.0,300.0,30.0,270.0,210.0,180.0,270.0
