,Energy,Torsion 0,Torsion 1,Torsion 2,Torsion 3,Torsion 4,Torsion 5,Torsion 6,Torsion 7
104,36.319013276948496,90.0,120.0,150.0,180.0,270.0,270.0,180.0,270.0
30,36.31901328160456,90.0,120.0,150.0,180.0,270.0,270.0,180.0,270.0
33,36.32794050862302,90.0,120.0,90.0,60.0,270.0,270.0,180.0,270.0
4,36.32836276652233,90.0,120.0,120.0,60.0,270.0,270.0,180.0,270.0
89,36.330805189977575,90.0,120.0,300.0,60.0,270.0,270.0,180.0,270.0
96,36.336120133132056,60.0,120.0,60.0,180.0,270.0,270.0,180.0,270.0
148,36.33664606432555,90.0,120.0,30.0,240.0,270.0,270.0,180.0,270.0
40,36.34280739504586,60.0,120.0,210.0,180.0,270.0,270.0,180.0,270.0
36,36.349668034612925,60.0,120.0,180.0,210.0,270.0,270.0,180.0,270.0
3,36.34978748383247,30.0,120.0,60.0,180.0,270.0,270.0,180.0,270.0
72,36.35105847491468,150.0,120.0,270.0,180.0,270.0,270.0,180.0,270.0
69,36.353230739754366,30.0,120.0,150.0,180.0,270.0,270.0,180.0,270.0
120,36.35323074403493,30.0,120.0,150.0,180.0,270.0,270.0,180.0,270.0
76,36.35585450537214,0.0,120.0,90.0,180.0,270.0,270.0,180.0,270.0
194,36.35643454501351,0.0,120.0,240.0,180.0,270.0,270.0,180.0,270.0
124,36.35793053032807,30.0,120.0,150.0,210.0,270.0,270.0,180.0,270.0
9,36.357930530852265,30.0,120.0,150.0,210.0,270.0,270.0,180.0,270.0
163,36.36215760500364,30.0,120.0,90.0,60.0,270.0,270.0,180.0,270.0
55,36.362164614108465,0.0,120.0,210.0,180.0,270.0,270.0,180.0,270.0
24,36.36480616744327,240.0,120.0,60.0,180.0,270.0,270.0,180.0,270.0
39,36.364806169802876,240.0,120.0,60.0,180.0,270.0,270.0,180.0,270.0
173,36.36502253509742,30.0,120.0,300.0,60.0,270.0,270.0,180.0,270.0
2,36.365650863210256,240.0,120.0,120.0,180.0,270.0,270.0,180.0,270.0
50,36.3658068922263,30.0,120.0,150.0,60.0,270.0,270.0,180.0,270.0
106,36.36719844723364,150.0,120.0,300.0,60.0,270.0,270.0,180.0,270.0
83,36.36746402314976,30.0,120.0,90.0,240.0,270.0,270.0,180.0,270.0
158,36.368227430023616,30.0,120.0,30.0,180.0,270.0,210.0,210.0,270.0
70,36.36824889755907,240.0,120.0,150.0,180.0,270.0,270.0,180.0,270.0
82,36.36963967539979,150.0,120.0,90.0,240.0,270.0,270.0,180.0,270.0
123,36.36981020901227,210.0,120.0,90.0,180.0,270.0,270.0,180.0,270.0
105,36.37023899829523,180.0,120.0,120.0,180.0,270.0,270.0,180.0,270.0
196,36.370435510118234,30.0,120.0,300.0,240.0,270.0,270.0,180.0,270.0
168,36.37050014660513,30.0,120.0,150.0,240.0,270.0,270.0,180.0,270.0
41,36.37050014838975,30.0,120.0,150.0,240.0,270.0,270.0,180.0,270.0
67,36.370500148391386,30.0,120.0,150.0,240.0,270.0,270.0,180.0,270.0
