,Energy,Torsion 0,Torsion 1,Torsion 2,Torsion 3,Torsion 4,Torsion 5,Torsion 6,Torsion 7
182,36.31466533566235,90.0,120.0,270.0,180.0,270.0,270.0,180.0,270.0
52,36.31652809255013,90.0,120.0,240.0,180.0,270.0,270.0,180.0,270.0
14,36.31652809430946,90.0,120.0,240.0,180.0,270.0,270.0,180.0,270.0
86,36.3165280943104,90.0,120.0,240.0,180.0,270.0,270.0,180.0,270.0
186,36.31930770464967,90.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
167,36.31930770515489,90.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
188,36.322400732714414,90.0,120.0,240.0,210.0,270.0,270.0,180.0,270.0
62,36.32260274156656,120.0,120.0,60.0,180.0,270.0,270.0,180.0,270.0
72,36.322980818185734,120.0,120.0,90.0,180.0,270.0,270.0,180.0,270.0
30,36.3235606709184,120.0,120.0,240.0,180.0,270.0,270.0,180.0,270.0
119,36.323560674493045,120.0,120.0,240.0,180.0,270.0,270.0,180.0,270.0
138,36.323713070025846,90.0,120.0,150.0,210.0,270.0,270.0,180.0,270.0
147,36.32371307002589,90.0,120.0,150.0,210.0,270.0,270.0,180.0,270.0
184,36.32450557364218,90.0,120.0,30.0,210.0,270.0,270.0,180.0,270.0
89,36.32634032878388,120.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
6,36.32685924983548,90.0,120.0,210.0,210.0,270.0,270.0,180.0,270.0
118,36.327744597883374,120.0,120.0,330.0,180.0,270.0,270.0,180.0,270.0
19,36.329118440891286,90.0,120.0,180.0,210.0,270.0,270.0,180.0,270.0
73,36.329741600801064,90.0,120.0,0.0,180.0,270.0,270.0,180.0,270.0
193,36.329741602145496,90.0,120.0,0.0,180.0,270.0,270.0,180.0,270.0
192,36.33080519833099,90.0,120.0,300.0,60.0,270.0,270.0,180.0,270.0
90,36.33106686237595,90.0,120.0,30.0,60.0,270.0,270.0,180.0,270.0
10,36.333722012174675,120.0,120.0,270.0,60.0,270.0,270.0,180.0,270.0
94,36.335379446457516,90.0,120.0,90.0,270.0,270.0,270.0,180.0,270.0
194,36.3357536732929,90.0,120.0,120.0,270.0,270.0,270.0,180.0,270.0
22,36.33621819709176,90.0,120.0,300.0,240.0,270.0,270.0,180.0,270.0
46,36.33664606259445,90.0,120.0,30.0,240.0,270.0,270.0,180.0,270.0
144,36.338802442043665,90.0,120.0,150.0,270.0,270.0,270.0,180.0,270.0
