,Energy,Torsion 0,Torsion 1,Torsion 2,Torsion 3,Torsion 4,Torsion 5,Torsion 6,Torsion 7
21,36.333234660954794,90.0,120.0,330.0,180.0,270.0,210.0,210.0,270.0
53,36.3366583533392,90.0,120.0,150.0,180.0,270.0,210.0,210.0,270.0
37,36.3366583544285,90.0,120.0,150.0,180.0,270.0,210.0,210.0,270.0
84,36.3386061162552,90.0,120.0,90.0,180.0,270.0,240.0,210.0,270.0
17,36.343888411429695,90.0,120.0,90.0,180.0,270.0,210.0,180.0,270.0
185,36.34388841254243,90.0,120.0,90.0,180.0,270.0,210.0,180.0,270.0
94,36.34499116731136,90.0,120.0,240.0,180.0,270.0,210.0,180.0,270.0
112,36.34514831562213,90.0,120.0,330.0,60.0,270.0,210.0,210.0,270.0
12,36.34597659830062,90.0,120.0,90.0,60.0,270.0,210.0,210.0,270.0
134,36.34843167140791,90.0,120.0,150.0,60.0,270.0,210.0,210.0,270.0
187,36.348733197846876,90.0,120.0,330.0,60.0,270.0,240.0,210.0,270.0
101,36.3488006520752,90.0,120.0,300.0,180.0,270.0,210.0,180.0,270.0
67,36.3508084162576,90.0,120.0,330.0,180.0,270.0,210.0,180.0,270.0
8,36.352565167382316,90.0,120.0,330.0,270.0,270.0,210.0,210.0,270.0
52,36.35583308438404,120.0,120.0,300.0,180.0,270.0,210.0,180.0,270.0
36,36.35643856824272,90.0,120.0,270.0,60.0,270.0,210.0,180.0,270.0
143,36.357156699474814,90.0,120.0,240.0,60.0,270.0,210.0,180.0,270.0
186,36.35784098475949,120.0,120.0,330.0,180.0,270.0,210.0,180.0,270.0
180,36.357840992886,120.0,120.0,330.0,180.0,270.0,210.0,180.0,270.0
32,36.359608342026576,60.0,120.0,120.0,180.0,270.0,240.0,210.0,270.0
178,36.35972722084489,90.0,120.0,270.0,270.0,270.0,240.0,210.0,270.0
96,36.36038295181309,90.0,120.0,30.0,180.0,270.0,240.0,180.0,270.0
5,36.360863815685704,90.0,120.0,210.0,180.0,270.0,240.0,180.0,270.0
85,36.36140633716096,90.0,120.0,210.0,60.0,270.0,210.0,180.0,270.0
47,36.362627805683246,90.0,120.0,330.0,60.0,270.0,210.0,180.0,270.0
135,36.362627807077054,90.0,120.0,330.0,60.0,270.0,210.0,180.0,270.0
160,36.36262780707798,90.0,120.0,330.0,60.0,270.0,210.0,180.0,270.0
133,36.36292828405021,90.0,120.0,180.0,180.0,270.0,240.0,180.0,270.0
