,Energy,Torsion 0,Torsion 1,Torsion 2,Torsion 3,Torsion 4,Torsion 5,Torsion 6,Torsion 7
71,36.32071210883219,90.0,120.0,330.0,180.0,270.0,270.0,180.0,270.0
159,36.32169772830842,120.0,120.0,270.0,180.0,270.0,270.0,180.0,270.0
176,36.33419603661557,90.0,120.0,300.0,180.0,270.0,210.0,210.0,270.0
104,36.33419603661569,90.0,120.0,300.0,180.0,270.0,210.0,210.0,270.0
41,36.33864783975097,90.0,120.0,120.0,210.0,270.0,210.0,210.0,270.0
0,36.339564066463,120.0,120.0,330.0,60.0,270.0,270.0,180.0,270.0
115,36.33956406646391,120.0,120.0,330.0,60.0,270.0,270.0,180.0,270.0
55,36.340211294040465,90.0,120.0,270.0,180.0,270.0,240.0,210.0,270.0
141,36.34122847045437,120.0,120.0,300.0,180.0,270.0,210.0,210.0,270.0
97,36.34441435550552,90.0,120.0,270.0,180.0,270.0,210.0,180.0,270.0
75,36.34583750794022,120.0,120.0,30.0,210.0,270.0,210.0,210.0,270.0
15,36.346091208634554,120.0,120.0,120.0,180.0,270.0,240.0,210.0,270.0
57,36.348800652124815,90.0,120.0,300.0,180.0,270.0,210.0,180.0,270.0
109,36.34904845313047,90.0,120.0,270.0,210.0,270.0,210.0,180.0,270.0
86,36.349250631531135,90.0,120.0,120.0,210.0,270.0,210.0,180.0,270.0
100,36.350389235959625,90.0,120.0,150.0,210.0,270.0,210.0,180.0,270.0
168,36.35144678967758,120.0,120.0,270.0,180.0,270.0,210.0,180.0,270.0
69,36.35202440932351,120.0,120.0,60.0,180.0,270.0,210.0,180.0,270.0
56,36.35351667809162,30.0,120.0,270.0,210.0,270.0,270.0,180.0,270.0
26,36.354409307985854,90.0,120.0,30.0,210.0,270.0,210.0,180.0,270.0
166,36.35474603400231,60.0,120.0,300.0,180.0,270.0,210.0,210.0,270.0
47,36.35630403003712,60.0,120.0,120.0,270.0,270.0,270.0,180.0,270.0
98,36.3564385677691,90.0,120.0,270.0,60.0,270.0,210.0,180.0,270.0
24,36.35673654626312,90.0,90.0,60.0,180.0,270.0,270.0,180.0,270.0
185,36.35705115942967,120.0,120.0,60.0,210.0,270.0,210.0,180.0,270.0
10,36.357733064482275,90.0,120.0,150.0,180.0,270.0,240.0,180.0,270.0
175,36.35872447448717,60.0,120.0,240.0,180.0,270.0,210.0,210.0,270.0
70,36.35976399791711,120.0,120.0,120.0,270.0,270.0,210.0,210.0,270.0
66,36.36343629103467,120.0,120.0,60.0,180.0,270.0,240.0,180.0,270.0
64,36.363436296274806,120.0,120.0,60.0,180.0,270.0,240.0,180.0,270.0
181,36.3638205623702,90.0,120.0,270.0,270.0,270.0,210.0,180.0,270.0
124,36.36547037958933,90.0,120.0,150.0,270.0,270.0,210.0,180.0,270.0
33,36.36766630382945,90.0,120.0,270.0,60.0,270.0,240.0,180.0,270.0
121,36.36935064841738,60.0,120.0,300.0,180.0,270.0,210.0,180.0,270.0
192,36.36946863682512,120.0,120.0,150.0,210.0,270.0,240.0,180.0,270.0
140,36.36959827585195,60.0,120.0,270.0,210.0,270.0,210.0,180.0,270.0
174,36.370403569064216,150.0,120.0,30.0,180.0,270.0,210.0,210.0,270.0
165,36.37128659787973,120.0,120.0,60.0,270.0,270.0,210.0,180.0,270.0
80,36.3731150104515,60.0,120.0,330.0,270.0,270.0,210.0,210.0,270.0
177,36.376100292634334,90.0,120.0,240.0,270.0,270.0,240.0,180.0,270.0
139,36.381395274286646,60.0,120.0,210.0,270.0,270.0,210.0,210.0,270.0
186,36.38176758595844,150.0,120.0,60.0,60.0,270.0,210.0,210.0,270.0
122,36.383282592936645,30.0,120.0,210.0,180.0,270.0,210.0,180.0,270.0
30,36.38480395005844,60.0,120.0,60.0,270.0,270.0,210.0,180.0,270.0
38,36.384898101314825,0.0,120.0,60.0,180.0,270.0,210.0,180.0,270.0
191,36.38503786485035,30.0,120.0,120.0,240.0,270.0,210.0,210.0,270.0
20,36.38801995919338,180.0,120.0,300.0,180.0,270.0,210.0,210.0,270.0
145,36.39013126768449,180.0,120.0,270.0,180.0,270.0,210.0,210.0,270.0
108,36.39290026934733,60.0,90.0,60.0,180.0,270.0,210.0,210.0,270.0
172,36.39370534202602,0.0,120.0,300.0,270.0,270.0,210.0,210.0,270.0
127,36.394227833212284,240.0,120.0,60.0,180.0,270.0,210.0,180.0,270.0
132,36.395904416492805,60.0,90.0,300.0,180.0,270.0,210.0,210.0,270.0
131,36.395904419301004,60.0,90.0,300.0,180.0,270.0,210.0,210.0,270.0
40,36.39803629866597,240.0,120.0,300.0,180.0,270.0,210.0,180.0,270.0
148,36.398036303236886,240.0,120.0,300.0,180.0,270.0,210.0,180.0,270.0
35,36.398449889260434,240.0,120.0,30.0,180.0,270.0,210.0,180.0,270.0
23,36.40096439106186,240.0,120.0,300.0,240.0,270.0,210.0,210.0,270.0
52,36.402572600443584,270.0,120.0,300.0,180.0,270.0,210.0,210.0,270.0
9,36.403074478946685,180.0,120.0,120.0,210.0,270.0,210.0,180.0,270.0
50,36.403074485190885,180.0,120.0,120.0,210.0,270.0,210.0,180.0,270.0
198,36.40381516764071,90.0,150.0,300.0,210.0,270.0,210.0,210.0,270.0
146,36.40563971512342,240.0,120.0,60.0,180.0,270.0,240.0,180.0,270.0
119,36.405639715124444,240.0,120.0,60.0,180.0,270.0,240.0,180.0,270.0
54,36.40617947475171,240.0,120.0,60.0,60.0,270.0,210.0,180.0,270.0
196,36.407504485143356,210.0,120.0,300.0,210.0,270.0,210.0,180.0,270.0
