,Energy,Torsion 0,Torsion 1,Torsion 2,Torsion 3,Torsion 4,Torsion 5,Torsion 6,Torsion 7
29,36.31577440674046,210.0,120.0,270.0,210.0,30.0,180.0,180.0,270.0
21,36.335215184163005,60.0,120.0,270.0,180.0,270.0,270.0,180.0,270.0
157,36.337077641233904,60.0,120.0,240.0,180.0,270.0,270.0,180.0,270.0
47,36.34021129404523,90.0,120.0,270.0,180.0,270.0,240.0,210.0,270.0
23,36.34295027741685,60.0,120.0,240.0,210.0,270.0,270.0,180.0,270.0
140,36.3449911682108,90.0,120.0,240.0,180.0,270.0,210.0,180.0,270.0
11,36.34499116939835,90.0,120.0,240.0,180.0,270.0,210.0,180.0,270.0
136,36.345684574611695,90.0,120.0,150.0,180.0,270.0,210.0,180.0,270.0
197,36.346343413893294,90.0,120.0,300.0,60.0,270.0,210.0,210.0,270.0
181,36.350863808082636,90.0,120.0,240.0,210.0,270.0,210.0,180.0,270.0
35,36.352023752650936,120.0,120.0,240.0,180.0,270.0,210.0,180.0,270.0
41,36.35694378660027,90.0,120.0,60.0,60.0,270.0,210.0,180.0,270.0
96,36.35893544419584,60.0,120.0,30.0,180.0,270.0,240.0,210.0,270.0
88,36.35978504608983,90.0,120.0,0.0,180.0,270.0,210.0,180.0,270.0
171,36.35991053428367,90.0,120.0,300.0,180.0,270.0,240.0,180.0,270.0
3,36.36097203032394,90.0,120.0,30.0,60.0,270.0,210.0,180.0,270.0
123,36.36222300712795,90.0,120.0,60.0,240.0,270.0,210.0,180.0,270.0
20,36.362269498860165,60.0,120.0,330.0,210.0,270.0,240.0,210.0,270.0
185,36.365540713576216,60.0,120.0,240.0,180.0,270.0,210.0,180.0,270.0
111,36.368196016009165,90.0,120.0,270.0,210.0,30.0,210.0,180.0,270.0
146,36.37056856520849,60.0,120.0,60.0,210.0,270.0,210.0,180.0,270.0
175,36.371413353110356,60.0,120.0,240.0,210.0,270.0,210.0,180.0,270.0
128,36.373873312916984,60.0,120.0,270.0,240.0,270.0,210.0,210.0,270.0
172,36.375041222601766,150.0,120.0,120.0,210.0,270.0,210.0,210.0,270.0
150,36.37608802697642,30.0,120.0,150.0,210.0,270.0,210.0,210.0,270.0
106,36.376283919150815,60.0,120.0,180.0,210.0,270.0,210.0,180.0,270.0
155,36.379208487666794,30.0,120.0,240.0,180.0,270.0,210.0,180.0,270.0
2,36.379849424417316,120.0,120.0,300.0,210.0,30.0,210.0,180.0,270.0
176,36.38046053762034,60.0,120.0,300.0,180.0,270.0,240.0,180.0,270.0
36,36.380932407910855,60.0,120.0,30.0,180.0,270.0,240.0,180.0,270.0
61,36.38261796601224,60.0,120.0,240.0,240.0,270.0,210.0,180.0,270.0
131,36.38347787115223,60.0,120.0,180.0,180.0,270.0,240.0,180.0,270.0
160,36.38361298273532,90.0,120.0,240.0,270.0,30.0,210.0,180.0,270.0
198,36.38432063087967,0.0,120.0,270.0,180.0,270.0,210.0,180.0,270.0
144,36.38489763176983,0.0,120.0,240.0,180.0,270.0,210.0,180.0,270.0
28,36.384917223872456,240.0,120.0,0.0,180.0,270.0,210.0,210.0,270.0
113,36.387099683642525,60.0,120.0,30.0,240.0,270.0,210.0,180.0,270.0
95,36.38766836359937,60.0,120.0,330.0,210.0,270.0,240.0,180.0,270.0
156,36.388746509789286,60.0,120.0,270.0,210.0,30.0,210.0,180.0,270.0
143,36.388943749657635,60.0,120.0,180.0,240.0,270.0,210.0,180.0,270.0
191,36.389505746569554,180.0,120.0,0.0,180.0,270.0,210.0,210.0,270.0
30,36.39078060335693,30.0,120.0,240.0,180.0,270.0,240.0,180.0,270.0
151,36.3938015407561,30.0,120.0,180.0,240.0,270.0,210.0,210.0,270.0
18,36.394650531260595,150.0,120.0,150.0,60.0,270.0,210.0,180.0,270.0
46,36.39684529544456,30.0,120.0,330.0,60.0,270.0,210.0,180.0,270.0
174,36.39752325330131,30.0,120.0,180.0,60.0,270.0,210.0,180.0,270.0
139,36.398275581292395,210.0,120.0,270.0,180.0,270.0,210.0,180.0,270.0
159,36.40046837077776,150.0,120.0,240.0,180.0,30.0,210.0,180.0,270.0
0,36.4026619415634,210.0,120.0,300.0,180.0,270.0,210.0,180.0,270.0
24,36.40480887512449,210.0,120.0,180.0,180.0,270.0,210.0,180.0,270.0
167,36.40618765602571,30.0,120.0,300.0,60.0,270.0,240.0,180.0,270.0
52,36.40955838704574,180.0,120.0,180.0,210.0,270.0,210.0,180.0,270.0
16,36.41066846628262,270.0,120.0,180.0,180.0,270.0,210.0,210.0,270.0
124,36.41197801118517,150.0,120.0,270.0,60.0,30.0,210.0,180.0,270.0
103,36.412790936403454,270.0,120.0,270.0,180.0,270.0,210.0,180.0,270.0
132,36.41472167641821,210.0,120.0,300.0,60.0,270.0,210.0,180.0,270.0
127,36.41690193516519,240.0,120.0,270.0,60.0,270.0,240.0,180.0,270.0
