,Energy,Torsion 0,Torsion 1,Torsion 2,Torsion 3,Torsion 4,Torsion 5,Torsion 6,Torsion 7
32,36.31466533318286,90.0,120.0,270.0,180.0,270.0,270.0,180.0,270.0
100,36.31930770515773,90.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
133,36.32358800113509,90.0,120.0,300.0,210.0,270.0,270.0,180.0,270.0
72,36.32450557205078,90.0,120.0,30.0,210.0,270.0,270.0,180.0,270.0
176,36.32592683969711,90.0,120.0,330.0,210.0,270.0,270.0,180.0,270.0
18,36.32604578572949,120.0,120.0,150.0,180.0,270.0,270.0,180.0,270.0
137,36.32685924909744,90.0,120.0,210.0,210.0,270.0,270.0,180.0,270.0
28,36.32774460108195,120.0,120.0,330.0,180.0,270.0,270.0,180.0,270.0
13,36.32929067100462,120.0,120.0,210.0,180.0,270.0,270.0,180.0,270.0
26,36.32974160349653,90.0,120.0,0.0,180.0,270.0,270.0,180.0,270.0
124,36.3328382364648,90.0,120.0,60.0,240.0,270.0,270.0,180.0,270.0
113,36.33389195635354,120.0,120.0,210.0,210.0,270.0,270.0,180.0,270.0
148,36.334966786249865,90.0,120.0,0.0,210.0,270.0,270.0,180.0,270.0
7,36.336218202420795,90.0,120.0,300.0,240.0,270.0,270.0,180.0,270.0
144,36.33956331065532,60.0,120.0,150.0,180.0,270.0,270.0,180.0,270.0
126,36.33985720230484,60.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
171,36.341250224359634,60.0,120.0,60.0,210.0,270.0,270.0,180.0,270.0
178,36.342033998845004,60.0,120.0,120.0,210.0,270.0,270.0,180.0,270.0
128,36.34517009425005,120.0,120.0,330.0,240.0,270.0,270.0,180.0,270.0
68,36.347081682215375,120.0,120.0,330.0,270.0,270.0,270.0,180.0,270.0
190,36.34853415174994,120.0,120.0,0.0,60.0,270.0,270.0,180.0,270.0
159,36.34915843127029,90.0,120.0,90.0,210.0,270.0,210.0,180.0,270.0
119,36.34925063152228,90.0,120.0,120.0,210.0,270.0,210.0,180.0,270.0
79,36.35080841586911,90.0,120.0,330.0,180.0,270.0,210.0,180.0,270.0
61,36.351963415565194,150.0,120.0,60.0,180.0,270.0,270.0,180.0,270.0
142,36.35196341849826,150.0,120.0,60.0,180.0,270.0,270.0,180.0,270.0
86,36.35440930797796,90.0,120.0,30.0,210.0,270.0,210.0,180.0,270.0
161,36.354571545170195,0.0,120.0,270.0,180.0,270.0,270.0,180.0,270.0
107,36.355381708043495,60.0,120.0,60.0,270.0,270.0,270.0,180.0,270.0
149,36.35673654626031,90.0,90.0,60.0,180.0,270.0,270.0,180.0,270.0
75,36.35780530716712,30.0,120.0,300.0,210.0,270.0,270.0,180.0,270.0
36,36.359121235189654,60.0,120.0,30.0,270.0,270.0,270.0,180.0,270.0
31,36.35920562627683,0.0,120.0,270.0,210.0,270.0,270.0,180.0,270.0
169,36.35921421681468,0.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
47,36.360144260220395,30.0,120.0,330.0,210.0,270.0,270.0,180.0,270.0
71,36.361076796512506,90.0,120.0,120.0,210.0,270.0,240.0,180.0,270.0
60,36.36138962902753,0.0,120.0,120.0,210.0,270.0,270.0,180.0,270.0
160,36.36138963318335,0.0,120.0,120.0,210.0,270.0,270.0,180.0,270.0
114,36.36268511021535,90.0,90.0,120.0,210.0,270.0,270.0,180.0,270.0
74,36.36349417523655,0.0,120.0,300.0,210.0,270.0,270.0,180.0,270.0
123,36.36376163745298,150.0,120.0,60.0,60.0,270.0,270.0,180.0,270.0
192,36.364806165805156,240.0,120.0,60.0,180.0,270.0,270.0,180.0,270.0
129,36.366595953955795,0.0,120.0,270.0,60.0,270.0,270.0,180.0,270.0
163,36.36676589032518,0.0,120.0,210.0,210.0,270.0,270.0,180.0,270.0
179,36.36798112330894,240.0,120.0,300.0,180.0,270.0,270.0,180.0,270.0
111,36.3682488958153,240.0,120.0,150.0,180.0,270.0,270.0,180.0,270.0
65,36.36852656930136,210.0,120.0,270.0,180.0,270.0,270.0,180.0,270.0
23,36.3699477279689,240.0,120.0,330.0,180.0,270.0,270.0,180.0,270.0
168,36.37071935571693,240.0,120.0,120.0,210.0,270.0,270.0,180.0,270.0
77,36.371493518729764,240.0,120.0,210.0,180.0,270.0,270.0,180.0,270.0
180,36.374524187324006,180.0,120.0,60.0,210.0,270.0,270.0,180.0,270.0
55,36.374536091215376,180.0,120.0,330.0,180.0,270.0,270.0,180.0,270.0
70,36.37655257660091,0.0,120.0,30.0,240.0,270.0,270.0,180.0,270.0
38,36.3780440228554,0.0,120.0,330.0,240.0,270.0,270.0,180.0,270.0
138,36.37870780030221,0.0,120.0,150.0,270.0,270.0,270.0,180.0,270.0
40,36.379954480314474,0.0,120.0,330.0,270.0,270.0,270.0,180.0,270.0
45,36.38141325422139,60.0,120.0,210.0,180.0,270.0,240.0,180.0,270.0
76,36.38248273370246,240.0,120.0,90.0,240.0,270.0,270.0,180.0,270.0
81,36.38316054021942,120.0,120.0,0.0,210.0,270.0,240.0,180.0,270.0
118,36.38394696026664,270.0,120.0,60.0,180.0,270.0,270.0,180.0,270.0
112,36.38398499327531,0.0,120.0,270.0,210.0,270.0,240.0,210.0,270.0
93,36.3863927705447,210.0,120.0,330.0,60.0,270.0,270.0,180.0,270.0
19,36.389951810621945,30.0,120.0,180.0,210.0,270.0,210.0,180.0,270.0
135,36.39101583499011,240.0,120.0,180.0,240.0,270.0,270.0,180.0,270.0
44,36.39634692398447,0.0,120.0,120.0,240.0,270.0,240.0,210.0,270.0
154,36.39763951575219,0.0,120.0,150.0,180.0,270.0,240.0,180.0,270.0
108,36.400289475601234,0.0,120.0,30.0,180.0,270.0,240.0,180.0,270.0
66,36.412699401208855,0.0,120.0,270.0,240.0,270.0,240.0,180.0,270.0
166,36.414724894886085,210.0,120.0,210.0,180.0,270.0,240.0,180.0,270.0
151,36.42439981459367,270.0,120.0,330.0,210.0,270.0,210.0,180.0,270.0
170,36.437518276396304,270.0,120.0,90.0,210.0,30.0,210.0,180.0,270.0
20,36.45243560859822,0.0,120.0,330.0,210.0,270.0,180.0,180.0,270.0
87,36.46738022861743,90.0,240.0,150.0,210.0,270.0,270.0,180.0,270.0
184,36.46969926663981,90.0,120.0,330.0,180.0,270.0,120.0,180.0,270.0
102,36.474343137395,120.0,120.0,300.0,180.0,270.0,270.0,240.0,270.0
189,36.47810755963921,90.0,120.0,0.0,180.0,270.0,120.0,180.0,270.0
57,36.47907551788958,0.0,180.0,270.0,210.0,270.0,270.0,180.0,270.0
62,36.49557052958378,90.0,120.0,210.0,240.0,270.0,270.0,240.0,270.0
145,36.49632538577077,60.0,30.0,150.0,210.0,270.0,270.0,180.0,270.0
11,36.502451641239716,90.0,30.0,150.0,210.0,270.0,210.0,180.0,270.0
167,36.51783596124501,0.0,120.0,240.0,90.0,270.0,240.0,180.0,270.0
37,36.52343308829777,150.0,120.0,330.0,240.0,270.0,120.0,180.0,270.0
5,36.532718690050956,240.0,120.0,210.0,210.0,270.0,270.0,240.0,270.0
196,36.536150274330616,90.0,120.0,330.0,240.0,270.0,120.0,210.0,270.0
132,36.53689290853992,120.0,120.0,210.0,240.0,270.0,150.0,180.0,270.0
99,36.53894374381714,150.0,120.0,270.0,210.0,270.0,240.0,240.0,270.0
63,36.55024802997211,90.0,120.0,60.0,210.0,270.0,270.0,180.0,30.0
130,36.55194144541471,0.0,120.0,120.0,210.0,270.0,150.0,180.0,270.0
122,36.5568637156327,30.0,120.0,150.0,300.0,270.0,270.0,180.0,270.0
120,36.562996160583616,150.0,120.0,120.0,150.0,270.0,270.0,180.0,270.0
30,36.572672990558225,0.0,60.0,330.0,270.0,270.0,270.0,180.0,270.0
27,36.58567671859729,0.0,120.0,30.0,240.0,0.0,90.0,180.0,270.0
104,36.5906052973711,60.0,120.0,180.0,240.0,270.0,270.0,180.0,30.0
143,36.60093336540537,150.0,120.0,150.0,240.0,270.0,270.0,180.0,30.0
156,36.61554894340301,210.0,90.0,120.0,210.0,270.0,210.0,180.0,60.0
14,36.626862550611484,150.0,120.0,210.0,90.0,270.0,120.0,180.0,270.0
51,36.70171734815935,0.0,120.0,60.0,210.0,270.0,180.0,210.0,150.0
173,36.72117456654213,0.0,120.0,30.0,210.0,240.0,270.0,180.0,270.0
41,36.72439834215438,0.0,120.0,270.0,180.0,270.0,270.0,180.0,60.0
33,36.73781016465491,240.0,120.0,300.0,180.0,270.0,270.0,180.0,60.0
15,36.74524515341161,150.0,60.0,240.0,210.0,270.0,150.0,180.0,270.0
117,36.74931789231816,120.0,120.0,240.0,180.0,270.0,120.0,180.0,60.0
4,36.78699690537502,0.0,120.0,240.0,180.0,270.0,270.0,210.0,270.0
183,36.80917961370948,90.0,120.0,210.0,90.0,270.0,270.0,180.0,60.0
