,Energy,Torsion 0,Torsion 1,Torsion 2,Torsion 3,Torsion 4,Torsion 5,Torsion 6,Torsion 7
69,36.361556556923595,90.0,120.0,90.0,240.0,270.0,210.0,180.0,270.0
30,36.39021307292638,90.0,120.0,300.0,180.0,270.0,210.0,180.0,30.0
195,36.40030413164999,90.0,120.0,90.0,240.0,270.0,210.0,180.0,30.0
32,36.403689325169644,60.0,120.0,60.0,180.0,270.0,210.0,180.0,30.0
73,36.405588581162014,90.0,120.0,270.0,270.0,270.0,210.0,180.0,30.0
111,36.409084174264535,30.0,90.0,90.0,180.0,270.0,210.0,210.0,270.0
35,36.41651195425523,60.0,120.0,180.0,210.0,270.0,210.0,180.0,30.0
43,36.41720772241351,60.0,120.0,90.0,270.0,240.0,210.0,180.0,30.0
136,36.4193311365354,150.0,120.0,90.0,180.0,270.0,210.0,180.0,30.0
81,36.42518112917956,0.0,120.0,150.0,180.0,270.0,210.0,180.0,30.0
124,36.42553581137708,150.0,120.0,90.0,60.0,240.0,210.0,180.0,30.0
72,36.426511213728354,150.0,120.0,210.0,180.0,270.0,210.0,180.0,30.0
121,36.426605773887815,240.0,120.0,90.0,180.0,240.0,210.0,180.0,30.0
157,36.4269467673089,30.0,120.0,270.0,60.0,240.0,210.0,180.0,30.0
103,36.42912278711788,150.0,120.0,270.0,60.0,240.0,210.0,180.0,30.0
92,36.43075547932953,60.0,120.0,180.0,270.0,270.0,210.0,180.0,30.0
138,36.43217419402844,240.0,120.0,90.0,180.0,270.0,210.0,180.0,30.0
118,36.436696856587304,150.0,120.0,90.0,240.0,270.0,210.0,180.0,30.0
110,36.43676204563178,180.0,120.0,90.0,180.0,270.0,210.0,180.0,30.0
176,36.436852861509784,30.0,120.0,150.0,240.0,270.0,210.0,180.0,30.0
162,36.43861857712634,150.0,120.0,90.0,270.0,270.0,210.0,180.0,30.0
15,36.438618577235914,150.0,120.0,90.0,270.0,270.0,210.0,180.0,30.0
152,36.44093056811253,150.0,120.0,150.0,270.0,270.0,210.0,180.0,30.0
175,36.442735114952605,0.0,120.0,180.0,60.0,270.0,210.0,180.0,30.0
177,36.4446525080094,60.0,90.0,90.0,180.0,270.0,210.0,180.0,30.0
25,36.446611604800104,60.0,120.0,90.0,180.0,270.0,180.0,210.0,270.0
67,36.45448094916481,240.0,90.0,60.0,270.0,270.0,210.0,180.0,270.0
159,36.45516804513252,150.0,120.0,0.0,270.0,270.0,210.0,180.0,30.0
181,36.4563807599478,0.0,120.0,0.0,240.0,270.0,210.0,180.0,30.0
65,36.45764506687795,30.0,120.0,210.0,180.0,270.0,180.0,180.0,30.0
183,36.462491319241046,240.0,120.0,0.0,270.0,240.0,210.0,180.0,30.0
146,36.467677457758434,150.0,90.0,210.0,180.0,270.0,210.0,180.0,30.0
160,36.47056286258143,270.0,120.0,90.0,60.0,240.0,240.0,180.0,30.0
58,36.47098376574751,120.0,180.0,120.0,180.0,270.0,210.0,180.0,270.0
46,36.471913192131254,120.0,150.0,270.0,270.0,240.0,210.0,180.0,30.0
16,36.48051948289512,240.0,90.0,210.0,180.0,270.0,210.0,180.0,30.0
167,36.4820396370975,150.0,120.0,270.0,210.0,240.0,210.0,150.0,30.0
148,36.48468526056759,90.0,30.0,90.0,180.0,270.0,210.0,210.0,270.0
161,36.48542976148943,0.0,90.0,150.0,270.0,270.0,210.0,180.0,30.0
40,36.485771382391114,150.0,150.0,210.0,180.0,240.0,210.0,180.0,30.0
104,36.4939233594992,150.0,120.0,330.0,180.0,270.0,210.0,210.0,30.0
97,36.49746151257101,120.0,120.0,30.0,270.0,270.0,210.0,210.0,30.0
147,36.49805972781993,150.0,150.0,60.0,270.0,240.0,210.0,180.0,30.0
105,36.4992827458866,30.0,150.0,90.0,240.0,270.0,210.0,180.0,30.0
42,36.50072961885103,270.0,90.0,330.0,180.0,270.0,210.0,180.0,30.0
60,36.50411591524402,150.0,120.0,240.0,180.0,270.0,210.0,210.0,30.0
126,36.5061165364147,150.0,120.0,150.0,180.0,210.0,240.0,180.0,30.0
189,36.509102068760825,120.0,180.0,120.0,180.0,270.0,210.0,180.0,30.0
196,36.509207900146855,0.0,150.0,150.0,270.0,270.0,210.0,180.0,30.0
80,36.511696766864276,150.0,150.0,330.0,270.0,270.0,210.0,180.0,30.0
154,36.51289441385019,300.0,120.0,270.0,180.0,270.0,210.0,210.0,270.0
36,36.51409206632252,210.0,90.0,150.0,240.0,270.0,180.0,180.0,270.0
21,36.51530608636639,270.0,120.0,150.0,240.0,270.0,180.0,210.0,270.0
137,36.51867017200769,270.0,150.0,180.0,180.0,240.0,210.0,180.0,30.0
44,36.52029946287379,60.0,90.0,150.0,180.0,240.0,210.0,210.0,30.0
158,36.52201247454195,60.0,120.0,90.0,180.0,270.0,240.0,180.0,30.0
78,36.524109006150894,240.0,120.0,330.0,270.0,270.0,210.0,210.0,30.0
41,36.52831061190534,60.0,90.0,90.0,60.0,270.0,210.0,150.0,30.0
109,36.53396812319391,30.0,90.0,150.0,180.0,240.0,210.0,210.0,30.0
116,36.54280997758038,30.0,90.0,90.0,180.0,240.0,210.0,210.0,30.0
76,36.54746654951943,60.0,120.0,330.0,240.0,270.0,240.0,180.0,30.0
4,36.550289334430474,150.0,90.0,90.0,180.0,270.0,210.0,210.0,30.0
38,36.5525413713787,30.0,150.0,120.0,180.0,270.0,210.0,150.0,30.0
17,36.55566904427105,240.0,120.0,90.0,180.0,270.0,180.0,210.0,30.0
