,Energy,Torsion 0,Torsion 1,Torsion 2,Torsion 3,Torsion 4,Torsion 5,Torsion 6,Torsion 7
166,36.46608569538229,105.59949940988031,125.24040518654374,365.88231481059944,208.97141778362027,257.99177370659635,210.43746918488574,194.1167765733924,47.38736500384534
15,36.47359140546666,135.36741619252143,100.17330701999434,139.18866874640113,198.38431319146278,263.9330064567587,232.11691266618328,164.74784771212845,26.631321283695534
12,36.522075904120285,140.64141951363516,105.82061725661461,31.684663742762524,217.3280214421331,286.0739123174518,187.84165609436226,169.80390636660957,20.70104922772277
98,36.52442767566242,137.3248656024437,107.94712026081521,281.7625062344348,194.18172870901572,225.31527066925733,189.71081973995618,165.2818402462748,32.35758848143767
115,36.58984328857036,207.1843718803692,116.21649790735746,341.5207952077537,192.10325715628073,250.91904185930628,226.68384936118036,200.48445231648247,68.90776839474937
70,36.593969042883245,154.21088580128364,101.05567824500389,193.82517379639333,169.50983007784183,266.4709809691546,192.45704562451317,231.09662866532136,27.93718886261302
153,36.61048564889278,42.98845489911267,118.02251052932598,338.6543205853891,193.06226563143625,206.63238416348602,218.07198860910682,193.36140945451484,46.30168869122958
140,36.612922331013046,52.334767216098314,140.0417430928584,185.22327090876576,260.1070907632273,247.88375470781688,191.92751286909422,184.00535048829425,51.86856559142889
3,36.61460102894872,181.7441219122872,141.44332411516837,153.22552275553312,228.29761380205105,201.8365314191016,202.0836374570148,178.92671597951764,22.20507856965215
147,36.619680798753855,78.40471414940636,126.43108824088456,14.44319117724288,229.76458331084993,277.6926661597732,214.39665729802502,180.4962834971813,58.27850593713522
30,36.63059922810417,148.95965158719588,117.75226082603328,270.0815251916457,199.74783732026987,275.72084812098615,184.74568777387748,153.34211867985934,88.36629210520597
157,36.63365253773375,147.09107481348292,109.50293308999942,167.9050347345924,180.92903109771788,242.43906298890442,194.35639948459763,216.09511547227908,59.84894110336371
111,36.63379377405809,195.45188647518043,123.76896985202796,-27.97798377511708,255.98762480418628,255.3725738980666,193.6792461775714,182.28168728943723,68.58018616388837
31,36.63866295675976,83.68450038703814,104.75577991370633,86.39954972706762,203.81028207722116,256.68518210032556,271.8210746917361,163.16625649149574,53.69043822271111
75,36.65681356724989,149.53741418661338,129.01285157376643,192.23634168340197,270.2664911876169,239.9224395868202,229.37394086115307,145.64773509803365,91.30722525710968
165,36.662722470928166,199.6562623271679,112.52080157813643,156.1054049801015,272.87649311788766,229.9806783953557,230.69361238524158,167.78960911452856,77.75788075667995
119,36.66328229942502,62.62243031810962,89.43824760707548,126.55229044781821,234.14884863599895,270.38207799700774,209.36355070491598,195.4425522521988,79.1153329213683
2,36.67776425344943,88.87618051625952,154.64904244747402,128.70592817920263,219.16168448180048,246.68348521336569,218.69461793121832,234.55204753662298,92.9470320458184
105,36.679030466518384,146.49774686321362,119.88898632594162,148.66716380100996,211.23592035199408,128.2424443208046,238.32615127255008,197.15201738256064,21.80788791666238
14,36.679237741320485,107.91437330669194,124.29085818461469,206.27817410659998,230.27619490831708,267.0505088658892,173.0151195550769,130.28078744357165,97.29948925700053
117,36.68275164154933,142.81454491739987,105.49164725377555,182.67993074361675,189.67610742743895,271.35552184470976,185.45319734783806,191.63937009998784,149.20105960302217
193,36.68439553964743,89.32796081727449,110.92929772283186,14.355508583756347,180.07507393515672,247.1387691538213,201.1168550270323,168.16297204874627,119.99832418367234
39,36.68597417121825,85.61135906293788,95.41955330022604,251.06217309598176,194.4530722959263,306.6618219278215,168.40944724530982,177.99190079423272,50.40521074679538
112,36.68716455309711,100.25972234126665,99.67539564616685,-80.2604986603865,191.4000371694451,271.32613267248735,161.58339935372743,188.05691342507845,69.41817885852645
190,36.688043367727786,203.722847169141,124.04329568776828,86.15541025633124,279.1889089564047,213.2141101789306,169.47483760446846,203.08002264567506,23.442001155689425
73,36.69647552233796,121.2487459303501,109.96034623599472,7.357434097542921,182.12358964288984,239.67617903035892,191.4726994347654,161.2746625732062,88.51105951345562
195,36.69819903117634,200.08144136913864,129.39310932022155,115.16666749096888,198.31837004610819,227.57342904940697,178.4180580139408,150.48094033036588,52.37084300569575
41,36.69833964042984,232.96217060733284,120.39790476225959,264.01085816164687,229.40882032326863,165.19243453918807,193.59891835107535,162.64738799131095,27.69337367380195
43,36.69869568728966,54.50560669495249,117.13492246409643,-70.20383825272668,202.42296865836093,-5.9835320225866155,210.48707699333625,148.80992752801808,64.34958444780537
11,36.701397832528635,185.96653904684197,112.82964379563806,169.25565785798662,44.103525330600945,247.63528989917265,238.1639538472948,161.25144614770645,97.71693096918544
45,36.7028289655809,63.53309729458513,122.95844580996308,8.334804973824248,191.66532911667832,216.27213286006074,208.47996436152314,211.9997934980357,76.24067232893742
163,36.72222085783586,176.99254244968938,113.85017210989645,335.175959217927,199.6364813289598,226.23719901907796,195.26579665493838,177.80436579701743,76.76598683983754
10,36.72477288455492,90.86393078131097,117.23772353350031,205.94076850125379,182.55383227354537,231.86240023371354,232.17299721731183,185.64249058311762,116.25633069567093
108,36.72795591486184,156.29215767580405,114.92232598134305,40.46302762775838,225.30401106795074,272.42744740059027,183.74945160555257,190.1961563583797,104.73026334766158
65,36.731031085592,158.74999604784512,104.2441870109469,135.72449403279077,261.02890208436287,307.5317097322511,183.43588411782147,189.76308843373116,43.895180881727974
66,36.73664480097143,170.48491474052065,107.44479897513324,141.37875856861763,219.9073256352745,212.6211234765117,169.59701577465137,171.58400349674793,48.01030050591721
170,36.737581232088665,21.27301515799772,113.13681263977415,124.71056227623419,186.70594279884335,185.16002562116563,158.68360683065947,161.9786772720376,44.77070375061819
17,36.74011418544063,97.69428117800211,175.13890848307318,264.46808926401195,198.83716721086327,213.28152876501647,234.80108238777132,155.6433356221587,73.24649564219048
171,36.75009544321079,117.32454687506475,112.4356830723586,249.92981598906763,221.1847798815623,227.64558127127742,192.16294638331811,171.52082930237583,99.2476592128462
126,36.75066278099377,140.11261642271091,122.12898667324038,354.9752537104182,293.5811492643921,40.1143691484032,184.65024307112998,207.86260225568532,162.16637379895337
151,36.75410434881613,140.2077935550907,139.5906322679492,340.74243605655494,219.3113592940439,171.88297345425454,232.67787567857818,167.07927062618742,45.32975816289086
54,36.759322504642135,175.12028914807402,98.5200694076,163.4228197706214,241.1331347518527,253.09923855345613,195.19517775002103,207.77342054675867,108.04879248656447
57,36.75996846211086,93.68584801820943,108.57976484443041,95.02746987865815,208.2358651169259,289.0010646567105,192.48787085517708,179.877005021948,151.52623044890646
182,36.766072491371986,261.5273689089258,102.33830531840772,3.0201904173777336,218.64279820238016,233.52688870559746,208.81322372682368,217.758718830531,130.34808694874522
196,36.77562949268595,83.8734023483412,147.33644187009725,281.0596146862017,224.81033567304095,201.94767875601616,211.8285891341549,135.51577727407897,72.54234223432451
164,36.77641446208148,252.5394738538285,115.51334389724875,-80.5181541164255,259.4773050970041,204.32408366141107,227.56287173881105,177.8797527684584,169.14397765258985
114,36.782924786620974,57.318418038473766,149.48473610591373,197.6510964281549,224.26605899985702,86.45775497937886,138.80848330130266,180.11684994988858,33.31773790833024
