,Energy,Torsion 0,Torsion 1,Torsion 2,Torsion 3,Torsion 4,Torsion 5,Torsion 6,Torsion 7
184,36.31929944048894,90.0,120.0,270.0,210.0,270.0,270.0,180.0,270.0
127,36.32070053578789,90.0,120.0,60.0,210.0,270.0,270.0,180.0,270.0
180,36.32070053745414,90.0,120.0,60.0,210.0,270.0,270.0,180.0,270.0
23,36.32070053745652,90.0,120.0,60.0,210.0,270.0,270.0,180.0,270.0
61,36.3207005381462,90.0,120.0,60.0,210.0,270.0,270.0,180.0,270.0
13,36.320712106545564,90.0,120.0,330.0,180.0,270.0,270.0,180.0,270.0
20,36.321104986257055,90.0,120.0,90.0,210.0,270.0,270.0,180.0,270.0
165,36.32110499035221,90.0,120.0,90.0,210.0,270.0,270.0,180.0,270.0
136,36.32298081985805,120.0,120.0,90.0,180.0,270.0,270.0,180.0,270.0
76,36.323588000102234,90.0,120.0,300.0,210.0,270.0,270.0,180.0,270.0
163,36.32371307000245,90.0,120.0,150.0,210.0,270.0,270.0,180.0,270.0
33,36.324334788235525,90.0,120.0,180.0,180.0,270.0,270.0,180.0,270.0
65,36.324505569768135,90.0,120.0,30.0,210.0,270.0,270.0,180.0,270.0
124,36.32592683505153,90.0,120.0,330.0,210.0,270.0,270.0,180.0,270.0
155,36.326859247282385,90.0,120.0,210.0,210.0,270.0,270.0,180.0,270.0
145,36.3279405086289,90.0,120.0,90.0,60.0,270.0,270.0,180.0,270.0
8,36.32813701530254,120.0,120.0,90.0,210.0,270.0,270.0,180.0,270.0
122,36.330745563072604,120.0,120.0,150.0,210.0,270.0,270.0,180.0,270.0
100,36.33153818378964,120.0,120.0,30.0,210.0,270.0,270.0,180.0,270.0
67,36.331589395321295,90.0,120.0,150.0,60.0,270.0,270.0,180.0,270.0
95,36.33283824508008,90.0,120.0,60.0,240.0,270.0,270.0,180.0,270.0
195,36.33324695158632,90.0,120.0,90.0,240.0,270.0,270.0,180.0,270.0
3,36.33389195200859,120.0,120.0,210.0,210.0,270.0,270.0,180.0,270.0
156,36.33440091445053,120.0,120.0,60.0,60.0,270.0,270.0,180.0,270.0
146,36.334400914450946,120.0,120.0,60.0,60.0,270.0,270.0,180.0,270.0
99,36.33483203002151,90.0,120.0,60.0,270.0,270.0,270.0,180.0,270.0
31,36.334832030022135,90.0,120.0,60.0,270.0,270.0,270.0,180.0,270.0
179,36.335379446433386,90.0,120.0,90.0,270.0,270.0,270.0,180.0,270.0
7,36.335379448132265,90.0,120.0,90.0,270.0,270.0,270.0,180.0,270.0
18,36.33628268345469,90.0,120.0,150.0,240.0,270.0,270.0,180.0,270.0
170,36.338272298897316,90.0,120.0,300.0,270.0,270.0,270.0,180.0,270.0
4,36.33827230045846,90.0,120.0,300.0,270.0,270.0,270.0,180.0,270.0
89,36.33862197663054,120.0,120.0,150.0,60.0,270.0,270.0,180.0,270.0
159,36.33907545626958,90.0,120.0,300.0,210.0,270.0,210.0,210.0,270.0
34,36.33987052396018,120.0,120.0,60.0,240.0,270.0,270.0,180.0,270.0
158,36.34125022728125,60.0,120.0,60.0,210.0,270.0,270.0,180.0,270.0
87,36.34241151522914,120.0,120.0,90.0,270.0,270.0,270.0,180.0,270.0
51,36.3440149318339,90.0,120.0,180.0,270.0,270.0,270.0,180.0,270.0
110,36.34530468290964,120.0,120.0,300.0,270.0,270.0,270.0,180.0,270.0
105,36.351047664691926,120.0,120.0,180.0,270.0,270.0,270.0,180.0,270.0
126,36.35338792739765,60.0,120.0,60.0,240.0,270.0,270.0,180.0,270.0
69,36.35338792906569,60.0,120.0,60.0,240.0,270.0,270.0,180.0,270.0
50,36.35491756474144,30.0,120.0,60.0,210.0,270.0,270.0,180.0,270.0
199,36.35491756601826,30.0,120.0,60.0,210.0,270.0,270.0,180.0,270.0
38,36.35491756837892,30.0,120.0,60.0,210.0,270.0,270.0,180.0,270.0
98,36.35514880193934,60.0,120.0,210.0,60.0,270.0,270.0,180.0,270.0
169,36.35676829331333,60.0,120.0,300.0,240.0,270.0,270.0,180.0,270.0
175,36.35719556158875,60.0,120.0,30.0,240.0,270.0,270.0,180.0,270.0
39,36.35868760201497,60.0,120.0,330.0,240.0,270.0,270.0,180.0,270.0
194,36.358822382881705,60.0,120.0,300.0,270.0,270.0,270.0,180.0,270.0
190,36.359981118069605,150.0,120.0,300.0,210.0,270.0,270.0,180.0,270.0
5,36.36551198516576,150.0,120.0,180.0,210.0,270.0,270.0,180.0,270.0
147,36.365583111824584,90.0,120.0,30.0,210.0,270.0,240.0,180.0,270.0
48,36.37056856430908,60.0,120.0,60.0,210.0,270.0,210.0,180.0,270.0
17,36.37249808921467,120.0,120.0,210.0,210.0,270.0,240.0,180.0,270.0
