,Energy,Torsion 0,Torsion 1,Torsion 2,Torsion 3,Torsion 4,Torsion 5,Torsion 6,Torsion 7
12,36.315570443608365,90.0,120.0,60.0,180.0,270.0,270.0,180.0,270.0
166,36.31557044929839,90.0,120.0,60.0,180.0,270.0,270.0,180.0,270.0
108,36.31652809180419,90.0,120.0,240.0,180.0,270.0,270.0,180.0,270.0
160,36.31930770513512,90.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
147,36.32148363268223,90.0,120.0,120.0,210.0,270.0,270.0,180.0,270.0
117,36.33283823703297,90.0,120.0,60.0,240.0,270.0,270.0,180.0,270.0
46,36.3367742557779,120.0,120.0,0.0,180.0,270.0,270.0,180.0,270.0
194,36.33956331741857,60.0,120.0,150.0,180.0,270.0,270.0,180.0,270.0
129,36.33985720619151,60.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
93,36.33985720619317,60.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
149,36.340049158896136,90.0,120.0,330.0,270.0,270.0,270.0,180.0,270.0
163,36.343727036159585,120.0,120.0,180.0,60.0,270.0,270.0,180.0,270.0
158,36.344884374634006,60.0,120.0,180.0,180.0,270.0,270.0,180.0,270.0
33,36.348674177958785,90.0,120.0,180.0,180.0,270.0,240.0,210.0,270.0
98,36.349787479816015,30.0,120.0,60.0,180.0,270.0,270.0,180.0,270.0
119,36.34978748148278,30.0,120.0,60.0,180.0,270.0,270.0,180.0,270.0
133,36.34978748384082,30.0,120.0,60.0,180.0,270.0,270.0,180.0,270.0
30,36.35016584653867,30.0,120.0,90.0,180.0,270.0,270.0,180.0,270.0
155,36.350632474524055,30.0,120.0,120.0,180.0,270.0,270.0,180.0,270.0
151,36.35063247867872,30.0,120.0,120.0,180.0,270.0,270.0,180.0,270.0
18,36.35280810677616,150.0,120.0,120.0,180.0,270.0,270.0,180.0,270.0
192,36.35352504231725,30.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
75,36.354929534734566,30.0,120.0,330.0,180.0,270.0,270.0,180.0,270.0
96,36.356304030013376,60.0,120.0,120.0,270.0,270.0,270.0,180.0,270.0
66,36.356403998910906,90.0,120.0,60.0,180.0,270.0,240.0,180.0,270.0
174,36.35643454325988,0.0,120.0,240.0,180.0,270.0,270.0,180.0,270.0
51,36.35711319494247,90.0,90.0,90.0,180.0,270.0,270.0,180.0,270.0
141,36.35749769802266,150.0,120.0,90.0,210.0,270.0,270.0,180.0,270.0
35,36.35793053086439,30.0,120.0,150.0,210.0,270.0,270.0,180.0,270.0
159,36.35872290500366,30.0,120.0,30.0,210.0,270.0,270.0,180.0,270.0
15,36.35891973455816,0.0,120.0,150.0,180.0,270.0,270.0,180.0,270.0
31,36.359214219615595,0.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
157,36.35935246985723,60.0,120.0,150.0,270.0,270.0,270.0,180.0,270.0
131,36.360618530870155,0.0,120.0,330.0,180.0,270.0,270.0,180.0,270.0
106,36.36072834557825,150.0,120.0,180.0,180.0,270.0,270.0,180.0,270.0
145,36.363436288835835,120.0,120.0,60.0,180.0,270.0,240.0,180.0,270.0
37,36.36456451374229,60.0,120.0,180.0,270.0,270.0,270.0,180.0,270.0
57,36.365650866289194,240.0,120.0,120.0,180.0,270.0,270.0,180.0,270.0
41,36.365806886297136,30.0,120.0,150.0,60.0,270.0,270.0,180.0,270.0
138,36.367055272039764,30.0,120.0,60.0,240.0,270.0,270.0,180.0,270.0
72,36.36918424835925,30.0,120.0,0.0,210.0,270.0,270.0,180.0,270.0
165,36.369231205723715,150.0,120.0,60.0,240.0,270.0,270.0,180.0,270.0
152,36.36943162173941,210.0,120.0,60.0,180.0,270.0,270.0,180.0,270.0
188,36.36964821564049,0.0,120.0,0.0,180.0,270.0,270.0,180.0,270.0
62,36.36977240513507,180.0,120.0,90.0,180.0,270.0,270.0,180.0,270.0
59,36.36994773180002,240.0,120.0,330.0,180.0,270.0,270.0,180.0,270.0
60,36.37149351799236,240.0,120.0,210.0,180.0,270.0,270.0,180.0,270.0
42,36.3726067716988,210.0,120.0,300.0,180.0,270.0,270.0,180.0,270.0
135,36.373160681574994,210.0,120.0,270.0,210.0,270.0,270.0,180.0,270.0
40,36.37316880768758,210.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
39,36.37426092104856,150.0,120.0,300.0,180.0,270.0,240.0,210.0,270.0
38,36.374530918670914,150.0,120.0,330.0,240.0,270.0,270.0,180.0,270.0
87,36.374573394781414,210.0,120.0,330.0,180.0,270.0,270.0,180.0,270.0
48,36.37530748302548,180.0,120.0,120.0,210.0,270.0,270.0,180.0,270.0
198,36.37611903433493,210.0,120.0,210.0,180.0,270.0,270.0,180.0,270.0
85,36.37815884844199,180.0,120.0,180.0,180.0,270.0,270.0,180.0,270.0
168,36.38072032999525,210.0,120.0,210.0,210.0,270.0,270.0,180.0,270.0
52,36.38323468764373,30.0,120.0,0.0,270.0,270.0,270.0,180.0,270.0
80,36.38882795507875,210.0,120.0,0.0,210.0,270.0,270.0,180.0,270.0
134,36.389088704967484,270.0,120.0,330.0,180.0,270.0,270.0,180.0,270.0
162,36.389615165127246,210.0,120.0,120.0,270.0,270.0,270.0,180.0,270.0
170,36.391950519031255,30.0,120.0,150.0,180.0,270.0,240.0,180.0,270.0
137,36.39243283767144,210.0,120.0,30.0,270.0,270.0,270.0,180.0,270.0
164,36.39266373362162,210.0,120.0,150.0,270.0,270.0,270.0,180.0,270.0
65,36.393873163852554,180.0,120.0,330.0,270.0,270.0,270.0,180.0,270.0
50,36.39764052789769,30.0,90.0,210.0,180.0,270.0,270.0,180.0,270.0
103,36.401187285611265,0.0,120.0,90.0,210.0,270.0,240.0,180.0,270.0
172,36.409407986028235,240.0,90.0,150.0,180.0,270.0,270.0,180.0,270.0
128,36.41058549927013,30.0,90.0,90.0,270.0,270.0,270.0,180.0,270.0
177,36.41144155260735,150.0,120.0,270.0,270.0,270.0,240.0,180.0,270.0
13,36.414334964362595,210.0,90.0,30.0,180.0,270.0,270.0,180.0,270.0
53,36.431815296483364,30.0,150.0,60.0,240.0,270.0,270.0,180.0,270.0
193,36.46241159372769,150.0,150.0,90.0,210.0,270.0,240.0,180.0,270.0
171,36.47503176271358,60.0,210.0,330.0,210.0,270.0,270.0,180.0,270.0
101,36.4806400204028,60.0,240.0,120.0,180.0,270.0,270.0,180.0,270.0
175,36.48149670986566,0.0,120.0,330.0,90.0,270.0,270.0,180.0,270.0
63,36.48427008890026,30.0,210.0,120.0,210.0,270.0,270.0,180.0,270.0
187,36.489275456349,180.0,180.0,60.0,180.0,270.0,270.0,180.0,270.0
