,Energy,Torsion 0,Torsion 1,Torsion 2,Torsion 3,Torsion 4,Torsion 5,Torsion 6,Torsion 7
102,36.319013280984805,90.0,120.0,150.0,180.0,270.0,270.0,180.0,270.0
69,36.320712108819656,90.0,120.0,330.0,180.0,270.0,270.0,180.0,270.0
132,36.322257958371935,90.0,120.0,210.0,180.0,270.0,270.0,180.0,270.0
67,36.322400730500334,90.0,120.0,240.0,210.0,270.0,270.0,180.0,270.0
186,36.32358800167619,90.0,120.0,300.0,210.0,270.0,270.0,180.0,270.0
30,36.323713070020005,90.0,120.0,150.0,210.0,270.0,270.0,180.0,270.0
181,36.32433478825172,90.0,120.0,180.0,180.0,270.0,270.0,180.0,270.0
40,36.326045783944785,120.0,120.0,150.0,180.0,270.0,270.0,180.0,270.0
127,36.326340323331166,120.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
152,36.33080518840942,90.0,120.0,300.0,60.0,270.0,270.0,180.0,270.0
118,36.33136749152329,120.0,120.0,180.0,180.0,270.0,270.0,180.0,270.0
0,36.33483202601021,90.0,120.0,60.0,270.0,270.0,270.0,180.0,270.0
122,36.33537944645187,90.0,120.0,90.0,270.0,270.0,270.0,180.0,270.0
25,36.33575366913334,90.0,120.0,120.0,270.0,270.0,270.0,180.0,270.0
7,36.34072511306623,120.0,120.0,120.0,240.0,270.0,270.0,180.0,270.0
187,36.34150142416399,90.0,120.0,0.0,60.0,270.0,270.0,180.0,270.0
82,36.34186435653127,120.0,120.0,60.0,270.0,270.0,270.0,180.0,270.0
121,36.342785880914384,120.0,120.0,120.0,270.0,270.0,270.0,180.0,270.0
191,36.34280739257063,60.0,120.0,210.0,180.0,270.0,270.0,180.0,270.0
157,36.343315185946636,120.0,120.0,150.0,240.0,270.0,270.0,180.0,270.0
24,36.344263106735816,60.0,120.0,150.0,210.0,270.0,270.0,180.0,270.0
125,36.34723938494207,60.0,120.0,270.0,60.0,270.0,270.0,180.0,270.0
182,36.35104767070687,120.0,120.0,180.0,270.0,270.0,270.0,180.0,270.0
23,36.35105847917746,150.0,120.0,270.0,180.0,270.0,270.0,180.0,270.0
188,36.351963417222564,150.0,120.0,60.0,180.0,270.0,270.0,180.0,270.0
151,36.35323074405551,30.0,120.0,150.0,180.0,270.0,270.0,180.0,270.0
13,36.35352504233278,30.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
77,36.35457154267657,0.0,120.0,270.0,180.0,270.0,270.0,180.0,270.0
29,36.355406626884744,150.0,120.0,150.0,180.0,270.0,270.0,180.0,270.0
59,36.35547643340872,0.0,120.0,60.0,180.0,270.0,270.0,180.0,270.0
60,36.35570112089204,150.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
106,36.35570112089293,150.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
5,36.357876581778335,150.0,120.0,120.0,210.0,270.0,270.0,180.0,270.0
154,36.357896389156316,120.0,120.0,240.0,210.0,270.0,210.0,180.0,270.0
28,36.35865149730879,150.0,120.0,210.0,180.0,270.0,270.0,180.0,270.0
85,36.358722904784095,30.0,120.0,30.0,210.0,270.0,270.0,180.0,270.0
96,36.35891973456917,0.0,120.0,150.0,180.0,270.0,270.0,180.0,270.0
48,36.35991053654551,90.0,120.0,300.0,180.0,270.0,240.0,180.0,270.0
21,36.360618521578814,0.0,120.0,330.0,180.0,270.0,270.0,180.0,270.0
166,36.36061852593885,0.0,120.0,330.0,180.0,270.0,270.0,180.0,270.0
128,36.36072833976606,150.0,120.0,180.0,180.0,270.0,270.0,180.0,270.0
161,36.36308281696474,150.0,120.0,270.0,60.0,270.0,270.0,180.0,270.0
92,36.36308281696622,150.0,120.0,270.0,60.0,270.0,270.0,180.0,270.0
134,36.36325278394757,150.0,120.0,210.0,210.0,270.0,270.0,180.0,270.0
135,36.363820563349385,90.0,120.0,270.0,270.0,270.0,210.0,180.0,270.0
50,36.36424146980368,0.0,120.0,180.0,180.0,270.0,270.0,180.0,270.0
78,36.36441206229056,0.0,120.0,30.0,210.0,270.0,270.0,180.0,270.0
120,36.36549643736383,90.0,90.0,180.0,180.0,270.0,270.0,180.0,270.0
49,36.36551198161006,150.0,120.0,180.0,210.0,270.0,270.0,180.0,270.0
131,36.36904877002307,30.0,120.0,60.0,270.0,270.0,270.0,180.0,270.0
52,36.370464742735784,150.0,120.0,270.0,270.0,270.0,270.0,180.0,270.0
177,36.3704647462509,150.0,120.0,270.0,270.0,270.0,270.0,180.0,270.0
159,36.370568562743465,60.0,120.0,60.0,210.0,270.0,210.0,180.0,270.0
178,36.37274422358795,0.0,120.0,60.0,240.0,270.0,270.0,180.0,270.0
61,36.37308793207024,150.0,120.0,180.0,60.0,270.0,270.0,180.0,270.0
116,36.374736917316085,0.0,120.0,60.0,270.0,270.0,270.0,180.0,270.0
57,36.37817382508399,150.0,120.0,180.0,240.0,270.0,270.0,180.0,270.0
172,36.37820686705287,150.0,120.0,210.0,270.0,270.0,270.0,180.0,270.0
15,36.37823212095537,30.0,120.0,180.0,270.0,270.0,270.0,180.0,270.0
51,36.3792262915959,90.0,90.0,300.0,270.0,270.0,270.0,180.0,270.0
184,36.380408538195596,150.0,120.0,180.0,270.0,270.0,270.0,180.0,270.0
103,36.380513425931944,180.0,120.0,270.0,60.0,270.0,270.0,180.0,270.0
111,36.383041882823896,270.0,120.0,270.0,180.0,270.0,270.0,180.0,270.0
93,36.385441645842015,150.0,120.0,270.0,210.0,270.0,210.0,180.0,270.0
76,36.38564357930669,150.0,120.0,120.0,210.0,270.0,210.0,180.0,270.0
32,36.387860547074816,30.0,120.0,300.0,210.0,270.0,210.0,180.0,270.0
145,36.395548361631256,0.0,120.0,270.0,180.0,270.0,240.0,180.0,270.0
16,36.400078824629425,0.0,90.0,150.0,180.0,270.0,270.0,180.0,270.0
141,36.402448076304786,270.0,120.0,270.0,270.0,270.0,270.0,180.0,270.0
149,36.405070998656676,270.0,120.0,180.0,60.0,270.0,270.0,180.0,270.0
97,36.406609538590146,90.0,120.0,150.0,210.0,270.0,180.0,180.0,270.0
185,36.406948461181756,270.0,120.0,30.0,270.0,270.0,270.0,180.0,270.0
197,36.410039736934564,30.0,90.0,60.0,270.0,270.0,270.0,180.0,270.0
115,36.41019004539044,270.0,120.0,210.0,270.0,270.0,270.0,180.0,270.0
58,36.416041758742516,150.0,120.0,30.0,270.0,270.0,240.0,180.0,270.0
41,36.41681237784585,150.0,120.0,210.0,270.0,270.0,240.0,180.0,270.0
74,36.41707153089729,120.0,120.0,210.0,210.0,270.0,180.0,180.0,270.0
143,36.44300287118563,150.0,120.0,150.0,210.0,270.0,180.0,180.0,270.0
11,36.45061661457013,120.0,180.0,150.0,210.0,270.0,270.0,180.0,270.0
72,36.45583819041069,330.0,120.0,270.0,210.0,270.0,270.0,180.0,270.0
83,36.46298849973859,90.0,240.0,30.0,180.0,270.0,270.0,180.0,270.0
94,36.4717554576114,120.0,210.0,300.0,240.0,270.0,270.0,180.0,270.0
174,36.47211132112507,30.0,120.0,240.0,90.0,270.0,270.0,180.0,270.0
47,36.48055426030324,330.0,120.0,180.0,270.0,270.0,270.0,180.0,270.0
136,36.484896590684464,60.0,120.0,330.0,180.0,270.0,270.0,240.0,270.0
144,36.49877121198798,150.0,240.0,300.0,180.0,270.0,270.0,180.0,270.0
54,36.49877815861261,150.0,120.0,180.0,30.0,270.0,270.0,180.0,270.0
107,36.51286981273819,300.0,120.0,150.0,240.0,270.0,270.0,180.0,270.0
105,36.5132333178898,300.0,120.0,30.0,240.0,270.0,270.0,180.0,270.0
79,36.51368854977027,150.0,120.0,60.0,90.0,270.0,240.0,180.0,270.0
3,36.515375569749246,150.0,120.0,120.0,210.0,270.0,270.0,240.0,270.0
190,36.52921108148255,120.0,120.0,30.0,300.0,270.0,270.0,180.0,270.0
153,36.53282879126127,90.0,60.0,210.0,240.0,270.0,270.0,180.0,270.0
113,36.537556001725044,0.0,120.0,210.0,270.0,270.0,270.0,240.0,270.0
167,36.55858636276438,150.0,60.0,240.0,60.0,270.0,270.0,180.0,270.0
42,36.567664341133664,0.0,120.0,180.0,300.0,270.0,270.0,180.0,270.0
98,36.57007847225974,90.0,90.0,300.0,150.0,270.0,270.0,180.0,270.0
84,36.61953700480415,90.0,120.0,180.0,30.0,270.0,270.0,240.0,270.0
80,36.629301929452,90.0,150.0,150.0,240.0,270.0,270.0,180.0,30.0
171,36.65382411642836,120.0,120.0,180.0,180.0,240.0,270.0,180.0,60.0
175,36.65711213711444,90.0,120.0,270.0,210.0,270.0,210.0,180.0,300.0
27,36.7015185445573,120.0,120.0,270.0,210.0,300.0,270.0,240.0,270.0
147,36.71674651713242,120.0,120.0,210.0,210.0,180.0,240.0,180.0,60.0
9,36.745100185092035,0.0,120.0,180.0,240.0,270.0,270.0,180.0,60.0
109,36.75697994996305,120.0,120.0,150.0,180.0,270.0,270.0,210.0,270.0
81,36.773816269655924,90.0,120.0,210.0,270.0,270.0,270.0,270.0,90.0
130,36.77564146187149,90.0,120.0,180.0,210.0,270.0,270.0,120.0,120.0
170,36.7894601674954,150.0,120.0,210.0,270.0,270.0,270.0,270.0,270.0
110,36.812517055,270.0,120.0,270.0,270.0,270.0,270.0,270.0,270.0
87,36.83039448839324,60.0,120.0,330.0,120.0,270.0,270.0,180.0,270.0
138,36.84406199247211,30.0,120.0,330.0,120.0,270.0,270.0,180.0,270.0
91,36.852558941131996,210.0,0.0,30.0,270.0,270.0,240.0,150.0,270.0
168,36.86888837474279,300.0,120.0,150.0,60.0,270.0,270.0,120.0,270.0
62,36.888336718330194,0.0,120.0,120.0,240.0,270.0,270.0,180.0,150.0
150,36.88959414968407,90.0,120.0,150.0,240.0,270.0,270.0,180.0,300.0
189,36.89023510341566,120.0,120.0,180.0,210.0,270.0,270.0,180.0,300.0
63,36.89024497416845,120.0,120.0,120.0,210.0,210.0,270.0,180.0,120.0
43,36.896872729977396,120.0,120.0,60.0,240.0,60.0,210.0,180.0,60.0
100,36.90449606991417,0.0,330.0,180.0,60.0,270.0,270.0,180.0,270.0
173,36.942034749739534,120.0,120.0,330.0,60.0,120.0,270.0,180.0,270.0
19,36.94486880914237,30.0,120.0,30.0,180.0,120.0,270.0,180.0,270.0
101,36.98572713207724,0.0,120.0,30.0,60.0,270.0,270.0,90.0,150.0
20,36.99925907004937,60.0,120.0,300.0,60.0,270.0,270.0,180.0,180.0
73,36.999403243061195,150.0,120.0,210.0,30.0,270.0,270.0,180.0,120.0
22,37.03919127134319,30.0,180.0,60.0,270.0,270.0,270.0,180.0,300.0
38,37.08016681123339,150.0,120.0,60.0,150.0,270.0,270.0,180.0,150.0
123,37.18941353798956,270.0,120.0,210.0,210.0,120.0,270.0,180.0,60.0
33,37.392407334231564,90.0,120.0,300.0,210.0,210.0,240.0,180.0,270.0
44,37.48342268350775,30.0,120.0,0.0,0.0,270.0,270.0,180.0,270.0
196,37.48499008288839,0.0,120.0,180.0,180.0,210.0,270.0,180.0,270.0
169,37.48795652416322,0.0,120.0,210.0,210.0,210.0,270.0,180.0,270.0
112,37.5220587236458,0.0,240.0,330.0,180.0,90.0,270.0,180.0,270.0
114,37.532208810688864,150.0,120.0,180.0,180.0,270.0,270.0,180.0,240.0
158,37.5407719931252,0.0,120.0,120.0,60.0,270.0,270.0,180.0,240.0
45,37.60924497883884,120.0,330.0,330.0,300.0,270.0,270.0,180.0,300.0
139,37.83114621044044,120.0,150.0,270.0,90.0,150.0,270.0,180.0,270.0
46,37.99320249002483,120.0,120.0,210.0,270.0,0.0,270.0,180.0,270.0
176,38.17880102021208,90.0,120.0,210.0,270.0,270.0,270.0,180.0,210.0
88,38.203503558224874,0.0,120.0,210.0,210.0,270.0,270.0,180.0,210.0
148,38.497260760837165,150.0,150.0,330.0,180.0,270.0,210.0,180.0,0.0
108,38.50240958465386,120.0,120.0,30.0,180.0,270.0,270.0,180.0,0.0
26,38.577868820532785,60.0,90.0,180.0,60.0,270.0,270.0,180.0,0.0
17,38.68422874336733,0.0,120.0,180.0,240.0,270.0,210.0,300.0,270.0
162,39.09738597275826,150.0,120.0,210.0,210.0,270.0,90.0,180.0,270.0
37,40.012381792543096,90.0,120.0,330.0,180.0,330.0,270.0,180.0,270.0
104,40.07574018429517,90.0,120.0,180.0,150.0,270.0,210.0,240.0,330.0
35,40.08753295338726,60.0,120.0,180.0,270.0,330.0,270.0,180.0,270.0
10,40.95590418016261,90.0,120.0,60.0,240.0,270.0,270.0,60.0,270.0
155,41.32357806636341,90.0,120.0,180.0,60.0,270.0,270.0,300.0,30.0
56,41.90573759441549,120.0,270.0,330.0,240.0,270.0,270.0,180.0,270.0
4,42.28706447958085,270.0,120.0,120.0,120.0,270.0,270.0,60.0,270.0
75,42.32208586925128,150.0,120.0,30.0,210.0,270.0,30.0,180.0,270.0
124,42.37925693808711,270.0,330.0,270.0,180.0,270.0,270.0,330.0,270.0
68,42.86323366107404,90.0,90.0,300.0,240.0,270.0,30.0,180.0,270.0
66,43.29471598592208,210.0,120.0,60.0,210.0,30.0,270.0,180.0,270.0
195,47.12364693847251,240.0,60.0,90.0,180.0,30.0,270.0,180.0,270.0
99,49.176783635203215,90.0,120.0,210.0,180.0,270.0,300.0,180.0,270.0
194,49.20634817527384,150.0,120.0,240.0,180.0,270.0,300.0,180.0,270.0
146,51.682865625679675,150.0,120.0,120.0,270.0,270.0,270.0,300.0,270.0
90,58.01032799802141,150.0,120.0,180.0,180.0,270.0,90.0,180.0,270.0
156,59.815650981124165,120.0,120.0,120.0,30.0,270.0,270.0,330.0,270.0
86,60.979723141504756,30.0,120.0,180.0,180.0,60.0,270.0,180.0,270.0
2,68.44266444672064,150.0,120.0,150.0,180.0,270.0,210.0,30.0,270.0
8,68.89784203604715,30.0,120.0,210.0,180.0,270.0,0.0,180.0,270.0
198,68.92962834972364,270.0,120.0,270.0,180.0,270.0,0.0,180.0,270.0
1,69.00909056352312,330.0,120.0,120.0,240.0,270.0,0.0,180.0,270.0
192,69.04075612422932,300.0,120.0,330.0,180.0,270.0,0.0,180.0,270.0
163,69.09926977975523,120.0,120.0,30.0,180.0,270.0,60.0,270.0,270.0
193,69.33190595331182,120.0,120.0,240.0,240.0,270.0,270.0,0.0,270.0
64,70.61977020491116,120.0,120.0,240.0,270.0,60.0,270.0,180.0,270.0
180,70.83665361821599,90.0,120.0,60.0,180.0,270.0,60.0,180.0,270.0
183,70.9197327902241,90.0,120.0,210.0,210.0,30.0,270.0,180.0,270.0
89,72.88600305933997,120.0,30.0,120.0,210.0,330.0,210.0,180.0,270.0
140,72.9683832515243,90.0,120.0,180.0,300.0,330.0,210.0,180.0,270.0
164,74.82922773764953,30.0,120.0,180.0,270.0,30.0,270.0,180.0,270.0
179,80.88635563198815,120.0,120.0,30.0,330.0,270.0,270.0,180.0,270.0
119,85.77074719822083,180.0,120.0,120.0,210.0,270.0,90.0,180.0,270.0
55,86.45467826236145,120.0,120.0,30.0,300.0,240.0,270.0,300.0,270.0
137,87.099512564505,30.0,120.0,150.0,180.0,270.0,270.0,180.0,330.0
133,87.12100271174414,90.0,90.0,210.0,270.0,270.0,270.0,180.0,330.0
12,87.25735234105733,30.0,120.0,60.0,60.0,270.0,90.0,180.0,330.0
53,88.66009191183169,0.0,120.0,210.0,180.0,270.0,270.0,0.0,270.0
36,91.51115520969132,90.0,120.0,30.0,240.0,270.0,330.0,180.0,270.0
129,91.64295159492316,120.0,120.0,180.0,30.0,270.0,330.0,180.0,270.0
31,91.69578645795801,90.0,120.0,150.0,300.0,270.0,330.0,180.0,270.0
