,Energy,Torsion 0,Torsion 1,Torsion 2,Torsion 3,Torsion 4,Torsion 5,Torsion 6,Torsion 7
69,36.31118202684397,115.98820377551073,114.32189018966197,122.91076925736702,186.95264669565682,257.99005519135693,208.0447210041336,185.0568010885897,19.160190902344944
79,36.31185281737525,91.00987044691553,114.40974342581106,122.28597151211405,183.63008347049265,251.9464728969219,213.05426970840207,179.4341919045626,20.472474087708544
190,36.31188964251319,103.77765675263353,116.59669607323553,101.5681494516793,201.4010077260489,256.473303920354,211.4670721434457,189.4252878306284,20.261554938680128
55,36.31198388765951,102.74101992144138,114.47058412859522,62.34389272294516,206.79316144586133,256.107085087434,212.179549594585,185.49611388436315,19.293904734783826
139,36.31251351241948,93.4500129273884,118.10815996095901,116.80533962550653,189.98681937600472,255.00158042450727,208.06218702361102,178.12240841494517,21.82859041031448
15,36.31253812861779,94.11031779578138,107.87882622789817,135.17035435504698,197.18088616987706,253.78904222288878,213.76999945373475,183.47907612573098,21.813312291491542
89,36.31291954538235,107.55900931326218,122.04335216922784,100.07698608597838,186.9320661375462,257.26141559227165,211.4325469293013,182.15589378457972,19.757050879804538
99,36.31335805552424,110.10148434329483,112.32414121860108,137.37229721639844,201.85873086548295,254.41487493016035,213.34817583276407,185.45041166011276,21.141394843501057
140,36.31484008135733,105.76528667083763,120.91074375424758,124.13884730994907,201.64269034341237,254.10728324353713,213.22722565266005,184.59923472894283,22.39190368211971
107,36.31505703617413,102.92272363638958,112.39478737081046,213.81040436196167,185.24368677073065,258.16456609370016,208.8073955405341,184.76337097837646,20.613012299381907
105,36.31533665864801,112.9067766340992,110.88245516484639,120.83180356905194,192.90179740199517,248.40409535196386,211.5236451967357,184.46624126148382,20.21618878897534
184,36.31557476591866,95.32509516540621,115.11342593390734,131.06933340618542,197.40299768374456,259.117704899837,208.28503092292073,177.97571089198064,23.28562077765105
111,36.3155998800889,90.64414210068836,114.63309792931354,117.82886887652047,203.6126043608706,250.99418729885164,212.55860857617128,179.89792547305063,22.26697938890245
186,36.31567906497402,99.20571339852376,114.25578402452828,115.3870516705815,190.84418018391995,254.75699122869378,221.14429434907169,180.6384782856407,20.229043668204387
148,36.316064097532625,94.64289165449009,112.61675232386592,124.94472580529538,198.56627066513903,255.7781029057005,216.88686512241705,183.63471337284494,17.827168321910523
38,36.31648025136114,94.75699288425271,116.34869917217839,252.4650188258817,190.71819562731454,251.21289243525047,211.07394468929436,177.3589242129548,21.883241688361416
12,36.31669028494191,103.36400907485313,116.3675742019591,232.3913954969942,195.23989745735918,255.52945837522728,216.47456328047087,182.5924483910893,22.730731655341284
124,36.31715531183047,94.24631853459582,115.68928749959008,154.55926457883461,188.8898071414161,252.7608252116144,208.53789763834672,177.79277336952566,22.67023081677821
155,36.317204500149785,102.61038956937111,116.76186867783431,280.00940550992095,196.7596362514339,250.15567730952617,217.89919646626322,182.13288645119013,22.999495508712656
46,36.31768336715611,102.73381709175149,110.69643352225937,85.95857060606683,196.62936839763964,254.49341453575423,215.17039919526565,175.77833339575145,23.12006463636014
142,36.317949011197605,102.5989684885233,112.29164171109713,143.50945821527247,202.6741905807028,251.4821879954721,207.91266692177464,184.6594555992644,20.385863999013083
192,36.318074345314024,100.21488987672583,116.18179251392435,278.9540546687689,192.75710005699636,256.1501817067422,215.41220136881293,184.56239468902203,23.507544540694877
114,36.31818110022585,111.54817122838479,117.5335851080437,42.87279664858977,206.19128929430198,254.58774503735052,208.7161231046616,183.21624019601762,20.583446120612724
106,36.31841107593,105.2478260489682,120.14434314781687,216.97813557508815,192.8921081755384,258.3998417533893,213.09990583482704,184.38524107723939,20.86529927502744
163,36.31862040698232,97.6897551654422,110.17607551378698,316.5889944827785,191.67655820097414,249.31924218980745,221.13389317286843,184.2933799001176,22.78028118270928
110,36.31877075364549,103.55764114266533,123.33681262988037,264.5279195514961,193.18823367966598,250.21401604530118,215.6019175134668,179.0720077519158,21.48212160284332
40,36.318872772177414,107.56666988037033,113.2154486892873,45.63346156964138,203.44546699198523,252.82358096396052,211.65072088815887,178.22000243652465,22.90044273697068
168,36.31892137381932,97.6189382384772,120.07813644626053,266.5153883598928,182.42784533888468,251.27962214970654,214.9940199523403,180.59886935719177,24.370457370448662
10,36.318957553938944,100.88773310983856,114.25074821318387,200.1107273917167,183.7382944808662,249.48828161998082,219.87121259220717,184.3055137179424,21.508553880490876
22,36.319563270939035,89.62371744392296,116.01776560900487,150.39230470431363,200.44920743827817,254.40125037489557,211.8844182353668,181.91742738293723,24.32779135779522
5,36.31974927989536,109.04142771042906,116.68052016880334,126.51657264238702,213.3685114210993,253.63705242117703,212.87444961150095,183.36140446659894,22.205954965309274
151,36.32011365974017,96.65556978014507,115.42119296749327,176.502153479445,206.10534526332893,252.13629156165695,214.88284394377942,186.1666752196216,19.356501974992163
18,36.32025740041869,104.05397934876552,119.15398256792115,221.27100024384853,181.04353400777194,253.23821558546447,217.01799727500654,183.30350829588033,22.764476455762146
54,36.32033462962523,105.6418175409466,122.31818449118578,55.09082964331185,198.31292673587924,259.86715310576676,209.08268306086762,181.79470625467602,23.275791845868596
100,36.32044432447281,107.20470939115633,108.17468597432709,89.67348646954282,201.16660005092297,254.85879421644114,210.67571727396654,179.24160151346172,20.24373989970805
152,36.32080469315448,113.81441122096564,111.0860566804262,243.95379915796457,195.8390847124433,252.28773187317267,211.17636279471034,184.99501585327724,22.42640978570133
21,36.32090314268238,110.46842266732322,120.32620677586033,251.76097524143287,192.13005366474738,254.87859706401207,210.93828076271427,188.09742695643135,22.38598780598693
153,36.320947311453885,110.95038743289427,114.42102339492004,123.2813498447192,198.30381733647684,254.5363792247882,202.03550464929415,185.72107169721266,19.620484719266653
95,36.32104157509119,91.25476659195408,115.49709336967737,124.50787340638723,213.82333333440914,250.46549417091083,217.04837797636125,182.23199440104148,22.66935567424357
3,36.321109334155665,93.73967929859592,111.64395501138036,204.15234089900298,181.47035174621013,248.37049538857232,214.88654731002836,184.729453631407,19.300969027595876
181,36.321200663786264,88.47114112789875,118.12862730002384,163.61862547139822,195.65040140660673,254.42758536644925,210.68022338046504,181.3154147853553,24.28928363774038
48,36.32128039539266,100.29489542671263,115.78372337375478,101.797106554963,197.80240895765502,246.9641566678028,210.6273841585706,189.69461030200796,20.553019319891664
43,36.3214161041238,108.63492448717166,114.91818735461915,145.96164873220243,190.09045967799815,252.80577994840357,211.1391340618455,178.7529383324146,26.381359190153905
58,36.32154069141424,84.6476559780502,112.12855362429426,47.15408237737654,188.5337439728303,251.94588122735945,207.21289158292953,182.52735796737107,23.96035741671941
59,36.32165161139072,99.05437638793661,107.21060327269656,211.60323982994035,188.22223381837256,257.88139958543314,211.84929426450358,182.41156183881395,22.992726360215656
135,36.321838715706946,107.904228300191,114.97806705527822,138.84016707284866,175.35439092061748,254.5235893287455,211.35216176983872,180.94897754394137,21.042383935180894
4,36.32201321437625,93.10335900572962,113.15075929536901,145.3267438529562,207.08222598029818,251.56748870714287,216.84427996449702,184.50473252845097,23.472869292940324
94,36.32208948917064,95.16344599299084,110.11759350107205,263.51555884577925,205.38610752772522,252.34517359009217,215.93066448611106,177.45669065179092,23.61193888642926
24,36.32228195103261,94.28648865446493,118.50639774976766,160.95265661058465,195.09985241803213,253.14178462195142,215.64789659552764,176.3869308220125,21.525920868049266
39,36.32237945024122,97.21642232315864,120.20242193859062,151.28348968038023,187.43752332580306,257.3880272383771,215.00920508906322,182.05223801244696,17.953406428468533
76,36.3225163986604,101.27983330878621,113.6723115640439,203.66809280008385,202.52866431839547,251.34275314981102,212.18778562047885,185.43232845895082,22.02994393616551
109,36.322704477269625,100.01086789991547,117.60603700142968,142.26276906863484,192.55594065238213,260.543872515402,212.11181859103462,180.2005115123284,25.358975779520666
98,36.322908896143595,105.7127513786096,120.40792301841383,197.6676231941233,189.4325118749506,255.44946755160615,212.2702181342699,180.8100205187078,24.404079603571656
80,36.32319731393512,102.63856613840773,117.53222196594314,180.94930605210521,205.0860317382771,253.39246900407807,217.2627572089543,183.3706834395524,19.488989825601024
