,Energy,Torsion 0,Torsion 1,Torsion 2,Torsion 3,Torsion 4,Torsion 5,Torsion 6,Torsion 7
181,36.31466533142257,90.0,120.0,270.0,180.0,270.0,270.0,180.0,270.0
56,36.3155704476527,90.0,120.0,60.0,180.0,270.0,270.0,180.0,270.0
151,36.31901328125877,90.0,120.0,150.0,180.0,270.0,270.0,180.0,270.0
10,36.31929944051477,90.0,120.0,270.0,210.0,270.0,270.0,180.0,270.0
36,36.31930770356133,90.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
30,36.31930770548938,90.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
28,36.31930770675264,90.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
184,36.32148363686536,90.0,120.0,120.0,210.0,270.0,270.0,180.0,270.0
1,36.32225794808224,90.0,120.0,210.0,180.0,270.0,270.0,180.0,270.0
84,36.322257953473674,90.0,120.0,210.0,180.0,270.0,270.0,180.0,270.0
55,36.323587998570446,90.0,120.0,300.0,210.0,270.0,270.0,180.0,270.0
43,36.323588000126605,90.0,120.0,300.0,210.0,270.0,270.0,180.0,270.0
114,36.32358800012734,90.0,120.0,300.0,210.0,270.0,270.0,180.0,270.0
113,36.32371307002809,90.0,120.0,150.0,210.0,270.0,270.0,180.0,270.0
174,36.32371307002841,90.0,120.0,150.0,210.0,270.0,270.0,180.0,270.0
99,36.32371307360762,90.0,120.0,150.0,210.0,270.0,270.0,180.0,270.0
22,36.32371307613905,90.0,120.0,150.0,210.0,270.0,270.0,180.0,270.0
182,36.32450556905202,90.0,120.0,30.0,210.0,270.0,270.0,180.0,270.0
93,36.32450556979268,90.0,120.0,30.0,210.0,270.0,270.0,180.0,270.0
65,36.325926836672615,90.0,120.0,330.0,210.0,270.0,270.0,180.0,270.0
160,36.325926836673425,90.0,120.0,330.0,210.0,270.0,270.0,180.0,270.0
125,36.32633182106313,120.0,120.0,270.0,210.0,270.0,270.0,180.0,270.0
18,36.32633182178736,120.0,120.0,270.0,210.0,270.0,270.0,180.0,270.0
178,36.32634032769708,120.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
155,36.32736854308571,90.0,120.0,60.0,60.0,270.0,270.0,180.0,270.0
54,36.32836276681813,90.0,120.0,120.0,60.0,270.0,270.0,180.0,270.0
126,36.328362773420366,90.0,120.0,120.0,60.0,270.0,270.0,180.0,270.0
176,36.32851580112545,120.0,120.0,120.0,210.0,270.0,270.0,180.0,270.0
194,36.33136749153118,120.0,120.0,180.0,180.0,270.0,270.0,180.0,270.0
111,36.331538184005375,120.0,120.0,30.0,210.0,270.0,270.0,180.0,270.0
146,36.33158939534685,90.0,120.0,150.0,60.0,270.0,270.0,180.0,270.0
67,36.331816374582374,90.0,120.0,270.0,240.0,270.0,270.0,180.0,270.0
71,36.33440091447202,120.0,120.0,60.0,60.0,270.0,270.0,180.0,270.0
96,36.334400920173444,120.0,120.0,60.0,60.0,270.0,270.0,180.0,270.0
16,36.33483203004523,90.0,120.0,60.0,270.0,270.0,270.0,180.0,270.0
61,36.33537944885848,90.0,120.0,90.0,270.0,270.0,270.0,180.0,270.0
76,36.34027898657749,120.0,120.0,90.0,240.0,270.0,270.0,180.0,270.0
59,36.341250226717314,60.0,120.0,60.0,210.0,270.0,270.0,180.0,270.0
148,36.34165534360515,60.0,120.0,90.0,210.0,270.0,270.0,180.0,270.0
127,36.34203399629051,60.0,120.0,120.0,210.0,270.0,270.0,180.0,270.0
164,36.34401493320653,90.0,120.0,180.0,270.0,270.0,270.0,180.0,270.0
94,36.34488437465619,60.0,120.0,180.0,180.0,270.0,270.0,180.0,270.0
124,36.34901751030692,90.0,120.0,0.0,270.0,270.0,270.0,180.0,270.0
70,36.35104767071373,120.0,120.0,180.0,270.0,270.0,270.0,180.0,270.0
39,36.353666663685594,90.0,120.0,210.0,210.0,270.0,210.0,180.0,270.0
101,36.35513858005353,150.0,120.0,300.0,180.0,270.0,270.0,180.0,270.0
