,Energy,Torsion 0,Torsion 1,Torsion 2,Torsion 3,Torsion 4,Torsion 5,Torsion 6,Torsion 7
170,36.31594878296227,90.0,120.0,90.0,180.0,270.0,270.0,180.0,270.0
87,36.32070053918276,90.0,120.0,60.0,210.0,270.0,270.0,180.0,270.0
35,36.32169772233677,120.0,120.0,270.0,180.0,270.0,270.0,180.0,270.0
179,36.321697724820545,120.0,120.0,270.0,180.0,270.0,270.0,180.0,270.0
9,36.32773282015943,120.0,120.0,60.0,210.0,270.0,270.0,180.0,270.0
189,36.327732820161444,120.0,120.0,60.0,210.0,270.0,270.0,180.0,270.0
43,36.32943330107551,120.0,120.0,240.0,210.0,270.0,270.0,180.0,270.0
107,36.33062033501543,120.0,120.0,300.0,210.0,270.0,270.0,180.0,270.0
100,36.330745564922374,120.0,120.0,150.0,210.0,270.0,270.0,180.0,270.0
21,36.33158939537921,90.0,120.0,150.0,60.0,270.0,270.0,180.0,270.0
51,36.33483203003655,90.0,120.0,60.0,270.0,270.0,270.0,180.0,270.0
198,36.334832030077436,90.0,120.0,60.0,270.0,270.0,270.0,180.0,270.0
12,36.33521518418543,60.0,120.0,270.0,180.0,270.0,270.0,180.0,270.0
50,36.33521518418694,60.0,120.0,270.0,180.0,270.0,270.0,180.0,270.0
127,36.33612013319557,60.0,120.0,60.0,180.0,270.0,270.0,180.0,270.0
81,36.33612013319587,60.0,120.0,60.0,180.0,270.0,270.0,180.0,270.0
150,36.336499137243464,60.0,120.0,90.0,180.0,270.0,270.0,180.0,270.0
62,36.33649913724639,60.0,120.0,90.0,180.0,270.0,270.0,180.0,270.0
177,36.33696550970204,60.0,120.0,120.0,180.0,270.0,270.0,180.0,270.0
144,36.33707764125687,60.0,120.0,240.0,180.0,270.0,270.0,180.0,270.0
38,36.33862197494835,120.0,120.0,150.0,60.0,270.0,270.0,180.0,270.0
121,36.33956331496984,60.0,120.0,150.0,180.0,270.0,270.0,180.0,270.0
45,36.33956331747565,60.0,120.0,150.0,180.0,270.0,270.0,180.0,270.0
54,36.33956331925008,60.0,120.0,150.0,180.0,270.0,270.0,180.0,270.0
112,36.34125022037068,60.0,120.0,60.0,210.0,270.0,270.0,180.0,270.0
133,36.34125022606106,60.0,120.0,60.0,210.0,270.0,270.0,180.0,270.0
132,36.34295027630933,60.0,120.0,240.0,210.0,270.0,270.0,180.0,270.0
89,36.346468261966166,120.0,120.0,210.0,240.0,270.0,270.0,180.0,270.0
163,36.3472393842431,60.0,120.0,270.0,60.0,270.0,270.0,180.0,270.0
143,36.34881297078836,120.0,120.0,180.0,240.0,270.0,270.0,180.0,270.0
48,36.349668034676434,60.0,120.0,180.0,210.0,270.0,270.0,180.0,270.0
147,36.35029127582526,60.0,120.0,0.0,180.0,270.0,270.0,180.0,270.0
33,36.350745409161796,30.0,120.0,240.0,180.0,270.0,270.0,180.0,270.0
125,36.35105847933763,150.0,120.0,270.0,180.0,270.0,270.0,180.0,270.0
182,36.35105848170389,150.0,120.0,270.0,180.0,270.0,270.0,180.0,270.0
77,36.35213941434008,60.0,120.0,150.0,60.0,270.0,270.0,180.0,270.0
