,Energy,Torsion 0,Torsion 1,Torsion 2,Torsion 3,Torsion 4,Torsion 5,Torsion 6,Torsion 7
56,36.32260274156874,120.0,120.0,60.0,180.0,270.0,270.0,180.0,270.0
138,36.326340323336794,120.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
121,36.33136748722754,120.0,120.0,180.0,180.0,270.0,270.0,180.0,270.0
171,36.33181638069696,90.0,120.0,270.0,240.0,270.0,270.0,180.0,270.0
141,36.333234663668236,90.0,120.0,330.0,180.0,270.0,210.0,210.0,270.0
152,36.33521518604368,60.0,120.0,270.0,180.0,270.0,270.0,180.0,270.0
127,36.33920733961477,90.0,120.0,90.0,210.0,270.0,210.0,210.0,270.0
179,36.33985720621053,60.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
169,36.34229165712074,90.0,120.0,180.0,180.0,270.0,210.0,210.0,270.0
26,36.34388841304809,90.0,120.0,90.0,180.0,270.0,210.0,180.0,270.0
49,36.34413809079356,60.0,120.0,300.0,210.0,270.0,270.0,180.0,270.0
55,36.34488437465635,60.0,120.0,180.0,180.0,270.0,270.0,180.0,270.0
40,36.34597659834342,90.0,120.0,90.0,60.0,270.0,210.0,210.0,270.0
196,36.34880065211861,90.0,120.0,300.0,180.0,270.0,210.0,180.0,270.0
144,36.34880065257499,90.0,120.0,300.0,180.0,270.0,210.0,180.0,270.0
178,36.348913116129765,60.0,120.0,120.0,60.0,270.0,270.0,180.0,270.0
174,36.34915843127294,90.0,120.0,90.0,210.0,270.0,210.0,180.0,270.0
35,36.35092044954857,120.0,120.0,90.0,180.0,270.0,210.0,180.0,270.0
122,36.35202441253081,120.0,120.0,60.0,180.0,270.0,210.0,180.0,270.0
192,36.35474603421073,60.0,120.0,300.0,180.0,270.0,210.0,210.0,270.0
183,36.35532204959362,30.0,120.0,90.0,210.0,270.0,270.0,180.0,270.0
30,36.35619045901868,120.0,120.0,90.0,210.0,270.0,210.0,180.0,270.0
57,36.35619045938921,120.0,120.0,90.0,210.0,270.0,210.0,180.0,270.0
