,Energy,Torsion 0,Torsion 1,Torsion 2,Torsion 3,Torsion 4,Torsion 5,Torsion 6,Torsion 7
147,36.319013280154024,90.0,120.0,150.0,180.0,270.0,270.0,180.0,270.0
187,36.32148363687342,90.0,120.0,120.0,210.0,270.0,270.0,180.0,270.0
104,36.32371307435777,90.0,120.0,150.0,210.0,270.0,270.0,180.0,270.0
66,36.32450556980384,90.0,120.0,30.0,210.0,270.0,270.0,180.0,270.0
137,36.32943329860161,120.0,120.0,240.0,210.0,270.0,270.0,180.0,270.0
162,36.33153818100213,120.0,120.0,30.0,210.0,270.0,270.0,180.0,270.0
117,36.33153818382167,120.0,120.0,30.0,210.0,270.0,270.0,180.0,270.0
96,36.332838241777814,90.0,120.0,60.0,240.0,270.0,270.0,180.0,270.0
29,36.333246957425004,90.0,120.0,90.0,240.0,270.0,270.0,180.0,270.0
103,36.33621820242723,90.0,120.0,300.0,240.0,270.0,270.0,180.0,270.0
46,36.33664606138212,90.0,120.0,30.0,240.0,270.0,270.0,180.0,270.0
132,36.336646062604835,90.0,120.0,30.0,240.0,270.0,270.0,180.0,270.0
192,36.33664606260516,90.0,120.0,30.0,240.0,270.0,270.0,180.0,270.0
54,36.33664606260697,90.0,120.0,30.0,240.0,270.0,270.0,180.0,270.0
58,36.338137602140044,90.0,120.0,330.0,240.0,270.0,270.0,180.0,270.0
75,36.33827230049348,90.0,120.0,300.0,270.0,270.0,270.0,180.0,270.0
100,36.34072511308255,120.0,120.0,120.0,240.0,270.0,270.0,180.0,270.0
197,36.34165534081852,60.0,120.0,90.0,210.0,270.0,270.0,180.0,270.0
140,36.343250550210165,120.0,120.0,300.0,240.0,270.0,270.0,180.0,270.0
131,36.34331518596297,120.0,120.0,150.0,240.0,270.0,270.0,180.0,270.0
34,36.34331518596514,120.0,120.0,150.0,240.0,270.0,270.0,180.0,270.0
44,36.34367868301885,120.0,120.0,30.0,240.0,270.0,270.0,180.0,270.0
78,36.344263108544055,60.0,120.0,150.0,210.0,270.0,270.0,180.0,270.0
97,36.34505507230172,60.0,120.0,30.0,210.0,270.0,270.0,180.0,270.0
113,36.35379730641556,60.0,120.0,90.0,240.0,270.0,270.0,180.0,270.0
19,36.35540662690505,150.0,120.0,150.0,180.0,270.0,270.0,180.0,270.0
49,36.355700959333994,30.0,120.0,120.0,210.0,270.0,270.0,180.0,270.0
185,36.35570112090863,150.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
64,36.35570112091127,150.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
74,36.35608087806539,120.0,120.0,270.0,210.0,270.0,210.0,180.0,270.0
167,36.35780530377834,30.0,120.0,300.0,210.0,270.0,270.0,180.0,270.0
115,36.35865164907338,0.0,120.0,300.0,180.0,270.0,270.0,180.0,270.0
156,36.35891973386652,0.0,120.0,150.0,180.0,270.0,270.0,180.0,270.0
198,36.36038294473973,90.0,120.0,30.0,180.0,270.0,240.0,180.0,270.0
106,36.360898974741886,150.0,120.0,30.0,210.0,270.0,270.0,180.0,270.0
48,36.36501012467114,90.0,120.0,0.0,210.0,270.0,210.0,180.0,270.0
67,36.365284229823686,30.0,120.0,30.0,60.0,270.0,270.0,180.0,270.0
149,36.36674896074367,30.0,120.0,330.0,60.0,270.0,270.0,180.0,270.0
69,36.37050014843125,30.0,120.0,150.0,240.0,270.0,270.0,180.0,270.0
171,36.371493510615394,240.0,120.0,210.0,180.0,270.0,270.0,180.0,270.0
179,36.372146695856834,150.0,120.0,120.0,270.0,270.0,270.0,180.0,270.0
139,36.372948693342245,240.0,120.0,150.0,210.0,270.0,270.0,180.0,270.0
153,36.37303947844241,150.0,120.0,30.0,240.0,270.0,270.0,180.0,270.0
3,36.37312326602771,180.0,120.0,270.0,210.0,270.0,270.0,180.0,270.0
37,36.373598959407076,0.0,120.0,120.0,240.0,270.0,270.0,180.0,270.0
82,36.37426629432918,30.0,120.0,330.0,270.0,270.0,270.0,180.0,270.0
9,36.3775370783801,180.0,120.0,150.0,210.0,270.0,270.0,180.0,270.0
73,36.378366671700526,210.0,120.0,30.0,210.0,270.0,270.0,180.0,270.0
195,36.38490479180753,270.0,120.0,240.0,180.0,270.0,270.0,180.0,270.0
12,36.38879082306514,180.0,120.0,0.0,210.0,270.0,270.0,180.0,270.0
112,36.39007952624035,210.0,120.0,300.0,240.0,270.0,270.0,180.0,270.0
93,36.392089679903805,270.0,120.0,150.0,210.0,270.0,270.0,180.0,270.0
127,36.39656571700676,150.0,90.0,150.0,180.0,270.0,270.0,180.0,270.0
120,36.397958597250174,150.0,120.0,270.0,240.0,270.0,210.0,180.0,270.0
105,36.39861597531325,150.0,120.0,60.0,240.0,270.0,210.0,180.0,270.0
25,36.41916244759625,90.0,120.0,150.0,240.0,270.0,180.0,180.0,270.0
143,36.45113368054568,240.0,120.0,150.0,180.0,270.0,180.0,180.0,270.0
28,36.45282274913271,120.0,180.0,330.0,210.0,270.0,270.0,180.0,270.0
121,36.47266759876985,60.0,210.0,300.0,210.0,270.0,270.0,180.0,270.0
174,36.474083637383345,30.0,120.0,300.0,90.0,270.0,270.0,180.0,270.0
102,36.48559180085342,120.0,120.0,240.0,210.0,270.0,270.0,240.0,270.0
158,36.49588638542173,300.0,120.0,270.0,210.0,270.0,270.0,180.0,270.0
17,36.501561307256466,240.0,120.0,270.0,30.0,270.0,270.0,180.0,270.0
160,36.50748544187363,240.0,120.0,330.0,30.0,270.0,270.0,180.0,270.0
1,36.51027962865046,300.0,120.0,120.0,240.0,270.0,270.0,180.0,270.0
189,36.51843661821668,0.0,120.0,330.0,60.0,270.0,270.0,240.0,270.0
118,36.51939507253996,120.0,90.0,300.0,210.0,270.0,270.0,240.0,270.0
114,36.521022291366485,30.0,90.0,180.0,90.0,270.0,270.0,180.0,270.0
168,36.522271704789596,300.0,120.0,150.0,180.0,270.0,210.0,180.0,270.0
43,36.5284125689544,120.0,120.0,150.0,60.0,270.0,150.0,180.0,270.0
32,36.530086841763236,90.0,120.0,270.0,240.0,270.0,270.0,150.0,270.0
133,36.53903898077528,60.0,120.0,60.0,300.0,270.0,270.0,180.0,270.0
50,36.54312315704139,150.0,120.0,30.0,180.0,270.0,150.0,180.0,270.0
151,36.54990374261593,60.0,120.0,30.0,150.0,270.0,270.0,180.0,270.0
129,36.557914463493745,150.0,150.0,30.0,30.0,270.0,270.0,180.0,270.0
154,36.58293908525303,210.0,120.0,270.0,180.0,210.0,270.0,180.0,30.0
18,36.60230642797727,90.0,210.0,120.0,180.0,270.0,270.0,240.0,270.0
4,36.675947423905534,30.0,120.0,30.0,180.0,270.0,240.0,180.0,60.0
134,36.68410240594733,90.0,120.0,30.0,210.0,60.0,210.0,180.0,270.0
165,36.688809288419556,90.0,120.0,150.0,240.0,240.0,270.0,180.0,270.0
8,36.69137052311919,300.0,60.0,330.0,180.0,270.0,270.0,180.0,270.0
65,36.6950575862952,30.0,240.0,300.0,210.0,270.0,150.0,180.0,270.0
57,36.70606501205871,120.0,90.0,240.0,270.0,270.0,180.0,180.0,90.0
79,36.722512202944806,30.0,120.0,270.0,240.0,240.0,270.0,180.0,270.0
190,36.76141237185626,90.0,120.0,180.0,210.0,270.0,270.0,210.0,270.0
24,36.761412372761214,90.0,120.0,180.0,210.0,270.0,270.0,210.0,270.0
26,36.78166902053758,90.0,120.0,240.0,240.0,270.0,270.0,180.0,90.0
110,36.79428298270473,120.0,60.0,120.0,210.0,240.0,210.0,180.0,270.0
135,36.797312810419236,150.0,210.0,300.0,180.0,270.0,180.0,240.0,270.0
33,36.802808455775235,30.0,120.0,30.0,180.0,90.0,150.0,180.0,270.0
111,36.8039066017339,150.0,120.0,150.0,210.0,270.0,270.0,180.0,90.0
15,36.81542138565328,120.0,120.0,30.0,120.0,270.0,270.0,180.0,270.0
89,36.826826495779116,210.0,120.0,60.0,240.0,240.0,120.0,180.0,60.0
144,36.83770587087956,90.0,120.0,150.0,210.0,270.0,270.0,180.0,150.0
142,36.84938384797288,90.0,90.0,30.0,120.0,270.0,270.0,180.0,270.0
145,36.856631624880606,90.0,120.0,300.0,240.0,270.0,270.0,180.0,150.0
122,36.859854452039926,30.0,120.0,90.0,210.0,270.0,270.0,180.0,120.0
30,36.86224972257788,210.0,120.0,30.0,120.0,270.0,270.0,180.0,270.0
128,36.8724525973125,30.0,120.0,30.0,180.0,270.0,270.0,180.0,150.0
70,36.87283195810187,90.0,120.0,60.0,270.0,60.0,240.0,120.0,270.0
56,36.885841570340126,120.0,120.0,300.0,300.0,240.0,270.0,180.0,270.0
193,36.88663996889073,330.0,120.0,120.0,210.0,270.0,270.0,210.0,270.0
53,36.89023509937122,120.0,120.0,180.0,210.0,270.0,270.0,180.0,300.0
191,36.937376360868186,90.0,30.0,30.0,240.0,270.0,270.0,180.0,90.0
98,36.939989930252224,210.0,120.0,30.0,150.0,240.0,270.0,180.0,270.0
166,36.94467165833605,60.0,90.0,330.0,60.0,270.0,270.0,180.0,300.0
181,36.9572081561668,60.0,210.0,300.0,120.0,270.0,270.0,180.0,270.0
194,36.96219773756456,90.0,120.0,270.0,180.0,270.0,270.0,180.0,180.0
176,36.96484710994967,150.0,120.0,30.0,240.0,120.0,270.0,180.0,270.0
163,36.96582405369416,30.0,120.0,120.0,180.0,270.0,270.0,270.0,270.0
199,36.97964056537691,90.0,120.0,330.0,60.0,270.0,270.0,180.0,180.0
