,Energy,Torsion 0,Torsion 1,Torsion 2,Torsion 3,Torsion 4,Torsion 5,Torsion 6,Torsion 7
128,36.319307705179696,90.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
60,36.322257952373384,90.0,120.0,210.0,180.0,270.0,270.0,180.0,270.0
155,36.32260273757453,120.0,120.0,60.0,180.0,270.0,270.0,180.0,270.0
56,36.32974160027244,90.0,120.0,0.0,180.0,270.0,270.0,180.0,270.0
135,36.33497262203444,120.0,120.0,90.0,60.0,270.0,270.0,180.0,270.0
30,36.33612013318753,60.0,120.0,60.0,180.0,270.0,270.0,180.0,270.0
69,36.3369655103233,60.0,120.0,120.0,180.0,270.0,270.0,180.0,270.0
138,36.33809954246493,120.0,120.0,30.0,60.0,270.0,270.0,180.0,270.0
120,36.33956331296703,60.0,120.0,150.0,180.0,270.0,270.0,180.0,270.0
66,36.348490839547466,60.0,120.0,90.0,60.0,270.0,270.0,180.0,270.0
154,36.349787479858364,30.0,120.0,60.0,180.0,270.0,270.0,180.0,270.0
77,36.351446789694066,120.0,120.0,270.0,180.0,270.0,210.0,180.0,270.0
190,36.35196341391629,150.0,120.0,60.0,180.0,270.0,270.0,180.0,270.0
181,36.35271708037565,120.0,120.0,150.0,180.0,270.0,210.0,180.0,270.0
185,36.35538170639723,60.0,120.0,60.0,270.0,270.0,270.0,180.0,270.0
16,36.35547643108376,0.0,120.0,60.0,180.0,270.0,270.0,180.0,270.0
144,36.35585450951687,0.0,120.0,90.0,180.0,270.0,270.0,180.0,270.0
158,36.35585451121229,0.0,120.0,90.0,180.0,270.0,270.0,180.0,270.0
9,36.35719556477169,60.0,120.0,30.0,240.0,270.0,270.0,180.0,270.0
108,36.358552268325866,30.0,120.0,180.0,180.0,270.0,270.0,180.0,270.0
148,36.35865149734028,150.0,120.0,210.0,180.0,270.0,270.0,180.0,270.0
163,36.35891973459947,0.0,120.0,150.0,180.0,270.0,270.0,180.0,270.0
67,36.35915576750641,60.0,120.0,90.0,180.0,270.0,240.0,210.0,270.0
121,36.3592142168383,0.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
49,36.35921422069221,0.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
107,36.36443876687744,60.0,120.0,90.0,180.0,270.0,210.0,180.0,270.0
189,36.36443876818177,60.0,120.0,90.0,180.0,270.0,210.0,180.0,270.0
183,36.36528422877516,30.0,120.0,30.0,60.0,270.0,270.0,180.0,270.0
94,36.3656508632627,240.0,120.0,120.0,180.0,270.0,270.0,180.0,270.0
105,36.36727473259755,0.0,120.0,60.0,60.0,270.0,270.0,180.0,270.0
164,36.36757861908338,150.0,120.0,60.0,180.0,270.0,210.0,210.0,270.0
117,36.36854330248468,240.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
97,36.36961460619387,60.0,120.0,210.0,180.0,270.0,210.0,180.0,270.0
43,36.370276637225516,210.0,120.0,120.0,180.0,270.0,270.0,180.0,270.0
20,36.37086340579366,30.0,120.0,30.0,240.0,270.0,270.0,180.0,270.0
150,36.37122504863759,150.0,120.0,60.0,270.0,270.0,270.0,180.0,270.0
87,36.371497326232266,60.0,120.0,180.0,180.0,270.0,210.0,180.0,270.0
52,36.37261573411289,120.0,120.0,30.0,210.0,270.0,240.0,180.0,270.0
149,36.37287457659549,210.0,120.0,150.0,180.0,270.0,270.0,180.0,270.0
4,36.37316880749877,210.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
124,36.37419319532219,60.0,120.0,300.0,210.0,270.0,210.0,180.0,270.0
171,36.37495876738319,60.0,120.0,30.0,210.0,270.0,210.0,180.0,270.0
13,36.376081979668115,180.0,120.0,210.0,180.0,270.0,270.0,180.0,270.0
21,36.378044022878576,0.0,120.0,330.0,240.0,270.0,270.0,180.0,270.0
131,36.38248273581702,240.0,120.0,90.0,240.0,270.0,270.0,180.0,270.0
196,36.38343163356734,30.0,120.0,30.0,180.0,270.0,210.0,180.0,270.0
36,36.383506142430846,60.0,120.0,150.0,240.0,270.0,210.0,180.0,270.0
45,36.38379414364132,0.0,120.0,90.0,180.0,270.0,210.0,180.0,270.0
169,36.38432062978799,0.0,120.0,270.0,180.0,270.0,210.0,180.0,270.0
74,36.38475659344328,120.0,120.0,30.0,240.0,270.0,240.0,180.0,270.0
79,36.38489085054342,180.0,120.0,30.0,60.0,270.0,270.0,180.0,270.0
188,36.38559102195743,0.0,120.0,150.0,180.0,270.0,210.0,180.0,270.0
168,36.385607730997265,150.0,120.0,30.0,180.0,270.0,210.0,180.0,270.0
173,36.3856402053136,180.0,120.0,270.0,240.0,270.0,270.0,180.0,270.0
85,36.38613257745628,60.0,120.0,30.0,210.0,270.0,240.0,180.0,270.0
78,36.3874515251612,120.0,120.0,210.0,270.0,270.0,240.0,180.0,270.0
40,36.38766836044728,60.0,120.0,330.0,210.0,270.0,240.0,180.0,270.0
50,36.389120829837076,0.0,120.0,30.0,180.0,270.0,210.0,180.0,270.0
71,36.390106697159105,180.0,120.0,150.0,240.0,270.0,270.0,180.0,270.0
132,36.39287436891883,120.0,150.0,90.0,210.0,270.0,270.0,180.0,270.0
159,36.39529412021404,30.0,120.0,120.0,210.0,270.0,240.0,180.0,270.0
123,36.39634850545815,240.0,120.0,0.0,240.0,270.0,270.0,180.0,270.0
