,Energy,Torsion 0,Torsion 1,Torsion 2,Torsion 3,Torsion 4,Torsion 5,Torsion 6,Torsion 7
93,36.31557044932067,90.0,120.0,60.0,180.0,270.0,270.0,180.0,270.0
91,36.31641514393802,90.0,120.0,120.0,180.0,270.0,270.0,180.0,270.0
20,36.318745449027205,90.0,120.0,300.0,180.0,270.0,270.0,180.0,270.0
120,36.32070053747976,90.0,120.0,60.0,210.0,270.0,270.0,180.0,270.0
194,36.32110498627994,90.0,120.0,90.0,210.0,270.0,270.0,180.0,270.0
122,36.32148363270537,90.0,120.0,120.0,210.0,270.0,270.0,180.0,270.0
14,36.322980823975485,120.0,120.0,90.0,180.0,270.0,270.0,180.0,270.0
121,36.32371307002743,90.0,120.0,150.0,210.0,270.0,270.0,180.0,270.0
13,36.32371307002795,90.0,120.0,150.0,210.0,270.0,270.0,180.0,270.0
135,36.32433478413382,90.0,120.0,180.0,180.0,270.0,270.0,180.0,270.0
71,36.327744596288966,120.0,120.0,330.0,180.0,270.0,270.0,180.0,270.0
87,36.328137010056324,120.0,120.0,90.0,210.0,270.0,270.0,180.0,270.0
165,36.32813701362835,120.0,120.0,90.0,210.0,270.0,270.0,180.0,270.0
132,36.328137019422485,120.0,120.0,90.0,210.0,270.0,270.0,180.0,270.0
44,36.33074556056633,120.0,120.0,150.0,210.0,270.0,270.0,180.0,270.0
118,36.33153818381291,120.0,120.0,30.0,210.0,270.0,270.0,180.0,270.0
98,36.331538183813166,120.0,120.0,30.0,210.0,270.0,270.0,180.0,270.0
72,36.33153818606921,120.0,120.0,30.0,210.0,270.0,270.0,180.0,270.0
130,36.3332469516118,90.0,120.0,90.0,240.0,270.0,270.0,180.0,270.0
152,36.33497262480338,120.0,120.0,90.0,60.0,270.0,270.0,180.0,270.0
26,36.33575367329495,90.0,120.0,120.0,270.0,270.0,270.0,180.0,270.0
179,36.33575367340462,90.0,120.0,120.0,270.0,270.0,270.0,180.0,270.0
17,36.33943554600086,90.0,120.0,210.0,240.0,270.0,270.0,180.0,270.0
183,36.339435547766044,90.0,120.0,210.0,240.0,270.0,270.0,180.0,270.0
99,36.340725108912366,120.0,120.0,120.0,240.0,270.0,270.0,180.0,270.0
150,36.34072511307305,120.0,120.0,120.0,240.0,270.0,270.0,180.0,270.0
175,36.34110395962758,120.0,120.0,270.0,270.0,270.0,270.0,180.0,270.0
65,36.341780276242304,90.0,120.0,180.0,240.0,270.0,270.0,180.0,270.0
41,36.34241151765277,120.0,120.0,90.0,270.0,270.0,270.0,180.0,270.0
184,36.345304682933005,120.0,120.0,300.0,270.0,270.0,270.0,180.0,270.0
63,36.35491756604435,30.0,120.0,60.0,210.0,270.0,270.0,180.0,270.0
96,36.356475371327356,30.0,120.0,210.0,180.0,270.0,270.0,180.0,270.0
123,36.35793053088292,30.0,120.0,150.0,210.0,270.0,270.0,180.0,270.0
78,36.36060650030477,0.0,120.0,60.0,210.0,270.0,270.0,180.0,270.0
186,36.36138963074672,0.0,120.0,120.0,210.0,270.0,270.0,180.0,270.0
84,36.361531705108305,90.0,120.0,60.0,210.0,270.0,240.0,180.0,270.0
66,36.36258013469134,30.0,120.0,120.0,60.0,270.0,270.0,180.0,270.0
191,36.363619502073334,0.0,120.0,150.0,210.0,270.0,270.0,180.0,270.0
187,36.36475308868124,90.0,120.0,300.0,210.0,270.0,240.0,180.0,270.0
97,36.36571195972433,90.0,90.0,30.0,210.0,270.0,270.0,180.0,270.0
83,36.36791027202045,30.0,120.0,120.0,240.0,270.0,270.0,180.0,270.0
193,36.3682205430975,90.0,120.0,60.0,60.0,270.0,240.0,180.0,270.0
189,36.36848916160738,180.0,120.0,270.0,180.0,270.0,270.0,180.0,270.0
158,36.369341658752596,120.0,90.0,90.0,210.0,270.0,270.0,180.0,270.0
162,36.36935064840951,60.0,120.0,300.0,180.0,270.0,210.0,180.0,270.0
113,36.37235503718054,30.0,120.0,330.0,240.0,270.0,270.0,180.0,270.0
39,36.3739144183552,90.0,90.0,60.0,240.0,270.0,270.0,180.0,270.0
16,36.37492861464353,180.0,120.0,90.0,210.0,270.0,270.0,180.0,270.0
69,36.37516246037465,240.0,120.0,330.0,210.0,270.0,270.0,180.0,270.0
50,36.37618913706538,0.0,120.0,150.0,240.0,270.0,270.0,180.0,270.0
110,36.37836667394507,210.0,120.0,30.0,210.0,270.0,270.0,180.0,270.0
