,Energy,Torsion 0,Torsion 1,Torsion 2,Torsion 3,Torsion 4,Torsion 5,Torsion 6,Torsion 7
98,36.31929943914149,90.0,120.0,270.0,210.0,270.0,270.0,180.0,270.0
135,36.323447317974434,120.0,120.0,120.0,180.0,270.0,270.0,180.0,270.0
39,36.32773282009697,120.0,120.0,60.0,210.0,270.0,270.0,180.0,270.0
69,36.327744597424356,120.0,120.0,330.0,180.0,270.0,270.0,180.0,270.0
52,36.32813701659769,120.0,120.0,90.0,210.0,270.0,270.0,180.0,270.0
60,36.33062034026262,120.0,120.0,300.0,210.0,270.0,270.0,180.0,270.0
0,36.33253149681737,90.0,120.0,330.0,60.0,270.0,270.0,180.0,270.0
56,36.33615113883904,120.0,120.0,180.0,210.0,270.0,270.0,180.0,270.0
176,36.33783761825876,120.0,120.0,300.0,60.0,270.0,270.0,180.0,270.0
145,36.339564064169565,120.0,120.0,330.0,60.0,270.0,270.0,180.0,270.0
191,36.3418643520931,120.0,120.0,60.0,270.0,270.0,270.0,180.0,270.0
151,36.34325055256821,120.0,120.0,300.0,240.0,270.0,270.0,180.0,270.0
53,36.343315182982394,120.0,120.0,150.0,240.0,270.0,270.0,180.0,270.0
173,36.3453046829044,120.0,120.0,300.0,270.0,270.0,270.0,180.0,270.0
190,36.34530468410103,120.0,120.0,300.0,270.0,270.0,270.0,180.0,270.0
33,36.345834980718536,120.0,120.0,150.0,270.0,270.0,270.0,180.0,270.0
4,36.34881297499198,120.0,120.0,180.0,240.0,270.0,270.0,180.0,270.0
47,36.348882567882505,30.0,120.0,270.0,180.0,270.0,270.0,180.0,270.0
50,36.35292145595237,150.0,120.0,240.0,180.0,270.0,270.0,180.0,270.0
10,36.35379730937881,60.0,120.0,90.0,240.0,270.0,270.0,180.0,270.0
188,36.355833085198284,120.0,120.0,300.0,180.0,270.0,210.0,180.0,270.0
86,36.358794079090345,150.0,120.0,240.0,210.0,270.0,270.0,180.0,270.0
48,36.35998111806456,150.0,120.0,300.0,210.0,270.0,270.0,180.0,270.0
144,36.3601064001765,150.0,120.0,150.0,210.0,270.0,270.0,180.0,270.0
157,36.36258013223336,30.0,120.0,120.0,60.0,270.0,270.0,180.0,270.0
186,36.36361949909718,0.0,120.0,150.0,210.0,270.0,270.0,180.0,270.0
147,36.36441205789279,0.0,120.0,30.0,210.0,270.0,270.0,180.0,270.0
40,36.36583323743334,0.0,120.0,330.0,210.0,270.0,270.0,180.0,270.0
93,36.366942955881335,120.0,120.0,300.0,180.0,270.0,240.0,180.0,270.0
35,36.367666305871545,90.0,120.0,270.0,60.0,270.0,240.0,180.0,270.0
137,36.367822669499205,30.0,120.0,240.0,240.0,270.0,270.0,180.0,270.0
179,36.367982858026046,150.0,120.0,150.0,60.0,270.0,270.0,180.0,270.0
19,36.368209519926495,150.0,120.0,270.0,240.0,270.0,270.0,180.0,270.0
59,36.368268987190675,0.0,120.0,120.0,60.0,270.0,270.0,180.0,270.0
1,36.368526566782165,210.0,120.0,270.0,180.0,270.0,270.0,180.0,270.0
136,36.368526566782165,210.0,120.0,270.0,180.0,270.0,270.0,180.0,270.0
58,36.36853511593202,240.0,120.0,270.0,210.0,270.0,270.0,180.0,270.0
9,36.368600287951516,0.0,120.0,240.0,60.0,270.0,270.0,180.0,270.0
57,36.36902510282362,0.0,120.0,180.0,210.0,270.0,270.0,180.0,270.0
5,36.369231205714776,150.0,120.0,60.0,240.0,270.0,270.0,180.0,270.0
7,36.370352008918495,180.0,120.0,240.0,180.0,270.0,270.0,180.0,270.0
41,36.37046474622711,150.0,120.0,270.0,270.0,270.0,270.0,180.0,270.0
178,36.37172258414765,0.0,120.0,270.0,240.0,270.0,270.0,180.0,270.0
105,36.37194488995537,120.0,90.0,150.0,210.0,270.0,270.0,180.0,270.0
107,36.37450624383733,0.0,120.0,210.0,60.0,270.0,270.0,180.0,270.0
141,36.3745241889613,180.0,120.0,60.0,210.0,270.0,270.0,180.0,270.0
118,36.37492861051597,180.0,120.0,90.0,210.0,270.0,270.0,180.0,270.0
185,36.3751624653856,240.0,120.0,330.0,210.0,270.0,270.0,180.0,270.0
146,36.37626185639482,210.0,120.0,240.0,210.0,270.0,270.0,180.0,270.0
62,36.376604235325864,240.0,120.0,60.0,60.0,270.0,270.0,180.0,270.0
22,36.37817382682794,150.0,120.0,180.0,240.0,270.0,270.0,180.0,270.0
169,36.378173826830846,150.0,120.0,180.0,240.0,270.0,270.0,180.0,270.0
103,36.378232119584844,30.0,120.0,180.0,270.0,270.0,270.0,180.0,270.0
8,36.38204040784684,120.0,120.0,150.0,240.0,270.0,240.0,180.0,270.0
20,36.38350642568755,150.0,120.0,0.0,240.0,270.0,270.0,180.0,270.0
81,36.38636177503359,120.0,120.0,330.0,240.0,270.0,240.0,180.0,270.0
95,36.38669941914968,210.0,120.0,60.0,240.0,270.0,270.0,180.0,270.0
76,36.38701954502174,0.0,120.0,0.0,240.0,270.0,270.0,180.0,270.0
61,36.387108380016755,210.0,120.0,90.0,240.0,270.0,270.0,180.0,270.0
26,36.38751679763438,180.0,120.0,120.0,240.0,270.0,270.0,180.0,270.0
164,36.3876759978479,270.0,120.0,270.0,210.0,270.0,270.0,180.0,270.0
131,36.3943034384233,270.0,120.0,330.0,210.0,270.0,270.0,180.0,270.0
161,36.39631676708645,270.0,120.0,90.0,60.0,270.0,270.0,180.0,270.0
194,36.396885042558964,150.0,90.0,270.0,210.0,270.0,270.0,180.0,270.0
80,36.400213825627844,150.0,120.0,270.0,270.0,270.0,210.0,180.0,270.0
18,36.40846401170266,120.0,150.0,180.0,60.0,270.0,270.0,180.0,270.0
72,36.41377649815879,150.0,120.0,300.0,240.0,270.0,240.0,180.0,270.0
166,36.415722607759754,150.0,120.0,330.0,240.0,270.0,240.0,180.0,270.0
158,36.432355897617036,150.0,120.0,180.0,210.0,270.0,210.0,180.0,30.0
28,36.44057178454606,150.0,120.0,60.0,210.0,270.0,180.0,180.0,270.0
193,36.44862254171308,120.0,120.0,330.0,90.0,270.0,270.0,180.0,270.0
51,36.46812852707775,330.0,120.0,150.0,60.0,270.0,270.0,180.0,270.0
101,36.48055778291462,0.0,120.0,150.0,90.0,270.0,270.0,180.0,270.0
36,36.4832470838764,120.0,240.0,330.0,60.0,270.0,270.0,180.0,270.0
25,36.48855891544956,120.0,120.0,330.0,60.0,270.0,120.0,180.0,270.0
108,36.49253524578791,300.0,120.0,90.0,180.0,270.0,270.0,180.0,270.0
12,36.49485243015725,150.0,180.0,30.0,270.0,270.0,270.0,180.0,270.0
195,36.51019254826969,300.0,120.0,240.0,240.0,270.0,270.0,180.0,270.0
34,36.520602317882194,300.0,120.0,180.0,270.0,270.0,270.0,180.0,270.0
102,36.527033755061105,210.0,30.0,90.0,210.0,270.0,270.0,180.0,270.0
63,36.533110438142955,120.0,120.0,150.0,240.0,270.0,150.0,180.0,270.0
97,36.53479200215398,120.0,120.0,180.0,300.0,270.0,270.0,180.0,270.0
162,36.537119222785165,120.0,120.0,270.0,240.0,270.0,270.0,150.0,270.0
42,36.53750003309038,120.0,120.0,330.0,210.0,270.0,270.0,150.0,270.0
159,36.55414253007176,150.0,120.0,270.0,300.0,270.0,270.0,180.0,270.0
184,36.554749029157556,0.0,120.0,270.0,60.0,30.0,240.0,180.0,270.0
119,36.55518638417281,240.0,0.0,60.0,210.0,270.0,270.0,180.0,270.0
124,36.558253432872746,150.0,0.0,300.0,240.0,270.0,270.0,180.0,270.0
155,36.558989728179135,120.0,120.0,300.0,300.0,270.0,210.0,180.0,270.0
15,36.57107335265218,210.0,120.0,300.0,210.0,270.0,150.0,180.0,270.0
116,36.57708840764747,120.0,120.0,180.0,240.0,270.0,270.0,180.0,30.0
150,36.57771199661255,150.0,0.0,120.0,60.0,270.0,210.0,180.0,270.0
30,36.677722103709385,90.0,120.0,330.0,180.0,240.0,270.0,180.0,270.0
171,36.69341531838744,120.0,210.0,300.0,240.0,270.0,210.0,150.0,270.0
156,36.70975443649689,210.0,60.0,180.0,30.0,270.0,270.0,180.0,270.0
181,36.712226208210474,120.0,120.0,180.0,240.0,270.0,270.0,180.0,60.0
120,36.728628888790624,240.0,120.0,270.0,270.0,30.0,270.0,180.0,30.0
43,36.74577232558647,210.0,120.0,0.0,210.0,240.0,270.0,180.0,270.0
90,36.764660140525876,60.0,120.0,270.0,180.0,270.0,270.0,210.0,270.0
112,36.77454576263477,120.0,120.0,150.0,210.0,270.0,270.0,180.0,90.0
13,36.79078051810331,240.0,120.0,300.0,180.0,270.0,270.0,210.0,270.0
127,36.82155202236881,180.0,120.0,90.0,210.0,270.0,270.0,180.0,90.0
180,36.827495970287835,120.0,120.0,330.0,210.0,270.0,150.0,180.0,150.0
32,36.85525120446808,150.0,120.0,180.0,210.0,300.0,270.0,240.0,270.0
129,36.878984710314874,30.0,120.0,180.0,270.0,270.0,270.0,180.0,120.0
125,36.90995696105883,150.0,0.0,270.0,60.0,270.0,270.0,300.0,270.0
192,36.91562776710056,60.0,150.0,0.0,240.0,270.0,270.0,120.0,270.0
77,36.92032006622774,120.0,120.0,90.0,240.0,150.0,270.0,120.0,270.0
196,36.94883671387348,90.0,120.0,300.0,60.0,150.0,270.0,180.0,150.0
115,36.96098708807721,120.0,30.0,240.0,120.0,270.0,270.0,180.0,270.0
123,36.98513617452402,150.0,120.0,180.0,210.0,270.0,120.0,180.0,300.0
177,36.99392498824877,90.0,120.0,0.0,240.0,210.0,300.0,180.0,120.0
64,37.02050567288099,150.0,180.0,330.0,240.0,270.0,240.0,180.0,300.0
130,37.04051166605243,150.0,120.0,180.0,120.0,270.0,150.0,180.0,270.0
49,37.04922517974759,240.0,120.0,150.0,210.0,180.0,270.0,240.0,270.0
