,Energy,Torsion 0,Torsion 1,Torsion 2,Torsion 3,Torsion 4,Torsion 5,Torsion 6,Torsion 7
15,36.31466533140208,90.0,120.0,270.0,180.0,270.0,270.0,180.0,270.0
91,36.31874544900952,90.0,120.0,300.0,180.0,270.0,270.0,180.0,270.0
29,36.3224007309884,90.0,120.0,240.0,210.0,270.0,270.0,180.0,270.0
151,36.32298081986558,120.0,120.0,90.0,180.0,270.0,270.0,180.0,270.0
6,36.32371307000849,90.0,120.0,150.0,210.0,270.0,270.0,180.0,270.0
23,36.32371307179796,90.0,120.0,150.0,210.0,270.0,270.0,180.0,270.0
31,36.325926839245945,90.0,120.0,330.0,210.0,270.0,270.0,180.0,270.0
172,36.32736855165145,90.0,120.0,60.0,60.0,270.0,270.0,180.0,270.0
152,36.334972614383005,120.0,120.0,90.0,60.0,270.0,270.0,180.0,270.0
176,36.33649913828859,60.0,120.0,90.0,180.0,270.0,270.0,180.0,270.0
162,36.338272295515836,90.0,120.0,300.0,270.0,270.0,270.0,180.0,270.0
127,36.338272298904926,90.0,120.0,300.0,270.0,270.0,270.0,180.0,270.0
42,36.338802442026804,90.0,120.0,150.0,270.0,270.0,270.0,180.0,270.0
37,36.33943554774747,90.0,120.0,210.0,240.0,270.0,270.0,180.0,270.0
119,36.339563316276724,60.0,120.0,150.0,180.0,270.0,270.0,180.0,270.0
46,36.33984929801629,60.0,120.0,270.0,210.0,270.0,270.0,180.0,270.0
25,36.34004915504595,90.0,120.0,330.0,270.0,270.0,270.0,180.0,270.0
2,36.34004915890081,90.0,120.0,330.0,270.0,270.0,270.0,180.0,270.0
129,36.341262102221826,60.0,120.0,330.0,180.0,270.0,270.0,180.0,270.0
47,36.34280739255839,60.0,120.0,210.0,180.0,270.0,270.0,180.0,270.0
191,36.34401493314102,90.0,120.0,180.0,270.0,270.0,270.0,180.0,270.0
70,36.34849084747446,60.0,120.0,90.0,60.0,270.0,270.0,180.0,270.0
135,36.34867417575812,90.0,120.0,180.0,180.0,270.0,240.0,210.0,270.0
51,36.349214300399545,90.0,120.0,30.0,180.0,270.0,210.0,180.0,270.0
0,36.35016584763593,30.0,120.0,90.0,180.0,270.0,270.0,180.0,270.0
190,36.35196341554145,150.0,120.0,60.0,180.0,270.0,270.0,180.0,270.0
133,36.354571540909035,0.0,120.0,270.0,180.0,270.0,270.0,180.0,270.0
97,36.35513857471727,150.0,120.0,300.0,180.0,270.0,270.0,180.0,270.0
164,36.355701119850444,150.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
20,36.35921421839059,0.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
143,36.36061852316578,0.0,120.0,330.0,180.0,270.0,270.0,180.0,270.0
76,36.36090681906311,30.0,120.0,270.0,60.0,270.0,270.0,180.0,270.0
126,36.3610766685843,30.0,120.0,210.0,210.0,270.0,270.0,180.0,270.0
88,36.361076668584495,30.0,120.0,210.0,210.0,270.0,270.0,180.0,270.0
197,36.36216461485039,0.0,120.0,210.0,180.0,270.0,270.0,180.0,270.0
66,36.36333591491288,30.0,120.0,180.0,210.0,270.0,270.0,180.0,270.0
92,36.36390100246689,240.0,120.0,270.0,180.0,270.0,270.0,180.0,270.0
52,36.36395906755509,30.0,120.0,0.0,180.0,270.0,270.0,180.0,270.0
8,36.36424146297077,0.0,120.0,180.0,180.0,270.0,270.0,180.0,270.0
98,36.36480616578907,240.0,120.0,60.0,180.0,270.0,270.0,180.0,270.0
11,36.365184565331106,240.0,120.0,90.0,180.0,270.0,270.0,180.0,270.0
144,36.36518456689339,240.0,120.0,90.0,180.0,270.0,270.0,180.0,270.0
101,36.36766260733812,60.0,120.0,0.0,240.0,270.0,270.0,180.0,270.0
60,36.36848915807547,180.0,120.0,270.0,180.0,270.0,270.0,180.0,270.0
157,36.368526567169425,210.0,120.0,270.0,180.0,270.0,270.0,180.0,270.0
36,36.36854330244237,240.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
87,36.36964821844201,0.0,120.0,0.0,180.0,270.0,270.0,180.0,270.0
78,36.37149352065656,240.0,120.0,210.0,180.0,270.0,270.0,180.0,270.0
194,36.37163634676824,240.0,120.0,240.0,210.0,270.0,270.0,180.0,270.0
90,36.37163634850371,240.0,120.0,240.0,210.0,270.0,270.0,180.0,270.0
96,36.37426629424528,30.0,120.0,330.0,270.0,270.0,270.0,180.0,270.0
187,36.375195841478735,150.0,120.0,150.0,270.0,270.0,270.0,180.0,270.0
118,36.37603039078619,30.0,120.0,210.0,270.0,270.0,270.0,180.0,270.0
121,36.37744932187926,210.0,120.0,300.0,210.0,270.0,270.0,180.0,270.0
105,36.37759845858683,240.0,120.0,120.0,60.0,270.0,270.0,180.0,270.0
24,36.38248273167385,240.0,120.0,90.0,240.0,270.0,270.0,180.0,270.0
53,36.38432507077995,270.0,120.0,90.0,180.0,270.0,270.0,180.0,270.0
196,36.384791491746846,270.0,120.0,120.0,180.0,270.0,270.0,180.0,270.0
189,36.38712194827511,270.0,120.0,300.0,180.0,270.0,270.0,180.0,270.0
14,36.38755444071422,210.0,120.0,120.0,240.0,270.0,270.0,180.0,270.0
104,36.388038044454376,240.0,120.0,150.0,270.0,270.0,270.0,180.0,270.0
