,Energy,Torsion 0,Torsion 1,Torsion 2,Torsion 3,Torsion 4,Torsion 5,Torsion 6,Torsion 7
75,36.31594878292368,90.0,120.0,90.0,180.0,270.0,270.0,180.0,270.0
51,36.31641514465369,90.0,120.0,120.0,180.0,270.0,270.0,180.0,270.0
199,36.3165280978315,90.0,120.0,240.0,180.0,270.0,270.0,180.0,270.0
99,36.31874545469525,90.0,120.0,300.0,180.0,270.0,270.0,180.0,270.0
163,36.31901328303014,90.0,120.0,150.0,180.0,270.0,270.0,180.0,270.0
174,36.32225795234587,90.0,120.0,210.0,180.0,270.0,270.0,180.0,270.0
159,36.323447309214444,120.0,120.0,120.0,180.0,270.0,270.0,180.0,270.0
165,36.323447315568664,120.0,120.0,120.0,180.0,270.0,270.0,180.0,270.0
71,36.32344731800221,120.0,120.0,120.0,180.0,270.0,270.0,180.0,270.0
143,36.32358799974874,90.0,120.0,300.0,210.0,270.0,270.0,180.0,270.0
14,36.326045790004954,120.0,120.0,150.0,180.0,270.0,270.0,180.0,270.0
19,36.326331835753365,120.0,120.0,270.0,210.0,270.0,270.0,180.0,270.0
129,36.32685924150448,90.0,120.0,210.0,210.0,270.0,270.0,180.0,270.0
182,36.329118445204415,90.0,120.0,180.0,210.0,270.0,270.0,180.0,270.0
56,36.333692941715114,90.0,120.0,120.0,240.0,270.0,270.0,180.0,270.0
147,36.33664605874348,90.0,120.0,30.0,240.0,270.0,270.0,180.0,270.0
5,36.33665835446752,90.0,120.0,150.0,180.0,270.0,210.0,210.0,270.0
7,36.33984929628314,60.0,120.0,270.0,210.0,270.0,270.0,180.0,270.0
195,36.3416321677297,120.0,120.0,210.0,60.0,270.0,270.0,180.0,270.0
154,36.34280738720339,60.0,120.0,210.0,180.0,270.0,270.0,180.0,270.0
156,36.34505506972815,60.0,120.0,30.0,210.0,270.0,270.0,180.0,270.0
170,36.34583498074869,120.0,120.0,150.0,270.0,270.0,270.0,180.0,270.0
64,36.34880065211694,90.0,120.0,300.0,180.0,270.0,210.0,180.0,270.0
155,36.34888257224446,30.0,120.0,270.0,180.0,270.0,270.0,180.0,270.0
119,36.34906516765761,90.0,120.0,210.0,180.0,270.0,210.0,180.0,270.0
81,36.35016584750645,30.0,120.0,90.0,180.0,270.0,270.0,180.0,270.0
151,36.35144678953291,120.0,120.0,270.0,180.0,270.0,210.0,180.0,270.0
0,36.352962756820915,30.0,120.0,300.0,180.0,270.0,270.0,180.0,270.0
124,36.3532307380082,30.0,120.0,150.0,180.0,270.0,270.0,180.0,270.0
47,36.35323074406185,30.0,120.0,150.0,180.0,270.0,270.0,180.0,270.0
70,36.35581756574904,90.0,90.0,270.0,180.0,270.0,270.0,180.0,270.0
171,36.35609788816169,120.0,120.0,210.0,180.0,270.0,210.0,180.0,270.0
150,36.356114669041325,90.0,120.0,90.0,180.0,270.0,240.0,180.0,270.0
4,36.357195565462824,60.0,120.0,30.0,240.0,270.0,270.0,180.0,270.0
10,36.35935246987689,60.0,120.0,150.0,270.0,270.0,270.0,180.0,270.0
113,36.36049190823997,90.0,90.0,270.0,210.0,270.0,270.0,180.0,270.0
79,36.36236269490827,60.0,120.0,210.0,270.0,270.0,270.0,180.0,270.0
39,36.369648215210084,0.0,120.0,0.0,180.0,270.0,270.0,180.0,270.0
101,36.36964821845836,0.0,120.0,0.0,180.0,270.0,270.0,180.0,270.0
91,36.36970878858206,60.0,120.0,90.0,210.0,270.0,210.0,180.0,270.0
34,36.37301961431948,30.0,120.0,150.0,270.0,270.0,270.0,180.0,270.0
144,36.37397665319781,0.0,120.0,270.0,270.0,270.0,270.0,180.0,270.0
107,36.37528407174152,0.0,120.0,90.0,270.0,270.0,270.0,180.0,270.0
31,36.37612440199546,0.0,120.0,300.0,240.0,270.0,270.0,180.0,270.0
53,36.37612786093223,90.0,120.0,0.0,210.0,270.0,240.0,180.0,270.0
180,36.37817740536118,0.0,120.0,300.0,270.0,270.0,270.0,180.0,270.0
54,36.38080756090345,150.0,120.0,270.0,180.0,270.0,210.0,180.0,270.0
37,36.38294250229319,180.0,120.0,180.0,210.0,270.0,270.0,180.0,270.0
112,36.3839775172839,0.0,120.0,120.0,180.0,270.0,210.0,180.0,270.0
142,36.38701954505032,0.0,120.0,0.0,240.0,270.0,270.0,180.0,270.0
197,36.388655703211214,180.0,120.0,60.0,270.0,270.0,270.0,180.0,270.0
