,Energy,Torsion 0,Torsion 1,Torsion 2,Torsion 3,Torsion 4,Torsion 5,Torsion 6,Torsion 7
83,36.302949274637555,100.65365810903923,115.08202708968741,108.81211958191366,189.98248970038227,255.07315109397413,211.3048115700188,185.20935495086013,19.688666647107354
45,36.30316920851569,99.94211981420798,113.95724965335786,121.90376320781066,190.24650786220803,253.81510755827875,212.28983870439913,184.19196494737665,20.037403832594766
15,36.30355266870132,104.48791642923861,115.00600193930839,116.55129886785602,192.59952399673162,254.00854542318174,213.15485174200012,185.45234592676806,19.929051971499533
190,36.303774400024274,97.09325593081361,114.77366331268458,64.9410665507362,190.0561836474551,253.7665003220961,213.9122650339292,185.04386503816303,20.87762020507499
28,36.303796948952574,99.78126553356823,114.56534799289322,106.55017965703205,189.7803203874084,255.56696026163047,211.8363401643283,183.69215396701162,19.91982410375185
150,36.30384327514639,99.17902303354167,115.5875818156531,102.14280050227846,185.5393708722699,253.08968992200906,213.53069335065106,184.18499728621535,20.06720716161265
136,36.30391276765731,102.79102601070527,116.92859357837312,50.44550824028583,186.81966994424582,254.28668852413352,213.61219231209722,185.87917603267834,20.224077548754344
177,36.303940941298734,100.69065902887573,115.99721492725493,125.23017258527997,188.6697150767405,252.87353824349069,211.70031873391753,185.508822580026,20.468111123677396
185,36.3040081176764,98.30344522586115,114.0014151631151,116.66166223080668,189.90317894269157,252.40029958115505,216.33529871207244,183.40719878015062,20.687297315723505
42,36.30443314262913,102.32171949680438,115.69134173580711,71.64814689237072,190.54019652844357,253.9188461493955,211.03419542659034,185.48488778014874,20.580697277687605
90,36.30454600183145,100.88257347138313,114.61636320037603,88.4051091489448,190.34760905151785,255.60518793247445,213.55842788899662,184.11284021593795,20.30551516847539
59,36.30456302271625,98.79567765265232,117.09141596989322,109.54297186105248,193.77941704247735,255.88932122247047,211.74074368136198,184.8663835798624,19.62648998281491
138,36.30457424029751,100.12782582290863,114.58786000606112,68.51840670011944,190.8775962434352,253.92622132234442,213.63817072237825,183.70246252552485,21.452243783752454
114,36.30459429566,95.107516820116,114.53481528256353,75.44639024822041,190.59792499678872,254.65319749135702,210.7791074784864,183.9566544270374,20.598666709353417
122,36.304609916338535,95.5728235362136,111.7081339633694,68.44253000551707,187.1600035415082,255.66248688972794,211.72522577539152,185.66034386484765,20.075085156420982
23,36.30471057440829,101.81839658677143,115.03167954751869,107.02137725684028,188.05518551203917,255.1305874615905,213.50180144199794,184.2580961074106,21.60115145545178
154,36.304712996187014,98.66931657662842,111.35211099314725,124.99489647265004,189.1404436182712,254.8356374330232,214.02982687954272,183.81523054250468,20.23201331166018
13,36.30472339372836,99.62840914892513,115.05596806438174,90.34347621979472,184.82078325378282,253.37317484476412,213.21767130740463,185.10383565692047,20.733388369438735
10,36.30475378429943,101.98189407515895,114.54135280350236,110.94166921396061,190.43796987213773,255.13316761773427,214.0817963329894,182.83910403333857,20.132862521307818
75,36.304759303827716,97.78981174043064,112.04655527523144,108.05538058156323,186.8489252030052,251.9687596409867,214.16012361222778,184.18248143662765,21.00768038910304
54,36.30478630498509,97.8779714958849,113.52697030477783,81.57465256676252,188.9968522999249,255.18809224895162,212.39191680279123,183.2315441562041,19.89974406168078
79,36.30479929505418,99.42105053446069,116.20762210604536,93.4858654143012,192.17795145008924,254.96215831257084,211.0149207450046,183.64226747148447,20.73588545389363
168,36.30484146333369,100.94542667809229,112.703660688703,97.93654362658044,193.13698280580962,253.50549085182854,214.95290680828828,186.2499330683066,20.34983709114847
40,36.30484920002219,101.37304890273238,116.8607892174299,98.78827692155257,194.1962919139717,254.62032054724307,213.19924374145546,184.4510903940281,20.179750174093147
187,36.30489314302087,102.91721284671216,115.86066492289508,87.36070583784888,192.72704576754498,252.33421523070788,213.34961981823662,184.29041999786435,19.966833432915983
3,36.304928469194685,99.06686600992771,116.44316475409148,78.86144054011432,191.52994119892116,253.1816683610467,213.5258090080286,184.8196173741591,21.201568930306447
147,36.30495650409778,97.61522966336813,114.93942176607696,133.2094974586875,186.7916355031091,254.25070645658386,213.51145974854307,183.06666037890997,21.31420798166647
196,36.304958557370064,98.91465594693528,113.65858475922415,75.7135748356323,193.1004083989051,254.66156645470855,213.55521571771692,183.4602669217631,20.61378393409752
61,36.30501035488445,99.87595344022283,116.58135107853046,97.4820286421822,188.62518534978534,254.36652206020707,214.6850370671445,182.6126036074427,20.449763042857768
57,36.30502522640761,99.94741192948493,112.58477443545384,79.79913380907291,189.12861070408326,253.57808269587815,213.48204381612257,183.83826868909,21.40432546539056
198,36.30505399970012,99.788177146296,115.52452402937888,41.86622849156309,193.65066322292702,255.11173617019242,213.25335270806715,185.77257850683893,20.515672275819313
