,Energy,Torsion 0,Torsion 1,Torsion 2,Torsion 3,Torsion 4,Torsion 5,Torsion 6,Torsion 7
140,36.33635198848376,98.36016795741605,122.8661608266094,355.34891450245755,190.4878135370884,250.7952896406737,205.76362113693742,184.45549794152038,17.746856715270972
22,36.35256405949393,78.29957356387223,109.66298358914949,157.90290650385924,175.56619461214794,259.67653831177233,203.3491375266263,172.48114411407826,25.306560621588957
84,36.3577133683391,95.65506549959287,127.35764695310351,112.2295451597929,227.96559513678048,248.50845204038723,209.67613725578366,183.66851606493793,25.654960912686683
132,36.36294159482213,104.85961682868545,108.94594739420029,145.16335674593572,223.66270612767366,256.1093896952212,199.58184693360585,170.4255530532338,24.94696098525724
35,36.36456441748022,60.36258634624668,113.47915253802935,177.02117666432383,203.53149307345706,259.2551335065941,207.94300111999377,176.05842759667792,19.590816184047036
190,36.36520892859002,136.15915300068025,114.33569002069179,119.99824626161131,247.76721544603635,252.65220672519197,218.22721967011896,173.8107626716057,23.974391883185298
16,36.3669886656669,131.6984094560851,114.36698033926822,57.69981971065184,188.37002874650346,237.652027580969,219.94180003523877,182.86409255343534,26.268670585558688
73,36.37258831988551,107.71612538566463,102.39864250452668,268.855129065042,241.01628667048726,251.70337729811615,230.42048173591814,184.53025487723664,18.119570921417207
150,36.37283472134589,89.37837292602498,123.08806472674716,97.04235230014967,234.22356536850148,244.7549070608761,213.8834222214056,180.22082321870676,29.510978441473913
52,36.37444411868108,57.37822091560419,99.2223817712458,427.6040809305199,217.45316243220083,249.26147108182792,212.64259161874057,185.63445559083547,15.839536421858963
136,36.3776850751507,119.20189202550553,124.91045564914474,354.35200153825275,247.64110529200062,248.38623309670172,204.35696853497444,192.28937226899552,19.704163122828156
137,36.37827483675944,123.92424360003082,116.18536933283679,276.7260701943637,201.16811144642432,253.5393848702474,201.57167074833427,164.27650898109025,30.535945624630894
122,36.37850770377799,141.5256167897161,107.98301975112297,83.20894499448316,228.358863793755,248.24782087996337,215.42138549875173,184.16931147256273,26.491201207968984
197,36.37865422203116,129.54905304171447,115.52811708116612,388.70450577960435,239.12271856890956,266.1060054308749,205.57859066590657,195.34351689514216,21.050303186275052
168,36.379576927836986,115.04775176391956,113.85773319032495,290.480286081485,233.17684466480898,254.26120919729945,201.88526494351356,175.3740348648125,19.019743321433275
99,36.38076195716289,106.75931683011822,115.61488858969025,223.2333619026698,242.52526353525192,245.84855755299014,200.00281333052163,187.92955244273608,21.888021298131434
87,36.380956116897586,102.19448891472715,104.78154107358273,561.5271245623615,183.98868930738226,250.86405059736367,208.99667353860056,175.58958902193083,35.27780532541334
142,36.3838305561726,104.60213150951999,129.6740475819758,237.55626332645798,189.45600176099413,251.99368643775287,226.136914690493,182.23962780575476,32.29015471896311
66,36.38635189744386,131.00851550850476,132.89980667407977,141.74134279138272,199.04878360901677,239.8822532372137,226.49968597538296,175.36231588250212,21.040666427893793
14,36.387921254512854,172.22349725415174,119.69039972843028,60.871378917229464,202.6431581387324,252.15599832123385,217.60870308904367,187.14903944733118,26.685086114143136
79,36.38863963102577,105.856462764096,108.39813980837,215.420353856389,190.0511815639996,254.4103427089499,194.6093458623086,206.47395878787697,13.45518896300964
130,36.389593206490105,136.37487937095264,116.56145477200684,257.19993042275223,235.666016008157,252.34909127768304,205.51331447135763,170.10985405134568,30.406455857911396
67,36.39107426767629,86.49796314474689,93.65633693869296,221.25695286793177,212.97448060829217,255.25461027216667,220.25923648949382,170.55848137315098,29.816271065924077
191,36.39312800657476,96.31630703407687,135.96333135598815,69.79283550355747,209.3189055598895,237.7989830379171,230.59654053375428,185.22013524327005,26.016295976279608
59,36.394960133867656,83.46786913949437,114.3086520684737,94.33159116796544,179.75470052042385,244.45952305787992,221.48880921693836,171.52688298838646,38.949373089444435
90,36.395039941722736,74.03651981397314,91.90818138973113,126.09478867774368,242.55580713813572,251.4067054593156,208.54418744323348,175.49859244546127,26.853790668022093
13,36.395246173468884,115.8121045506838,118.96083519604919,214.46554709099527,209.23375091966898,251.7607106861302,197.53665645774046,186.7726390680017,28.91923684980777
31,36.395327674347605,116.47212907137163,111.85434164296845,98.24345734620508,194.4773539715172,265.2803742992235,196.23473896973033,170.7745509944598,37.48634500475352
36,36.39763850656715,132.31839245788134,124.08651353930085,117.32723701890143,174.41194130290157,249.19003184180025,232.37391780478333,180.896062575452,16.510116264129042
163,36.39770061424381,98.9047457728793,125.23942825475474,207.83425817022464,206.91476710636442,260.7154391477931,221.1778027508063,177.54957047692363,16.886107996155022
179,36.39829122028373,118.30958980396842,96.94698991355061,80.49592269239069,200.51438755306063,258.8168781608847,229.35217255129606,178.62523611646475,19.76135690385641
115,36.40074154508221,126.98933207718265,108.69239254071505,188.40264672998927,253.20477423577398,258.392784030768,193.5609688079463,182.74814398239752,26.134469778234113
91,36.40166078652324,136.15258364666613,122.67606639408804,118.55511074518574,196.18561892305678,264.8760297412172,209.8806746956555,187.49194962018117,32.04153167107691
4,36.40280803514356,191.38854803022423,118.54730278691707,-0.47956582053981833,247.07634792324012,259.70719874816984,212.98858892707918,195.6775128530124,17.071578874198586
121,36.404391423510475,117.61067831036904,116.33393559775755,88.81178636216535,252.57980125939383,262.98741290150485,200.84855382200226,163.7170864780821,23.833805355803364
29,36.404675414933415,137.844373748604,113.06345229228907,116.9670250185722,194.50466844937066,273.6195717303496,205.86893286253877,182.3518613606241,27.644373980456745
19,36.405597472535455,58.46932331994144,118.11604048745987,154.82064419517496,207.71724105859278,262.37615565115084,207.4112206336119,163.8955273487799,36.33270672759903
166,36.406657635037995,187.7314273473933,117.60632296633389,261.23917523975626,180.6769733726532,262.52339018780856,210.88289142216178,183.31179476157814,29.02490553030173
131,36.407041453678715,112.94173160884945,130.77968255631166,114.6763026654616,226.54103970684224,244.64076671303948,219.6011077411499,195.46123681873502,28.401969399548797
18,36.40779718036869,88.6646330025758,123.07645278161056,45.287990405475156,231.32629030950602,263.10575083441495,207.11879689721198,156.97867681880481,32.179960835750066
152,36.40842367679188,99.97252781293611,119.01255573775487,152.7199042628422,205.1567855325149,261.0220339507671,217.2532441780837,164.91372879012823,40.79356180790239
143,36.40872455525196,142.08995385633796,95.0091015549979,-21.138735295136797,217.12192934322854,249.5499348722145,214.06328911566564,173.77638283274612,23.727419063168647
32,36.40973184582969,108.01028075367879,110.2517576026836,316.65575232374295,257.33526640149444,269.1073138444795,219.93296727956883,180.4061543185532,22.457393669776117
138,36.41615688355115,84.79701938686874,117.25076657674585,432.52101578137786,194.58579942683406,275.55124231647113,215.65175901976036,185.98159786070076,23.05744749661239
89,36.4171030206696,116.30404042351641,98.79689551788975,146.11334984544155,171.28681560539704,259.56406547125886,226.64077382335034,170.63028006842742,26.754972879203887
37,36.41714075247925,164.8995345279304,123.72496986683909,0.8764296498515307,184.8980438607558,236.70159339238091,215.37297581376504,196.04406642420508,20.36675613625863
118,36.41960988224972,188.51398437150627,133.1710914138258,135.7419682729317,220.73132158605046,258.85127892158505,197.44189272965278,185.45098234182086,18.952472149360254
165,36.42150790110009,56.907987460812045,141.65208969438652,60.623676601702485,250.28975558696413,248.49273638087737,215.6430126415268,170.41178809292148,25.962777807115707
193,36.422848087394065,76.49845869527505,137.48110995563457,158.44541208956522,246.29841003104278,240.2413905194056,205.94740559975483,177.120836731908,22.449888436359913
97,36.423402475703526,62.181341161462775,112.11561797885342,95.58014027574677,206.49437670690483,267.9068146598852,222.78711260420428,172.94337689673165,27.05736888848364
88,36.424538012386584,102.6691369622968,109.03267653586832,-1.1357725646795416,216.22990187627948,270.60132677232946,212.71022213333796,176.38118249330532,30.96192841742248
102,36.42465692382422,130.02809102258925,123.68262828129836,-25.00521111243623,187.7945437525998,244.83862514211745,231.33798897930748,169.17059175678023,36.88953421093392
95,36.42480089919196,117.62853043662297,109.88164253725677,171.67052260181143,257.2259003958454,239.62736427528878,218.3397167432593,190.37971895967806,31.444248722336305
147,36.42905256074309,109.27578063909242,104.35612902515291,50.36520831011512,188.34393115729446,243.73171432157292,209.6214257050578,176.1157272297178,41.74518707124489
128,36.430517677947705,102.57181373931718,113.6671975424417,228.53392381271615,206.09025858381492,243.79591881074325,218.39321736409372,209.71373572118233,27.707545927680243
7,36.43094646870469,154.73856141678527,118.95548255532186,60.859921022548136,225.74735635045857,245.85031341873432,229.9043268519237,188.74864950448853,30.5630594561136
38,36.43140208149723,133.28928473153744,120.54833953985757,50.816154104360606,218.17644025561847,271.2121650756557,206.03065671326803,191.18198325510673,30.3524716868644
178,36.432379957802944,101.91299955081325,96.30818870649986,199.72406433252766,179.3121428234147,251.21899019106985,194.2965939287378,174.79284964825175,33.17481598358359
185,36.432712721434726,76.01994255860544,117.08445272879567,350.62686736200976,263.2535953105809,251.4920609200847,222.4717621788361,185.05842665997858,37.483220873166715
195,36.43304917039803,134.52682099249645,114.41497481428264,130.76079370131285,198.00358634510067,252.7732589805284,195.3580977301715,162.6900564923138,37.54868972182446
78,36.435852209539,99.15933636906982,120.19586042275702,19.058979879984946,247.13165441941862,247.03225304887673,203.41833736100926,182.6556852640742,36.73690711000917
20,36.43613072415103,156.8980160552881,137.70064709960153,213.07314539470292,260.3893794379707,260.681279001836,210.01484827099813,178.18702440730036,19.110247717905267
96,36.43686450416914,156.9671551227775,105.68733237735859,171.29142776899332,237.93245585578956,247.77819035298356,217.2615974943224,174.71902505438385,34.66923471510463
149,36.43724355496067,123.74012799538862,109.72738854159427,319.5440569302283,230.95524687691145,233.41385812967172,241.50820459987884,179.5190362099126,30.689532681109362
42,36.439160130079884,121.22982364181303,112.08183545353351,8.682242167642244,248.29670461693212,266.1298923948288,207.9538290286235,177.10816325025556,37.89466155161973
103,36.44264382342855,81.71775101598136,123.59324979138866,107.1742896068892,274.5773057148602,252.59198380454683,229.82918849140967,156.97105782976107,38.39748260771329
30,36.443486170509495,109.93605291693041,135.98047967422306,103.14789746414431,190.81880931490278,260.46758652296035,207.37352758083586,207.53470349368342,29.708560253441345
85,36.443802078451384,10.300229274352034,127.39760252156235,34.16904185826415,177.17425832979046,266.509019781658,223.63861418601186,179.22282302355902,22.762389288038648
68,36.44488222970402,121.33790508496406,106.56700548000761,78.32416024596601,212.5991195056805,254.37460262952374,185.11825782496527,170.85855383786313,32.27666013346512
81,36.44668765708085,76.54763597834658,120.00081353254046,326.3937388739906,192.5873280341248,243.70284773022988,187.22715408860498,180.911547863776,29.392231416887228
34,36.44698205129063,134.220998186867,112.14593223906097,150.36566411522728,255.2344921615686,256.72141978453396,194.2497261262973,185.6288402069278,34.31262763573796
17,36.44777372884165,87.52284000165997,113.03030720811545,81.33010850180383,206.00408742741152,242.79552964599097,222.36915197401638,193.39142527226142,42.744715622995955
65,36.448172286663734,119.44562381817155,120.38475694348254,176.54733844229727,207.1925513247212,265.68181298543664,225.6218776500985,160.76214864917193,30.74875936897231
11,36.449124236355075,156.2666849708708,115.7347513681934,18.658181942639033,206.98261915935447,260.2642509684799,218.51659112536842,162.17403115447252,26.047712954905915
113,36.44934016909021,88.99115499928976,102.41768928959127,89.13403161993051,201.97627683110284,249.84974169795657,187.19760208660628,182.53887043810553,32.474102158907655
5,36.45060626590925,79.78827653732448,131.04571650204144,147.133599347081,187.5703630359102,239.28176075408362,206.53915160770595,187.5415124785406,35.54120739020477
60,36.45092333201108,113.58397232106418,120.78626364937878,323.9029185574658,229.74458426546926,268.44038446616753,204.70916359496124,184.3161923298104,40.81936592009467
109,36.45284078105323,115.07071676468006,94.56983706530178,133.08361127825424,225.8100907177649,268.6268560513126,222.59104024017688,194.34853502361128,21.869174698930003
198,36.45466061940165,157.31064651124643,112.71226404663975,6.767432796206862,207.50994220473066,267.2814318872343,217.01274869638465,169.45627898037614,28.383853279538474
55,36.45565326862925,82.56626878514741,118.5175569509143,50.81022596379371,201.2391310381771,242.69115073730688,224.6832565826281,210.28113843154603,33.919994383325296
46,36.45629406990115,180.79564094006705,98.39997962222701,146.48095737100493,247.35814485809993,260.1847484846197,201.24725140451122,163.62396735865246,26.73580323076385
50,36.457509733106505,59.79072072863793,122.83220774122807,2.955109848344904,175.41698854581978,262.45737550677023,199.43780075890902,196.19103317346386,37.404473371347706
145,36.45789962649128,136.14047774749068,116.54046503303259,145.65524926945997,237.851719675063,259.4580848741001,196.4307784686405,193.4315244137608,35.5055309265655
10,36.45808067314464,208.3853499230597,112.2382673950054,212.43050208790012,228.57910553387663,254.36934309272362,220.28304323371924,206.2247792431163,23.03259016388214
62,36.45812601565769,152.32440103810654,106.71224069091669,146.639739006875,212.1376708185271,270.29450331319254,196.49617644308788,156.77290893061638,34.17116864176641
72,36.45847450616447,116.69425321009003,104.11687580725996,67.32754766318789,194.87427340422698,273.9911092337979,209.95971371769082,190.24491930758256,34.79223046154147
196,36.45864025425795,126.93216592432016,142.73838637042942,149.86017413516578,270.02263379691857,257.04344703250825,209.1865516878685,177.51539763553254,37.248503407704916
159,36.45893719273056,73.91795475937204,118.54899354764694,109.87978407302198,234.71195152660854,254.4841419093721,197.69657602089688,173.65847099496474,43.95114745169702
124,36.45932778600063,136.99500127197106,131.70991317182072,372.5549928277261,230.5653317712998,260.94646556922163,222.6250230604209,197.71177028867777,8.175455310170737
41,36.461443669368514,121.70830039239864,123.68728808645128,296.58232748123237,231.7950155246318,266.7407832314114,211.43552211273166,193.5072259100823,36.78886723307206
58,36.46348360477969,89.32211991299582,115.52958769235656,184.05721212901022,219.7672613633627,258.2966271866691,215.38252386761596,196.57915215619815,44.01188910845283
148,36.46413475470786,72.19523957275064,128.05055574023555,322.1842917348439,250.6195987629413,257.9806284908351,242.60889438135084,182.6183671074982,23.19409218765525
47,36.464171700265325,146.24588695513484,101.00516870963216,148.80789054306297,213.01408330410658,269.925434389466,202.37145952904314,169.95771935861606,38.89857172078592
164,36.46421214854754,147.3184869186678,114.98375765878147,225.15996821685482,197.0006440558129,262.6606671228593,192.8689144847448,148.1149837608579,36.36397508338895
105,36.46650028409251,77.75246065061805,124.62355341549345,256.5417590146135,260.2636355296769,270.4452526686044,216.6728675609255,189.17516213696155,31.94175696797273
108,36.46710911613603,97.99043102662739,108.06193465789012,-121.81701398751821,250.23147342659882,246.86147516384804,216.47595382788302,202.8541387954021,38.43792743303254
94,36.467823573347616,103.89166484191256,97.41000255731007,315.31349369690685,267.2939563453277,239.0396899804746,210.0925468651711,167.5210708877928,38.44037172836934
77,36.46815567534698,133.6247548701403,122.79981364558219,7.39797550965676,212.01052251185274,251.77106627759213,224.6828104142744,196.37589098258283,40.64589719637058
51,36.46935231168271,62.803704946802426,112.52037145890547,77.69193330562982,198.33995632623694,256.7986076634611,199.18217279251422,190.38647186504488,45.39674268888653
98,36.47057925197248,71.59994279921222,113.98200120446492,217.33954298611548,243.4259580571402,242.26918109960476,188.36774364828466,187.9228390460122,27.043768533721085
93,36.47226041310864,170.59106262224475,115.71639296622433,275.23308234131093,205.86608356905697,252.8539497602814,231.31699503318794,172.48952209038765,39.760048438040194
112,36.47236486052081,134.7681380551274,126.52365035936192,240.8616356384391,211.4299105596151,268.20939546841964,192.15710538184308,204.58017682151575,28.690473965511565
176,36.473031374369285,109.58683841145314,135.2724491460086,262.96001001539736,211.4943718429786,242.87251755288835,208.3823856441228,190.47927546239043,38.35655873920991
27,36.473763806505545,165.47252698477988,131.46254651966538,176.77674526048733,211.22625094737003,256.6188533906947,187.32614766306514,169.4399622148954,24.92650201457107
139,36.47849937949728,167.04053903595778,109.26748564349465,269.74014878705145,264.55724114808413,250.60101871528306,228.91116688135617,184.96742386440394,36.997476074109336
181,36.47858219971662,74.26019929495415,114.34685752494134,242.5038515805475,247.6339058358473,229.99720141295558,218.87063729698122,187.38441810641413,36.808561359665134
53,36.48015350923577,82.13412268641558,125.37804292492385,-77.15762641922976,193.26570354211805,265.7976102623333,195.12659320941862,183.6696850172725,49.904327270037
110,36.480412527756386,55.24095163988958,131.60392365109533,23.45892407046165,225.60520229618302,244.1208390921594,191.40655770899534,177.43414174099365,29.565623548129953
64,36.48051487746339,111.0156879826716,103.60317360135839,-56.55099633296555,260.5886059207199,254.7918792094995,243.61629483752574,185.98554620131287,30.908407129286047
157,36.48185858363148,146.50386581526107,108.65989523604844,78.61957767713686,265.2644004263269,273.0212162794814,219.3763978567323,171.62584598156585,26.841959472517523
33,36.48241568356124,148.83442466179403,121.01310328209081,78.57035177285688,255.0932036304223,246.6506222810752,204.44164646407532,186.93514230043218,38.70681399159151
6,36.483426170779715,146.5920070260638,136.01242895973851,150.9527280186524,245.1650860512358,269.868132405288,206.94088096461624,169.81597975175328,36.0744292285252
188,36.484061352351354,73.84588528314357,111.4398480726748,381.3620284087053,228.78202733379598,264.9283179663958,212.67965830932386,166.00517847429273,47.932619743850616
57,36.48434564061023,170.36135761435574,106.24423123214531,320.01362430272206,227.54291627931448,261.22693021574975,225.53644899017314,183.00618656252243,34.54760896830504
119,36.48443385429055,126.37014673741915,103.6698409026473,76.34927005747315,216.7794970929904,262.399149252941,229.17373394259627,178.94782558083742,39.69151147999832
155,36.48447011020335,108.22475184851791,123.72476664537109,20.454585031455395,223.24618274479937,245.74877039569756,206.82607568800535,174.00968432100606,48.586738742870935
129,36.48662148284967,116.90573392802908,121.46738555758934,38.30482206224751,209.79009073194518,264.7103089454334,227.08703164738597,183.54707018715615,41.34596122972846
120,36.488759909373655,150.7741843244443,124.40056093638607,59.23653637747198,225.9498483449887,276.6868134519485,210.97822866834343,186.4187607296447,28.482021919240065
12,36.49019825384174,143.132379582488,141.09346031484904,157.65788740152314,181.8055438989693,245.3256043523803,207.72061477852972,171.21469128480192,41.15811817145902
40,36.492202234870106,49.85761624343698,114.20679203040977,40.492317200603566,229.81766312476114,243.09642719325095,233.92812237433353,181.421013748675,44.98004498432614
45,36.492617408993915,78.58564883769006,93.04369480347223,261.8320497003957,243.0810839197925,235.49639806901084,211.46409763088226,182.90269458505603,37.145028380632944
9,36.49321520223873,90.04108296933369,98.30123791320034,70.92076413129946,197.622130436969,255.17073088596595,200.38843644087535,182.56497221418041,53.40638384118938
162,36.49516756824418,124.18133862557262,114.10262504876889,381.1221279956542,227.65219704483727,265.66976158219006,203.5284619738125,212.70912587657972,35.02940770688019
154,36.5033850770264,56.216030493651076,124.40069705018679,128.5609248054758,206.47619331364052,251.93891582755134,203.67222528323154,138.79914924455952,31.92382497291862
153,36.50363039645585,110.36096203519602,140.38699597602587,173.43352646871372,230.86157457355094,273.17708811650886,189.38297648332258,194.37959707674588,33.97396171649832
199,36.50459318469614,171.48920356606288,89.17460892813935,368.77630582424894,197.65642985530303,252.74805705843747,235.1759153739378,198.87584402687222,25.1518846006525
158,36.505840336510985,153.65802560122447,111.08062691961419,219.40103482094912,189.10194750659457,258.17902937854836,198.17353947204222,195.76676261250051,45.33881999250934
123,36.50713897883942,64.0643052147922,121.35011077308388,-45.33730789766656,205.06048514668504,259.035147911838,232.20062622763183,177.35369370671117,46.61548308951494
43,36.5071534079341,66.576595495999,127.28957471606877,223.08260036877385,217.19998767193266,237.2734823947507,225.5448253065718,170.3653267204131,50.29294008394406
63,36.50753976685228,37.984628742055335,106.09603813846813,316.56118568577597,213.80144263604492,253.66937511209892,207.14127692311382,173.82468382908252,54.769709641006656
127,36.508659749268034,145.474871667438,134.89320586101516,299.6628163522534,237.33788998676067,239.74859641703176,222.4060379445117,174.25544051172736,42.001310856781686
80,36.50891853999041,91.25190251635306,124.66145198455672,183.22905571681622,252.86323486319188,237.48328989155996,234.01118992868757,187.41576411574465,46.62062161067575
171,36.510535556728826,95.28271767595464,130.84150171061162,146.32829711589733,166.8590678935123,237.66004424151285,223.7977073248878,188.3979441447765,42.81567840966248
126,36.51113757029109,113.74837492344514,91.72237790688679,150.44671810894596,220.08874941941997,233.92817287437947,209.37507961651008,183.81108371554018,39.757814234956996
151,36.511401014918874,58.810344184911536,106.46292417487095,213.96573983855882,236.69904991982222,241.7475301819568,209.37791676040493,208.54930132453308,33.381286224509736
75,36.51590674920123,91.15778932967723,104.92374907286666,246.15166787976585,201.05585593823423,253.47377421835856,234.8455465056842,148.7411201502882,26.299085108785132
69,36.51592880660847,172.60524039275495,130.2277425900038,203.17024695349852,218.60945562319776,265.1790077668851,224.70854576435147,197.87599734257012,27.50236331626168
160,36.51880480431524,90.6130278957263,118.22364309599946,196.4058024955995,155.87291313658403,253.3211887470397,203.83079378810277,161.6095697930735,34.52468170152577
24,36.520708946155885,72.07192915576188,104.23657587517725,-23.097798007481117,233.69847375831947,281.6770394345628,209.037791499213,190.59534470000688,29.430211078099212
161,36.520801977607384,29.53664960793155,128.84452089008386,259.55719934122385,240.16300583782103,259.6148040665295,213.57476651749548,198.40410055604755,44.152105600911895
144,36.52208421702825,137.5774296929882,107.79718346793852,24.088491899443,222.99089908720512,265.9224052874418,236.63051249975265,169.11422799900265,32.40293221123428
135,36.52336034068865,102.65574751184016,124.00999374389997,214.4325921257347,170.26159297643196,270.9974799823063,215.8845609601432,173.32565241603285,16.081361087831596
26,36.52529699297545,170.32107569823194,92.72716934375826,212.93222551136643,236.8150533171743,242.7253483277538,216.3811756541203,198.40345213180268,33.157522093976176
187,36.525524043668895,170.3473265564868,100.83195302483898,232.25711142496576,232.03108628111784,231.63244295241978,211.28375938339704,180.62193379514565,36.64734221153066
133,36.52778706590405,183.47254239447454,106.68770319537799,216.94721214251066,247.01140810240204,240.17095632767072,190.1075054706643,171.08966660138148,20.048008452683206
192,36.528547351698315,97.4322777496654,110.49058113539985,354.2290019436334,231.83994687655647,283.62135439696556,176.55098742983265,165.11412097598924,36.155656511382
48,36.5295554187143,76.16757301869976,130.4607378707892,162.01365312873767,227.7955792272819,271.7137494457998,213.3166501485832,193.70690853759936,41.97901557386328
141,36.53039633851557,54.0912876766472,95.93636756381372,-19.6275334503959,209.5994865675207,250.13896717770325,196.50101303058665,173.0801653035135,45.710354334869265
106,36.531153868588724,158.09172587900736,117.37269991681849,259.79152957916733,268.6448361285338,256.6149770103958,240.48006275783905,168.71039467988265,39.6442078729789
194,36.53347850598565,157.99284657462164,116.4927939593974,60.32041244032736,227.4929412993395,239.49430925655554,206.0150953030502,209.19256595847978,33.90834877846143
21,36.53632467668898,128.36285562601296,112.55512247037066,95.35798119878596,204.0720056025627,254.64124904533747,186.11413450800526,164.036117989304,18.89899728727741
25,36.53710544518429,70.47227201269462,130.63919309262178,379.7185248377857,232.41929696102542,260.0387797421783,217.7677766585778,165.56410405700265,18.341585016512674
56,36.53743288027083,114.17244044018351,89.21185042349688,147.89151186438784,244.89153244059082,265.0252212864609,211.01621464318328,224.81269634446522,25.037761988118135
28,36.53752303922684,136.0693186229042,98.49755222210693,152.9830365462666,160.48004841512224,268.79552948955296,215.53491652603333,162.7074878225695,27.8811094768937
170,36.5395633278044,133.32342024867214,129.63608165568894,220.17196346552288,212.8635725633506,251.54020157621247,177.94438049484398,181.46554600357177,35.781268292310834
49,36.53962909455487,86.9198042237564,132.71481431807047,3.2357384043197897,235.2098857308887,239.86451551249826,199.67507532179596,175.52394092180685,44.88824973784555
146,36.540713820282576,136.3216223666301,136.5127937027669,334.79532612670073,194.65562510356867,275.3189089494642,208.32867707075053,183.39598823818,42.98542183343009
0,36.54119694478522,112.1123164525479,122.04507842909645,70.72784427111812,161.5000689372671,252.3998122278322,243.3873075784773,188.75447970404028,34.31137959087417
169,36.54241675850444,146.80060261591743,133.07754520837727,391.5315568906823,170.64592012800438,258.60794068235555,234.61588004540044,155.60237517228757,32.653028512353295
44,36.54248706948725,130.56322570628473,91.69653033111119,171.08552005409598,279.9167452717792,244.07356284080672,180.55053941385648,176.81227301192692,29.490306894641773
173,36.54603196798819,158.00611942485153,123.21881646862857,-3.5628124671201533,226.06870022961982,235.7041840761624,211.4738342406974,205.58703390503592,30.12458873128837
1,36.54671285590601,166.67328527798327,118.55696484252462,214.0526691107404,216.45882777728988,258.1153957751106,188.6129794477203,191.2578343496703,43.38709973139261
180,36.54681470843,161.69791668322208,133.9150931721722,303.95601077168544,199.94387601286266,259.22410077264794,225.14033473563467,153.92244241702943,44.05617719052849
8,36.54748214388118,101.59987999787856,115.42631986452905,205.25699820862053,260.9247407167123,270.368504217423,179.68039097138458,192.8142607925957,47.03291385814261
101,36.54908472059978,144.0877759171657,112.41046054119661,-13.351592472691294,217.43993933569698,233.22230808084518,197.44403583994244,165.06876277770212,39.80499147666797
184,36.54980361314956,98.345394975617,134.61344643721975,84.6286047698519,229.55705778589183,269.58146765628743,196.22966196191314,195.81357877934553,55.91719573922596
107,36.55015775156512,163.42248728647527,145.11410866835223,263.0797831527178,192.25468866816536,273.352736555678,206.1697892294868,202.11474743088843,30.769084675526962
15,36.55764150165171,164.18919961299923,87.40933848543162,32.222407215887074,208.8389417277839,276.78529406321195,216.65505460134392,174.14275363556897,29.55786345207688
23,36.56064285244941,157.67871399607048,97.11098963492108,140.97963345240692,212.25936699461204,232.45713593447277,204.06259101540192,171.26003551643964,44.62381907967526
100,36.56122502324969,121.37441033956395,125.85716724763572,183.8600784240128,264.05316241602407,272.5219386135984,219.5347955656642,151.60302735249087,27.392954533451547
156,36.56198485629102,140.11572767773836,130.2158938108104,17.459432869286417,230.34705713274377,249.9586803345761,183.1989692475636,201.1284101492718,33.5907006883706
92,36.56248397374325,97.61326402969004,88.7315085173924,38.00450146411801,196.7076954626827,263.7342339704429,232.76815174922598,186.67382832489994,46.11651540724983
114,36.563758759092615,159.46676836221707,90.51744448985222,178.44454486756186,228.80891591677712,248.53514047361858,223.2298228886159,180.13756496666844,52.32717215063231
182,36.56530125002836,89.85695914082658,130.8184319202582,69.78941547179905,154.2229203606127,274.90867203962637,209.27354269463936,187.1732238074248,16.0487524794752
111,36.56552245403788,111.00519043566817,135.35131715471402,148.3350427264931,192.50814027490662,278.78191646378514,209.18842924028004,163.1809713749761,52.65795498075296
183,36.56826495035864,105.93664632817561,116.28485720074181,120.02142320941026,217.60707652562905,267.0838993619251,237.22089235030703,193.12754398419602,43.292453728853594
175,36.57608229493628,131.1989679820794,131.69177389857333,177.9709923769885,219.72366240402687,243.74452623352602,204.3784031665957,134.65164527480093,31.317615255417017
83,36.58806693038215,111.05038291074041,111.58370384638148,312.34318122623756,226.95009338274488,288.91480592355515,205.24458391449534,157.88140318985208,37.658720936885544
117,36.5959187522707,133.80782682153844,99.17515180065337,197.51736616102755,177.5598168564137,288.1744032171208,232.61031809143432,188.85006764538264,18.678077856465492
70,36.61230382050412,123.80789099364843,125.14919556251506,244.89701706475972,167.35746202072838,251.4172563791803,172.0885469460521,145.8347052379505,33.89955864974528
82,36.613365634237766,104.97204056332286,97.01690380895656,306.4931481563575,212.9219546340753,222.62766298477197,199.6396801347949,185.39493900254166,52.17386797084872
71,36.61459530414775,67.4509891631671,93.97057264884342,174.56445379986368,196.67349469946868,264.52554508419934,251.92682041245254,186.2944123192451,38.226277960301736
167,36.61575218418599,72.6558146274416,109.40726380608203,-10.11554512651685,167.233701087354,233.95294337243118,219.39910921110052,209.93913661038488,40.69397699087125
54,36.61748543155003,163.73239009206867,124.96994025883167,248.98049963806255,236.06626180563617,292.42789447639797,214.40385421273157,190.93992593028014,22.324639389897868
186,36.62424874541547,153.60341817254857,141.53885911140407,59.605683495498496,189.58186983069788,259.5404840410818,174.80680319171393,180.2851248585273,47.437506150446254
134,36.62530475600596,118.2931629018836,115.23267712484541,192.68217834699848,210.93734166172274,290.37881900613183,204.73218106866128,191.40282577052554,44.09682782721745
