,Energy,Torsion 0,Torsion 1,Torsion 2,Torsion 3,Torsion 4,Torsion 5,Torsion 6,Torsion 7
182,36.32371307004455,90.0,120.0,150.0,210.0,270.0,270.0,180.0,270.0
166,36.32943330034105,120.0,120.0,240.0,210.0,270.0,270.0,180.0,270.0
26,36.33118515765017,90.0,120.0,60.0,180.0,270.0,210.0,210.0,270.0
44,36.33343882820365,90.0,120.0,120.0,180.0,270.0,210.0,210.0,270.0
195,36.335395016734665,120.0,120.0,120.0,60.0,270.0,270.0,180.0,270.0
85,36.33920733963351,90.0,120.0,90.0,210.0,270.0,210.0,210.0,270.0
183,36.339563314950645,60.0,120.0,150.0,180.0,270.0,270.0,180.0,270.0
54,36.34520751088339,120.0,120.0,240.0,180.0,270.0,210.0,210.0,270.0
34,36.345374000209006,90.0,120.0,60.0,60.0,270.0,210.0,210.0,270.0
55,36.34852364998439,90.0,120.0,270.0,60.0,270.0,210.0,210.0,270.0
0,36.348523649985395,90.0,120.0,270.0,60.0,270.0,210.0,210.0,270.0
112,36.34906516767402,90.0,120.0,210.0,180.0,270.0,210.0,180.0,270.0
158,36.349243172332066,60.0,120.0,240.0,60.0,270.0,270.0,180.0,270.0
175,36.350018876533454,90.0,120.0,60.0,210.0,270.0,210.0,180.0,270.0
106,36.351103669941786,120.0,120.0,120.0,180.0,270.0,210.0,180.0,270.0
80,36.35444393508371,120.0,120.0,240.0,210.0,270.0,240.0,210.0,270.0
37,36.35555615912928,120.0,120.0,270.0,60.0,270.0,210.0,210.0,270.0
45,36.35690708201562,60.0,120.0,60.0,210.0,270.0,210.0,210.0,270.0
65,36.35694378634151,90.0,120.0,60.0,60.0,270.0,210.0,180.0,270.0
187,36.35748111802255,90.0,120.0,240.0,270.0,270.0,210.0,210.0,270.0
15,36.357896388888584,120.0,120.0,240.0,210.0,270.0,210.0,180.0,270.0
133,36.36119678689593,60.0,120.0,0.0,210.0,270.0,210.0,210.0,270.0
57,36.36191296545307,90.0,120.0,240.0,270.0,270.0,240.0,210.0,270.0
143,36.36230716022346,0.0,120.0,240.0,210.0,270.0,270.0,180.0,270.0
132,36.36501012341435,90.0,120.0,0.0,210.0,270.0,210.0,180.0,270.0
49,36.365541799023106,60.0,120.0,60.0,180.0,270.0,210.0,180.0,270.0
194,36.36727473259158,0.0,120.0,60.0,60.0,270.0,270.0,180.0,270.0
190,36.3682274327423,30.0,120.0,30.0,180.0,270.0,210.0,210.0,270.0
61,36.371358264659044,60.0,120.0,330.0,180.0,270.0,210.0,180.0,270.0
87,36.3714133583508,60.0,120.0,240.0,210.0,270.0,210.0,180.0,270.0
131,36.374193195315996,60.0,120.0,300.0,210.0,270.0,210.0,180.0,270.0
142,36.37461767520258,60.0,120.0,180.0,60.0,270.0,210.0,210.0,270.0
40,36.3756786247281,60.0,120.0,240.0,240.0,270.0,210.0,210.0,270.0
94,36.37628391996425,60.0,120.0,180.0,210.0,270.0,210.0,180.0,270.0
164,36.381192245402836,180.0,120.0,60.0,60.0,270.0,270.0,180.0,270.0
18,36.38141037992367,60.0,120.0,300.0,60.0,270.0,210.0,180.0,270.0
109,36.38177717053372,0.0,120.0,150.0,210.0,270.0,210.0,210.0,270.0
197,36.382106913055814,60.0,120.0,90.0,240.0,270.0,210.0,180.0,270.0
43,36.38327343905072,120.0,120.0,240.0,60.0,30.0,210.0,180.0,270.0
75,36.383946960281776,270.0,120.0,60.0,180.0,270.0,270.0,180.0,270.0
119,36.38504624230093,210.0,120.0,60.0,180.0,270.0,210.0,210.0,270.0
86,36.38554306256309,240.0,120.0,270.0,180.0,270.0,210.0,210.0,270.0
1,36.38560773208259,150.0,120.0,30.0,180.0,270.0,210.0,180.0,270.0
165,36.38912083320531,0.0,120.0,30.0,180.0,270.0,210.0,180.0,270.0
71,36.390714935934014,0.0,120.0,330.0,180.0,270.0,210.0,180.0,270.0
122,36.39122521538514,90.0,90.0,60.0,210.0,270.0,210.0,180.0,270.0
163,36.39422677570926,240.0,120.0,240.0,180.0,270.0,210.0,180.0,270.0
27,36.39507778898481,30.0,120.0,300.0,60.0,270.0,210.0,180.0,270.0
161,36.39969941351815,150.0,120.0,180.0,60.0,270.0,210.0,180.0,270.0
29,36.40090807158762,270.0,120.0,330.0,60.0,270.0,270.0,180.0,270.0
35,36.40415915984684,0.0,120.0,60.0,270.0,270.0,210.0,180.0,270.0
92,36.41020759182415,240.0,120.0,30.0,60.0,270.0,210.0,180.0,270.0
