,Energy,Torsion 0,Torsion 1,Torsion 2,Torsion 3,Torsion 4,Torsion 5,Torsion 6,Torsion 7
142,36.612773780628046,90.0,180.0,330.0,240.0,210.0,240.0,180.0,30.0
35,36.705434007984,60.0,120.0,240.0,270.0,240.0,270.0,120.0,60.0
59,36.72235169960183,90.0,150.0,270.0,180.0,330.0,240.0,120.0,90.0
147,36.72282742647907,150.0,90.0,240.0,180.0,240.0,240.0,120.0,120.0
184,36.732007725015904,210.0,90.0,120.0,240.0,240.0,210.0,150.0,150.0
90,36.73796654258273,0.0,90.0,0.0,240.0,150.0,270.0,180.0,30.0
180,36.76894677987599,240.0,120.0,90.0,180.0,90.0,210.0,240.0,150.0
137,36.79019333666169,30.0,90.0,210.0,30.0,240.0,210.0,60.0,60.0
185,36.80466545050723,240.0,210.0,180.0,270.0,270.0,180.0,240.0,60.0
163,36.811210339834794,240.0,150.0,270.0,180.0,270.0,240.0,120.0,90.0
139,36.8171352094813,240.0,240.0,90.0,180.0,210.0,210.0,180.0,60.0
104,36.81814712344916,120.0,90.0,330.0,60.0,210.0,300.0,150.0,60.0
115,36.83656500102573,270.0,120.0,330.0,150.0,240.0,240.0,210.0,60.0
57,36.84219599540129,270.0,90.0,90.0,270.0,300.0,210.0,150.0,60.0
67,36.84966677491688,210.0,120.0,330.0,270.0,210.0,150.0,150.0,60.0
128,36.85178346487455,120.0,120.0,330.0,270.0,210.0,180.0,150.0,180.0
150,36.85314610056506,30.0,0.0,150.0,60.0,270.0,210.0,270.0,60.0
106,36.85843571668115,150.0,210.0,90.0,60.0,270.0,150.0,150.0,60.0
152,36.86349761909245,210.0,150.0,90.0,30.0,240.0,210.0,90.0,150.0
55,36.865199255925745,270.0,120.0,210.0,180.0,330.0,210.0,300.0,60.0
120,36.870291137272915,240.0,150.0,90.0,180.0,30.0,150.0,120.0,60.0
157,36.87354625200276,90.0,120.0,120.0,210.0,210.0,300.0,90.0,180.0
195,36.87861622222613,210.0,60.0,120.0,180.0,150.0,210.0,180.0,30.0
91,36.883965908669694,30.0,120.0,0.0,240.0,270.0,120.0,240.0,90.0
92,36.89136034528788,270.0,210.0,240.0,180.0,240.0,180.0,150.0,90.0
8,36.896639269108945,0.0,90.0,60.0,270.0,120.0,150.0,240.0,180.0
191,36.89699731711651,270.0,0.0,90.0,60.0,210.0,210.0,210.0,0.0
19,36.9010847879536,240.0,210.0,210.0,240.0,300.0,180.0,210.0,60.0
23,36.90659403051562,120.0,90.0,240.0,180.0,150.0,150.0,240.0,180.0
47,36.911121347789596,30.0,120.0,150.0,180.0,210.0,180.0,150.0,120.0
27,36.914726779909174,210.0,0.0,210.0,270.0,240.0,210.0,150.0,120.0
