,Energy,Torsion 0,Torsion 1,Torsion 2,Torsion 3,Torsion 4,Torsion 5,Torsion 6,Torsion 7
48,36.315570449334636,90.0,120.0,60.0,180.0,270.0,270.0,180.0,270.0
169,36.319013276990106,90.0,120.0,150.0,180.0,270.0,270.0,180.0,270.0
175,36.31901328127223,90.0,120.0,150.0,180.0,270.0,270.0,180.0,270.0
135,36.320700537492584,90.0,120.0,60.0,210.0,270.0,270.0,180.0,270.0
172,36.321104986293555,90.0,120.0,90.0,210.0,270.0,270.0,180.0,270.0
109,36.321483632913285,90.0,120.0,120.0,210.0,270.0,270.0,180.0,270.0
14,36.32344731214168,120.0,120.0,120.0,180.0,270.0,270.0,180.0,270.0
43,36.32344732045165,120.0,120.0,120.0,180.0,270.0,270.0,180.0,270.0
35,36.32371306825117,90.0,120.0,150.0,210.0,270.0,270.0,180.0,270.0
111,36.32371307003977,90.0,120.0,150.0,210.0,270.0,270.0,180.0,270.0
157,36.32634033039422,120.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
159,36.32736854879941,90.0,120.0,60.0,60.0,270.0,270.0,180.0,270.0
9,36.33369294173168,90.0,120.0,120.0,240.0,270.0,270.0,180.0,270.0
52,36.334966788476194,90.0,120.0,0.0,210.0,270.0,270.0,180.0,270.0
46,36.33615113888323,120.0,120.0,180.0,210.0,270.0,270.0,180.0,270.0
125,36.3362182024298,90.0,120.0,300.0,240.0,270.0,270.0,180.0,270.0
132,36.336218202430715,90.0,120.0,300.0,240.0,270.0,270.0,180.0,270.0
119,36.33984929629801,60.0,120.0,270.0,210.0,270.0,270.0,180.0,270.0
31,36.34711292749619,90.0,120.0,0.0,240.0,270.0,270.0,180.0,270.0
72,36.350165843576114,30.0,120.0,90.0,180.0,270.0,270.0,180.0,270.0
116,36.35280810680598,150.0,120.0,120.0,180.0,270.0,270.0,180.0,270.0
158,36.35513858162398,150.0,120.0,300.0,180.0,270.0,270.0,180.0,270.0
8,36.35540662690729,150.0,120.0,150.0,180.0,270.0,270.0,180.0,270.0
87,36.35570096065919,30.0,120.0,120.0,210.0,270.0,270.0,180.0,270.0
152,36.357105428333526,150.0,120.0,330.0,180.0,270.0,270.0,180.0,270.0
142,36.35780530453551,30.0,120.0,300.0,210.0,270.0,270.0,180.0,270.0
170,36.358722905038974,30.0,120.0,30.0,210.0,270.0,270.0,180.0,270.0
34,36.35872290729529,30.0,120.0,30.0,210.0,270.0,270.0,180.0,270.0
153,36.35921421457178,0.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
140,36.36010640261697,150.0,120.0,150.0,210.0,270.0,270.0,180.0,270.0
7,36.36061852705207,0.0,120.0,330.0,180.0,270.0,270.0,180.0,270.0
88,36.36232014152482,150.0,120.0,330.0,210.0,270.0,270.0,180.0,270.0
44,36.36376883676573,120.0,90.0,60.0,180.0,270.0,270.0,180.0,270.0
81,36.36480616179347,240.0,120.0,60.0,180.0,270.0,270.0,180.0,270.0
91,36.36705526638199,30.0,120.0,60.0,240.0,270.0,270.0,180.0,270.0
