,Energy,Torsion 0,Torsion 1,Torsion 2,Torsion 3,Torsion 4,Torsion 5,Torsion 6,Torsion 7
132,36.30265241913836,98.34773540216624,113.84441878082696,110.07399836965406,190.25205503731704,253.06439187849014,213.83551666637527,185.75853654515217,19.730718261739778
170,36.30278737618528,98.04188727850054,114.84415227860099,118.06269892409682,190.36328695504332,253.92384004768283,213.05659440953312,184.99430137889783,20.35821553808855
92,36.30284488652723,100.0008468465513,116.73041956643546,114.20674124426155,187.5552618757066,253.29516545130767,214.11961137222036,185.23142262263946,19.740355297390924
18,36.30294400751715,96.87520077943194,113.86365334832934,109.77559725328273,190.05712405218503,253.2963325515384,214.2166016257681,184.80451822510597,19.98183170231656
111,36.303010576861766,102.15429569159068,114.95478745836982,120.45561004452105,189.76812740361237,253.56022158439427,213.59642141567363,184.40759442157912,19.800932049381352
124,36.303014653012205,96.22148980290122,114.3789586341561,110.06684130711459,188.66604669365933,253.96541153286222,213.66957278449382,184.9531493553873,20.469054639785874
90,36.30301917241976,99.0012583704676,114.06758682948012,115.55928107339346,190.84150627504457,252.9370374144353,213.50297151809,184.479883721767,20.205344661436133
182,36.3030300550981,99.76313216152774,115.75423033470149,116.7751300318268,187.45841480480314,254.74822259376202,212.07286127281824,184.61461582441282,20.42674029259277
89,36.30303240990295,100.8439924858121,114.88763428471835,108.04962318225625,189.8313562757577,253.027051077247,214.56376327443044,184.90246830324793,20.369061787807038
101,36.303077268189945,99.12027001423455,113.46317923497601,117.7283008418384,187.77185961442717,253.9446093621377,213.59663328133053,184.15052765262334,20.09302455025342
196,36.303109763333445,103.30574246337464,115.60618785130022,123.3665741422172,188.3951098758812,253.46741577567798,212.34668350184666,185.5394564239643,19.30041158942349
23,36.303163159445816,99.27288666723364,115.30124579232265,114.4705317561558,190.25790575623816,253.0069095755092,214.6143032221895,184.93325521450555,20.695821807447558
31,36.30323543762805,97.06693756274501,114.38185372501647,117.16590807481013,191.61506655767553,253.6138021197138,213.7007402993286,184.17011803999904,20.267977721804883
76,36.303252353339985,97.50507061837439,116.20995027156066,106.26519944794991,188.2570646157495,254.58030545147872,213.22702774511788,184.64662051454394,20.44613061236459
19,36.30329436233025,100.68889698315047,114.8629776725206,102.7343318910822,189.28884037203093,253.7261644788088,213.11351580679573,184.72257557899437,20.64944804433556
198,36.30330631201257,98.73928916333576,116.05600259709453,120.79200528695571,188.23377240860174,253.86836557329252,213.42166691561673,184.37143391066311,20.878191939576777
141,36.303383825031034,102.65013357193165,113.24552297288272,112.35885759185197,188.47294144485048,253.23972823206077,213.89952153673968,184.21212387601335,20.39355035041315
32,36.30338540701386,99.4797310585029,115.26045028643661,107.22976261045683,188.2397666273291,254.13732238647881,213.7066239773257,184.05217112988706,20.869781212503405
3,36.303400116593274,99.5218233015799,115.64638722764246,95.32439220843621,189.71877658824872,254.98316778387095,212.8059696283026,185.19001765968918,20.046681248422235
186,36.30340036441877,98.8815443801756,116.22971472438067,94.85308691088248,189.82680728827847,254.44116009498677,213.39206185829227,185.3888340605836,20.034950959126615
66,36.303421663214394,98.67120080385257,115.00977923589497,102.97083800999233,187.7972074331548,253.70425793952418,213.2202856086965,184.96490351093271,20.785136428971654
56,36.30342597135119,100.1909148687387,115.73453519108156,108.17716252927437,189.08676420045936,252.5643852113172,212.273354809387,184.78761421184657,19.556404260738937
15,36.30346166185171,98.19013842978495,116.89486095833122,96.19729651192739,189.56857012447566,254.19368003443032,212.83645319444992,186.13433604478368,19.97158699046735
62,36.303461941165864,100.388400904847,115.72013510562692,118.97611923177405,190.41809684802416,254.6910944692063,214.42686329867797,184.28823608207716,20.119566486552472
65,36.303480658967175,96.61533380586725,114.38971059451397,91.59316545579296,187.8032235929636,253.95601349350855,214.37942041800378,185.83337632015477,19.827729082251327
142,36.303503896025106,99.49604060388798,112.96719594418185,61.650240260297494,190.44248027785852,253.42172260433588,212.51336797822586,185.0082714124065,20.138230356987044
35,36.30353634530809,99.64394985187268,115.11027276947418,113.50599216912482,190.93923826781258,253.90034180010977,214.17357417002347,183.85743225395535,20.951034303926793
120,36.303554091778636,100.62794683923595,114.05062926785061,79.1692462792787,189.04277979058222,254.02098086927643,212.22927495984922,185.0494458829424,20.169335033856093
163,36.30357000612368,100.77415934987015,114.70906982460947,101.84813912398447,191.62203202171636,255.05427902180995,211.1841283665123,185.0234968638631,19.80974863112144
103,36.303570795796254,99.5851417389035,114.29132569282316,83.16735269031739,189.56207865087927,252.35239425256452,213.67773438671264,185.94847754105965,19.831551595558302
17,36.30357689197179,102.45203900556959,115.45298111917657,107.77778766853281,190.39385771875388,254.74964610816576,212.933509911483,184.0026322291119,20.578515309584233
26,36.3036007933376,100.81424550299484,114.85245284598359,126.77131989627588,187.113155569173,253.8377333291597,214.3343759481679,184.60317489617546,19.319127838654584
154,36.30360691641313,99.62432335374409,115.80049500695762,124.2711563372783,192.86051462434227,253.78756201585773,214.35488912540492,185.3565220093344,20.192954869169018
147,36.303607563065675,99.6595418262905,114.59308114384854,116.30066491511573,192.57755265984818,254.04006989251224,213.8762980731844,185.07144053810487,20.713225381935505
55,36.303621818842025,100.12780675819828,114.4930597977065,83.68113498931551,189.14815884028403,253.79174952125996,213.4441462208178,184.52374657745062,20.385160454922712
119,36.30362543267022,99.72278609503577,115.5292867436033,125.9569850211742,187.6387450963211,254.06265291254124,214.80453177194147,185.4393952018025,20.55783091134885
155,36.30362977909411,100.45716187280802,114.42337717458679,72.13742694854454,188.54742645238306,254.57389416487237,214.15623018221604,184.88735879861892,20.284584597487054
97,36.30363022799066,100.94908340425081,114.2403317539729,123.64797556107196,189.19403893439286,254.69847765034825,212.2003695274855,185.39667147091845,20.872665290344877
143,36.303632569825716,99.63243456966661,114.7121292961316,76.25069297185011,190.1874952734887,253.1287837672226,212.6395388757381,184.81527066881182,20.21584995141562
70,36.30363286305966,102.36753808740096,115.68201206584304,101.86265088137903,187.8264671892118,253.664197745896,212.97193888806527,184.4007487155033,20.658429564743262
136,36.30363440719249,99.08520431582811,115.775129917177,59.35852712468311,190.4085986698557,254.02937834087524,211.28958829123007,184.53898099553425,20.27660622637366
98,36.303635381859664,98.47427947814117,117.17183231208111,107.21390487984556,190.14321035738027,253.7555453164831,212.67892841695993,184.0470822424444,19.891308491903366
0,36.30363550802773,98.08988530769857,112.61365847715567,118.51987681765644,187.75678681608986,255.1151435460622,212.3047473154658,184.84601145330694,20.668669266497556
165,36.30363634981506,101.00059881110607,114.2602474549028,99.38619523718576,188.93503082554594,253.18284671761137,213.16154185829973,184.8910892131249,20.71090429712511
74,36.303645628730884,101.85210909545368,112.79100823275775,118.16931982888872,190.69704531269466,253.7827888139507,214.79094445222796,184.46206237781473,19.85968282544006
82,36.303648140842554,97.07367739016226,113.44977177895498,118.49709337286976,189.92883651211156,255.5451605997773,211.18848432205033,184.2947960059578,20.642538912761264
64,36.30368774863588,101.1565493229859,114.51814899525691,115.9362713902831,190.11824050460905,254.0176880442877,214.82007959334862,183.8033772063781,20.893233837739867
78,36.30368931297458,99.03983205087435,115.94361362638267,92.30508937775039,189.94460644166048,254.19340420241508,212.73954527425997,184.17578767752724,20.211474455135182
177,36.303694239169076,97.80192643153744,114.23223896607458,61.445253821410496,188.68990872202562,255.68692736842658,210.9799201908368,184.51493517705222,20.37474656214579
197,36.30370107789381,98.0079640001815,114.83767265866781,102.02032928792893,186.85006144997558,253.48380820380814,213.46965877479695,184.19868964595935,20.849658064849034
164,36.30370799812201,97.42331866108532,114.66424440214824,80.41284365712649,188.24113168412475,254.27804405469985,212.68539431194503,184.36956224205764,20.426117269921946
102,36.303723809695924,100.78050425359329,112.87376430647907,97.233337903326,189.29061355324845,254.48414876528065,213.18462015110194,185.12298949272142,20.365052214018675
16,36.30372464701505,100.08967741607397,115.8763313875601,104.18007787104085,189.8717176714077,253.62348093065967,211.7308434568311,184.99782466353804,20.712605926953458
58,36.30372608377211,96.62080186031892,114.72813921947282,76.33757555209715,190.30005805854194,253.6593582644033,214.08150043577038,185.5799734710572,20.404709238219812
71,36.303736113612125,100.21153809899864,112.7006850301582,71.18033294615068,188.14695216103422,254.93154644888233,212.53259218099865,185.0618653061357,20.12731303620448
4,36.30373689432558,98.56539104543582,117.25013409678132,108.1499843749752,187.60050083698223,253.0158595361673,212.8144016754372,185.46309769703225,20.54269329711583
24,36.303737086359654,97.57831411368431,114.96059107226132,72.5581214943802,188.52357604167602,254.84241643384516,213.39889786930112,184.24679278503112,20.42913292405208
68,36.30374054142729,99.45216965159737,115.01670943242915,105.67203547681078,191.16719783127678,253.9190446893945,211.45474216483495,184.55333043469162,20.69508709364679
176,36.303743172055164,97.10876531336633,114.58440057448665,102.79671149016863,187.55484258943414,254.85299958385528,213.83997436716217,185.81355901249594,20.544200050384596
59,36.30374586740852,101.65687327191239,115.6453768704364,108.78860083287252,189.03355031032595,253.40796312318807,211.24011556318254,184.16365926879473,20.30157259071473
36,36.30374767233725,101.99663011206056,116.15714252698186,103.84790198429215,188.74043240704006,252.30525721469996,213.96154089068025,185.763804524331,20.49119058252201
38,36.303758085861595,103.56079158432311,115.6862031451734,103.3073021078502,189.86756763352534,253.35895674671406,212.8612381328977,184.55340729057326,20.601335204823318
145,36.30377875655149,99.96477536731732,115.8788692897496,73.80423313458739,187.5320496578774,254.80557987661874,211.6227843497589,184.9433277570247,20.445230103996128
