,Energy,Torsion 0,Torsion 1,Torsion 2,Torsion 3,Torsion 4,Torsion 5,Torsion 6,Torsion 7
26,36.31652809430835,90.0,120.0,240.0,180.0,270.0,270.0,180.0,270.0
118,36.31652809430926,90.0,120.0,240.0,180.0,270.0,270.0,180.0,270.0
156,36.31652809606962,90.0,120.0,240.0,180.0,270.0,270.0,180.0,270.0
138,36.31901328125519,90.0,120.0,150.0,180.0,270.0,270.0,180.0,270.0
127,36.31930770674906,90.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
169,36.31930770900566,90.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
122,36.32071211042026,90.0,120.0,330.0,180.0,270.0,270.0,180.0,270.0
151,36.32240073100457,90.0,120.0,240.0,210.0,270.0,270.0,180.0,270.0
128,36.32260274324206,120.0,120.0,60.0,180.0,270.0,270.0,180.0,270.0
126,36.3229808174822,120.0,120.0,90.0,180.0,270.0,270.0,180.0,270.0
34,36.32356067200169,120.0,120.0,240.0,180.0,270.0,270.0,180.0,270.0
63,36.323560672002394,120.0,120.0,240.0,180.0,270.0,270.0,180.0,270.0
193,36.32773282012538,120.0,120.0,60.0,210.0,270.0,270.0,180.0,270.0
106,36.327940506253164,90.0,120.0,90.0,60.0,270.0,270.0,180.0,270.0
1,36.32974160079803,90.0,120.0,0.0,180.0,270.0,270.0,180.0,270.0
185,36.331066870705875,90.0,120.0,30.0,60.0,270.0,270.0,180.0,270.0
60,36.335753673291556,90.0,120.0,120.0,270.0,270.0,270.0,180.0,270.0
152,36.33606512372182,90.0,120.0,240.0,270.0,270.0,270.0,180.0,270.0
141,36.33621820773857,90.0,120.0,300.0,240.0,270.0,270.0,180.0,270.0
2,36.33783762185978,120.0,120.0,300.0,60.0,270.0,270.0,180.0,270.0
167,36.338571739970455,90.0,120.0,30.0,270.0,270.0,270.0,180.0,270.0
43,36.33884876346765,120.0,120.0,270.0,240.0,270.0,270.0,180.0,270.0
28,36.33943554776271,90.0,120.0,210.0,240.0,270.0,270.0,180.0,270.0
101,36.33987053369815,120.0,120.0,60.0,240.0,270.0,270.0,180.0,270.0
22,36.3402789865737,120.0,120.0,90.0,240.0,270.0,270.0,180.0,270.0
48,36.34063792766119,120.0,120.0,240.0,240.0,270.0,270.0,180.0,270.0
81,36.34367868422996,120.0,120.0,30.0,240.0,270.0,270.0,180.0,270.0
140,36.34388841258317,90.0,120.0,90.0,180.0,270.0,210.0,180.0,270.0
191,36.35351667808324,30.0,120.0,270.0,210.0,270.0,270.0,180.0,270.0
188,36.35532204905616,30.0,120.0,90.0,210.0,270.0,270.0,180.0,270.0
149,36.35564209514596,90.0,120.0,270.0,180.0,270.0,240.0,180.0,270.0
111,36.35570112243807,150.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
4,36.35602314308843,90.0,120.0,330.0,210.0,270.0,210.0,180.0,270.0
36,36.35879407911609,150.0,120.0,240.0,210.0,270.0,270.0,180.0,270.0
38,36.36414523182006,120.0,90.0,90.0,180.0,270.0,270.0,180.0,270.0
95,36.366033616237296,30.0,120.0,270.0,240.0,270.0,270.0,180.0,270.0
