,Energy,Torsion 0,Torsion 1,Torsion 2,Torsion 3,Torsion 4,Torsion 5,Torsion 6,Torsion 7
14,36.319307705139416,90.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
114,36.3193077105868,90.0,120.0,30.0,180.0,270.0,270.0,180.0,270.0
100,36.323447317986854,120.0,120.0,120.0,180.0,270.0,270.0,180.0,270.0
1,36.32974160347441,90.0,120.0,0.0,180.0,270.0,270.0,180.0,270.0
90,36.333891956825504,120.0,120.0,210.0,210.0,270.0,270.0,180.0,270.0
94,36.33407154049409,90.0,120.0,270.0,270.0,270.0,270.0,180.0,270.0
57,36.33440091445864,120.0,120.0,60.0,60.0,270.0,270.0,180.0,270.0
84,36.33539501255539,120.0,120.0,120.0,60.0,270.0,270.0,180.0,270.0
50,36.33606512515852,90.0,120.0,240.0,270.0,270.0,270.0,180.0,270.0
86,36.33827229890493,90.0,120.0,300.0,270.0,270.0,270.0,180.0,270.0
197,36.34241151763646,120.0,120.0,90.0,270.0,270.0,270.0,180.0,270.0
43,36.34325055018324,120.0,120.0,300.0,240.0,270.0,270.0,180.0,270.0
179,36.34723937990731,60.0,120.0,270.0,60.0,270.0,270.0,180.0,270.0
116,36.349243172298785,60.0,120.0,240.0,60.0,270.0,270.0,180.0,270.0
55,36.35063247452928,30.0,120.0,120.0,180.0,270.0,270.0,180.0,270.0
11,36.353081479380045,60.0,120.0,330.0,60.0,270.0,270.0,180.0,270.0
23,36.35379730429637,60.0,120.0,90.0,240.0,270.0,270.0,180.0,270.0
129,36.35514880423189,60.0,120.0,210.0,60.0,270.0,270.0,180.0,270.0
59,36.35865149748304,150.0,120.0,210.0,180.0,270.0,270.0,180.0,270.0
70,36.36060649331711,0.0,120.0,60.0,210.0,270.0,270.0,180.0,270.0
29,36.360606496953594,0.0,120.0,60.0,210.0,270.0,270.0,180.0,270.0
185,36.3615856124381,30.0,120.0,60.0,60.0,270.0,270.0,180.0,270.0
99,36.36409559063651,90.0,120.0,90.0,270.0,270.0,210.0,180.0,270.0
32,36.36785236251435,90.0,90.0,270.0,60.0,270.0,270.0,180.0,270.0
64,36.369394102260785,180.0,120.0,60.0,180.0,270.0,270.0,180.0,270.0
130,36.369394103928585,180.0,120.0,60.0,180.0,270.0,270.0,180.0,270.0
157,36.373914416542846,90.0,90.0,60.0,240.0,270.0,270.0,180.0,270.0
198,36.3745241873084,180.0,120.0,60.0,210.0,270.0,270.0,180.0,270.0
67,36.37534513430731,210.0,120.0,120.0,210.0,270.0,270.0,180.0,270.0
101,36.37612786745348,90.0,120.0,0.0,210.0,270.0,240.0,180.0,270.0
5,36.37735301853513,120.0,90.0,180.0,210.0,270.0,270.0,180.0,270.0
95,36.37792922544267,240.0,120.0,240.0,60.0,270.0,270.0,180.0,270.0
128,36.378158844143194,180.0,120.0,180.0,180.0,270.0,270.0,180.0,270.0
113,36.381192245369924,180.0,120.0,60.0,60.0,270.0,270.0,180.0,270.0
118,36.38168695284729,0.0,120.0,180.0,240.0,270.0,270.0,180.0,270.0
117,36.38292866204107,240.0,120.0,120.0,240.0,270.0,270.0,180.0,270.0
174,36.38489083960582,180.0,120.0,30.0,60.0,270.0,270.0,180.0,270.0
33,36.386392767855476,210.0,120.0,330.0,60.0,270.0,270.0,180.0,270.0
159,36.388655705555685,180.0,120.0,60.0,270.0,270.0,270.0,180.0,270.0
