# Relative energy hierarchy for Met conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -175948.1237657   0.000000
   2  -175948.0525825   0.071183
   3  -175948.0066167   0.117149
   4  -175947.9689930   0.154773
   5  -175947.8694354   0.254330
   6  -175947.7846035   0.339162
   7  -175947.7336779   0.390088
   8  -175947.7315470   0.392219
   9  -175947.7187851   0.404981
  10  -175947.6959681   0.427798
  11  -175947.6925485   0.431217
  12  -175947.6866399   0.437126
  13  -175947.3979942   0.725772
  14  -175947.3838352   0.739931
  15  -175947.2727697   0.850996
  16  -175947.1491586   0.974607
  17  -175947.1488496   0.974916
  18  -175947.1453614   0.978404
  19  -175947.1026843   1.021081
  20  -175947.0302503   1.093515
  21  -175947.0231385   1.100627
  22  -175947.0220358   1.101730
  23  -175947.0162147   1.107551
  24  -175946.9857722   1.137994
  25  -175946.9836367   1.140129
  26  -175946.9772794   1.146486
  27  -175946.9768926   1.146873
  28  -175946.9635047   1.160261
  29  -175946.9536661   1.170100
  30  -175946.9510991   1.172667
  31  -175946.9319797   1.191786
  32  -175946.9142505   1.209515
  33  -175946.9009150   1.222851
  34  -175946.8915360   1.232230
  35  -175946.8897457   1.234020
  36  -175946.8805925   1.243173
  37  -175946.8777705   1.245995
  38  -175946.8698301   1.253936
  39  -175946.8425246   1.281241
  40  -175946.7911818   1.332584
  41  -175946.7809317   1.342834
  42  -175946.7796586   1.344107
  43  -175946.7651772   1.358589
  44  -175946.7419728   1.381793
  45  -175946.7354153   1.388350
  46  -175946.7181030   1.405663
  47  -175946.7156185   1.408147
  48  -175946.6998176   1.423948
  49  -175946.6952341   1.428532
  50  -175946.6841158   1.439650
  51  -175946.6788698   1.444896
  52  -175946.6345744   1.489191
  53  -175946.6337904   1.489975
  54  -175946.6043704   1.519395
  55  -175946.6023027   1.521463
  56  -175946.5946762   1.529089
  57  -175946.5577968   1.565969
  58  -175946.5541874   1.569578
  59  -175946.5217315   1.602034
  60  -175946.4981232   1.625643
  61  -175946.4890375   1.634728
  62  -175946.4854383   1.638327
  63  -175946.4601681   1.663598
  64  -175946.4417844   1.681981
  65  -175946.4352768   1.688489
  66  -175946.4298399   1.693926
  67  -175946.4285608   1.695205
  68  -175946.4213500   1.702416
  69  -175946.3845549   1.739211
  70  -175946.3169203   1.806845
  71  -175946.2764434   1.847322
  72  -175946.2745219   1.849244
  73  -175946.2727248   1.851041
  74  -175946.2609588   1.862807
  75  -175946.2006011   1.923165
  76  -175946.0568160   2.066950
  77  -175946.0457115   2.078054
