# Relative energy hierarchy for Trp conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -608822.220649   0.000000
   2  -608822.155212   0.065437
   3  -608822.153368   0.067281
   4  -608822.142258   0.078391
   5  -608822.104093   0.116556
   6  -608822.005474   0.215175
   7  -608821.945301   0.275348
   8  -608821.903394   0.317255
   9  -608821.680559   0.540090
  10  -608821.538027   0.682622
  11  -608821.426456   0.794193
  12  -608821.415463   0.805186
  13  -608821.403077   0.817572
  14  -608821.320174   0.900475
  15  -608821.279969   0.940680
  16  -608821.271069   0.949580
  17  -608821.270474   0.950175
  18  -608821.267728   0.952921
  19  -608821.259529   0.961120
  20  -608821.175439   1.045210
  21  -608821.165496   1.055153
  22  -608821.139191   1.081458
  23  -608821.138795   1.081854
  24  -608821.051792   1.168857
  25  -608821.042335   1.178314
  26  -608821.024512   1.196137
  27  -608821.022147   1.198502
  28  -608821.010586   1.210063
  29  -608821.007224   1.213425
  30  -608821.003603   1.217046
  31  -608820.985745   1.234904
  32  -608820.975715   1.244934
  33  -608820.956398   1.264251
  34  -608820.865529   1.355120
  35  -608820.855774   1.364875
  36  -608820.773716   1.446933
  37  -608820.427907   1.792742
  38  -608820.268975   1.951674
  39  -608820.232054   1.988595
  40  -608820.228818   1.991831
  41  -608820.159925   2.060724
  42  -608820.12444   2.096209
  43  -608820.118041   2.102608
  44  -608820.056   2.164649
  45  -608819.96683   2.253819
  46  -608819.955419   2.265230
