# Relative energy hierarchy for Ac-Thr-NMe conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -570009.303187   0.000000
   2  -570009.281836   0.021351
   3  -570009.196065   0.107122
   4  -570008.969156   0.334031
   5  -570008.952524   0.350663
   6  -570008.930877   0.372310
   7  -570008.915048   0.388139
   8  -570008.82933   0.473857
   9  -570008.76827   0.534917
  10  -570008.75299   0.550197
  11  -570008.617764   0.685423
  12  -570008.519145   0.784042
  13  -570008.495525   0.807662
  14  -570008.486985   0.816202
  15  -570008.461098   0.842089
  16  -570008.458884   0.844303
  17  -570008.417691   0.885496
  18  -570008.414542   0.888645
  19  -570008.408357   0.894830
  20  -570008.405901   0.897286
  21  -570008.295535   1.007652
  22  -570008.288649   1.014538
  23  -570008.229152   1.074035
  24  -570008.210795   1.092392
  25  -570008.21002   1.093167
  26  -570008.103882   1.199305
