# Relative energy hierarchy for Trp conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -18678.7590519   0.000000
   2  -18678.7191018   0.039950
   3  -18678.7160218   0.043030
   4  -18678.6881535   0.070898
   5  -18678.684278   0.074774
   6  -18678.6671674   0.091885
   7  -18678.6093191   0.149733
   8  -18678.6063058   0.152746
   9  -18678.5952842   0.163768
  10  -18678.5946782   0.164374
  11  -18678.5902557   0.168796
  12  -18678.5882326   0.170819
  13  -18678.5820567   0.176995
  14  -18678.5811204   0.177932
  15  -18678.5782839   0.180768
  16  -18678.5668221   0.192230
  17  -18678.561796   0.197256
  18  -18678.5616523   0.197400
  19  -18678.5475609   0.211491
  20  -18678.5472522   0.211800
  21  -18678.5436415   0.215410
  22  -18678.5423946   0.216657
  23  -18678.5408936   0.218158
  24  -18678.5375516   0.221500
  25  -18678.5364334   0.222618
  26  -18678.5363127   0.222739
  27  -18678.5359678   0.223084
  28  -18678.5313642   0.227688
  29  -18678.5305515   0.228500
  30  -18678.5289108   0.230141
  31  -18678.5248885   0.234163
  32  -18678.5231199   0.235932
  33  -18678.5227719   0.236280
  34  -18678.5225624   0.236489
  35  -18678.5129204   0.246132
  36  -18678.512786   0.246266
  37  -18678.5110134   0.248039
  38  -18678.509577   0.249475
  39  -18678.5095677   0.249484
  40  -18678.5092848   0.249767
  41  -18678.5077145   0.251337
  42  -18678.5038428   0.255209
  43  -18678.4778199   0.281232
  44  -18678.4740193   0.285033
  45  -18678.4725346   0.286517
  46  -18678.4632115   0.295840
  47  -18678.4595453   0.299507
  48  -18678.4517485   0.307303
  49  -18678.444941   0.314111
  50  -18678.4369408   0.322111
  51  -18678.4364124   0.322640
  52  -18678.4335965   0.325455
  53  -18678.4280873   0.330965
  54  -18678.4121568   0.346895
  55  -18678.409451   0.349601
  56  -18678.3654951   0.393557
  57  -18678.2776776   0.481374
