# Relative energy hierarchy for Ac-Cys-NMe conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -249511.1738216   0.000000
   2  -249511.1409396   0.032882
   3  -249511.1404745   0.033347
   4  -249511.1001387   0.073683
   5  -249511.0695506   0.104271
   6  -249511.0468514   0.126970
   7  -249510.9486935   0.225128
   8  -249510.9270330   0.246789
   9  -249510.8302287   0.343593
  10  -249510.8076878   0.366134
  11  -249510.7962597   0.377562
  12  -249510.7927924   0.381029
  13  -249510.7921588   0.381663
  14  -249510.7880233   0.385798
  15  -249510.7842730   0.389549
  16  -249510.7759203   0.397901
  17  -249510.7724052   0.401416
  18  -249510.7615430   0.412279
  19  -249510.7295063   0.444315
  20  -249510.7279083   0.445913
  21  -249510.7122955   0.461526
  22  -249510.6894280   0.484394
  23  -249510.6679524   0.505869
  24  -249510.6678540   0.505968
  25  -249510.6537811   0.520041
  26  -249510.6463846   0.527437
  27  -249510.6437977   0.530024
  28  -249510.6401896   0.533632
  29  -249510.6375527   0.536269
  30  -249510.6222154   0.551606
  31  -249510.6217052   0.552116
  32  -249510.6141424   0.559679
  33  -249510.6082384   0.565583
  34  -249510.5856536   0.588168
  35  -249510.5732493   0.600572
  36  -249510.5140719   0.659750
  37  -249510.3808181   0.793004
  38  -249510.3310706   0.842751
  39  -249510.2589589   0.914863
  40  -249510.2096573   0.964164
  41  -249510.1763755   0.997446
  42  -249510.1714251   1.002397
  43  -249510.1398284   1.033993
  44  -249510.1273410   1.046481
  45  -249510.1258749   1.047947
  46  -249510.1218186   1.052003
  47  -249510.0874329   1.086389
  48  -249510.0752780   1.098544
  49  -249510.0744793   1.099342
  50  -249510.0619017   1.111920
  51  -249510.0508485   1.122973
  52  -249510.0492665   1.124555
  53  -249510.0328594   1.140962
  54  -249510.0325741   1.141247
  55  -249510.0231617   1.150660
  56  -249509.9991846   1.174637
  57  -249509.8589346   1.314887
  58  -249509.7376895   1.436132
  59  -249509.6371436   1.536678
  60  -249509.5941240   1.579698
