# Relative energy hierarchy for Met conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -246966.6635290   0.000000
   2  -246966.6582369   0.005292
   3  -246966.6563308   0.007198
   4  -246966.6516066   0.011922
   5  -246966.5717806   0.091748
   6  -246966.5573487   0.106180
   7  -246966.5537882   0.109741
   8  -246966.5480550   0.115474
   9  -246966.4881488   0.175380
  10  -246966.4697842   0.193745
  11  -246966.4363714   0.227158
  12  -246966.4209140   0.242615
  13  -246966.4137083   0.249821
  14  -246966.3907339   0.272795
  15  -246966.3643747   0.299154
  16  -246966.3552889   0.308240
  17  -246966.3443791   0.319150
  18  -246966.2949882   0.368541
  19  -246966.2376830   0.425846
  20  -246966.2338723   0.429657
  21  -246966.1672329   0.496296
  22  -246966.0874163   0.576113
  23  -246966.0066819   0.656847
  24  -246966.0007497   0.662779
  25  -246965.9981602   0.665369
  26  -246965.9977284   0.665801
  27  -246965.9826825   0.680847
  28  -246965.9665067   0.697022
  29  -246965.9658102   0.697719
  30  -246965.9510258   0.712503
  31  -246965.9366920   0.726837
  32  -246965.8999765   0.763553
  33  -246965.8904243   0.773105
  34  -246965.8740574   0.789472
  35  -246965.6963603   0.967169
  36  -246965.6898035   0.973726
  37  -246965.6873963   0.976133
  38  -246965.6848894   0.978640
  39  -246965.6649041   0.998625
  40  -246965.6645911   0.998938
  41  -246965.6601580   1.003371
  42  -246965.6373510   1.026178
  43  -246965.6315132   1.032016
  44  -246965.6292006   1.034328
  45  -246965.6275555   1.035974
  46  -246965.6231508   1.040378
  47  -246965.6163624   1.047167
  48  -246965.6135092   1.050020
  49  -246965.6055475   1.057982
  50  -246965.6040427   1.059486
  51  -246965.6026157   1.060913
  52  -246965.5994875   1.064042
  53  -246965.5993632   1.064166
  54  -246965.5961325   1.067397
  55  -246965.5917575   1.071772
  56  -246965.5307985   1.132731
  57  -246965.4762774   1.187252
  58  -246965.4357665   1.227762
  59  -246965.3984264   1.265103
  60  -246965.3281415   1.335388
  61  -246965.3153708   1.348158
  62  -246965.3138911   1.349638
  63  -246965.3049621   1.358567
  64  -246965.3048054   1.358724
  65  -246965.2941804   1.369349
  66  -246965.2926794   1.370850
  67  -246965.1572538   1.506275
  68  -246965.1535323   1.509997
  69  -246964.8872881   1.776241
  70  -246964.8761643   1.787365
  71  -246964.8559219   1.807607
  72  -246964.7501385   1.913391
  73  -246964.6012176   2.062311
  74  -246964.4375716   2.225957
  75  -246964.1679912   2.495538
  76  -246964.1349267   2.528602
  77  -246964.0890392   2.574490
