# Relative energy hierarchy for deprotonated Asp conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -32483.99561   0.000000
   2  -32483.9245904   0.071020
   3  -32483.9244347   0.071175
   4  -32483.841517   0.154093
   5  -32483.8288066   0.166803
   6  -32483.7878602   0.207750
   7  -32483.7701225   0.225488
   8  -32483.6804195   0.315191
   9  -32483.6724635   0.323147
  10  -32483.6435359   0.352074
  11  -32483.639361   0.356249
  12  -32483.6379662   0.357644
  13  -32483.621083   0.374527
  14  -32483.6131645   0.382446
  15  -32483.6108784   0.384732
  16  -32483.5643457   0.431264
  17  -32483.5318114   0.463799
  18  -32483.5193609   0.476249
  19  -32483.4137158   0.581894
  20  -32483.369137   0.626473
  21  -32483.2469285   0.748682
  22  -32483.1075287   0.888081
  23  -32483.0223176   0.973292
  24  -32482.9927671   1.002843
  25  -32482.9673248   1.028285
  26  -32482.8514595   1.144151
  27  -32482.654792   1.340818
  28  -32482.5413704   1.454240
