# Relative energy hierarchy for Cys conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -173808.1850904   0.000000
   2  -173807.8945169   0.290573
   3  -173807.8551666   0.329924
   4  -173807.5649614   0.620129
   5  -173807.5244649   0.660625
   6  -173807.5200193   0.665071
   7  -173807.5134259   0.671664
   8  -173807.5089294   0.676161
   9  -173807.4841319   0.700958
  10  -173807.4590937   0.725997
  11  -173807.4520499   0.733040
  12  -173807.4501253   0.734965
  13  -173807.4491835   0.735907
  14  -173807.4406288   0.744462
  15  -173807.4276634   0.757427
  16  -173807.3186878   0.866403
  17  -173807.3008852   0.884205
  18  -173806.9618332   1.223257
  19  -173806.9335953   1.251495
  20  -173806.8864264   1.298664
  21  -173806.7959724   1.389118
  22  -173806.7642699   1.420820
