# Relative energy hierarchy for His conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -605079.645594   0.000000
   2  -605079.396472   0.249122
   3  -605079.327341   0.318253
   4  -605079.286538   0.359056
   5  -605079.285656   0.359938
   6  -605079.113293   0.532301
   7  -605079.103184   0.542410
   8  -605079.093078   0.552516
   9  -605078.989157   0.656437
  10  -605078.95524   0.690354
  11  -605078.925584   0.720010
  12  -605078.881477   0.764117
  13  -605078.834897   0.810697
  14  -605078.831613   0.813981
  15  -605078.828412   0.817182
  16  -605078.824859   0.820735
  17  -605078.809594   0.836000
  18  -605078.784405   0.861189
  19  -605078.782851   0.862743
  20  -605078.77756   0.868034
  21  -605078.700626   0.944968
  22  -605078.690165   0.955429
  23  -605078.617725   1.027869
  24  -605078.376519   1.269075
  25  -605078.181513   1.464081
  26  -605077.606931   2.038663
  27  -605076.979421   2.666173
