# Relative energy hierarchy for Asn conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -238542.198602   0.000000
   2  -238542.069419   0.129183
   3  -238542.022732   0.175870
   4  -238541.944987   0.253615
   5  -238541.835417   0.363185
   6  -238541.826394   0.372208
   7  -238541.810905   0.387697
   8  -238541.791919   0.406683
   9  -238541.762013   0.436589
  10  -238541.620755   0.577847
  11  -238541.534641   0.663961
  12  -238541.517837   0.680765
  13  -238541.485156   0.713446
  14  -238541.42519   0.773412
  15  -238541.349916   0.848686
  16  -238541.331624   0.866978
  17  -238541.248955   0.949647
  18  -238540.788981   1.409621
  19  -238540.74791   1.450692
  20  -238540.726839   1.471763
  21  -238540.724574   1.474028
  22  -238540.717326   1.481276
  23  -238540.709266   1.489336
  24  -238540.662667   1.535935
  25  -238540.644824   1.553778
  26  -238540.615512   1.583090
  27  -238540.333853   1.864749
