# Relative energy hierarchy for Ac-Phe-NMe conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -244919.347809   0.000000
   2  -244919.256942   0.090867
   3  -244918.762524   0.585285
   4  -244918.658124   0.689685
   5  -244918.65002   0.697789
   6  -244918.603904   0.743905
   7  -244918.542469   0.805340
   8  -244918.511161   0.836648
   9  -244918.488203   0.859606
  10  -244918.447408   0.900401
  11  -244918.43086   0.916949
  12  -244918.429918   0.917891
  13  -244918.411416   0.936393
  14  -244918.409795   0.938014
  15  -244918.369114   0.978695
  16  -244918.321786   1.026023
  17  -244918.310949   1.036860
  18  -244918.179132   1.168677
  19  -244918.176496   1.171313
  20  -244918.120546   1.227263
  21  -244918.06048   1.287329
  22  -244918.051998   1.295811
  23  -244918.049568   1.298241
  24  -244918.022731   1.325078
