# Relative energy hierarchy for Ac-Trp-NMe conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -248500.387211   0.000000
   2  -248500.287193   0.100018
   3  -248500.285462   0.101749
   4  -248500.284935   0.102276
   5  -248500.219303   0.167908
   6  -248500.188714   0.198497
   7  -248500.126825   0.260386
   8  -248499.957327   0.429884
   9  -248499.954444   0.432767
  10  -248499.879009   0.508202
  11  -248499.877199   0.510012
  12  -248499.766098   0.621113
  13  -248499.706962   0.680249
  14  -248499.670077   0.717134
  15  -248499.642187   0.745024
  16  -248499.610938   0.776273
  17  -248499.564417   0.822794
  18  -248499.532256   0.854955
  19  -248499.520494   0.866717
  20  -248499.51987   0.867341
  21  -248499.489958   0.897253
  22  -248499.479968   0.907243
  23  -248499.477195   0.910016
  24  -248499.471007   0.916204
  25  -248499.469264   0.917947
  26  -248499.444872   0.942339
  27  -248499.433312   0.953899
  28  -248499.432041   0.955170
  29  -248499.402434   0.984777
  30  -248499.362104   1.025107
  31  -248499.357836   1.029375
  32  -248499.348868   1.038343
  33  -248499.323287   1.063924
  34  -248499.321164   1.066047
  35  -248499.317796   1.069415
  36  -248499.317029   1.070182
  37  -248499.298535   1.088676
  38  -248499.283865   1.103346
  39  -248499.258269   1.128942
  40  -248499.242468   1.144743
  41  -248499.230722   1.156489
  42  -248499.157148   1.230063
  43  -248499.149563   1.237648
  44  -248499.140455   1.246756
  45  -248499.129955   1.257256
  46  -248499.021502   1.365709
  47  -248499.015886   1.371325
  48  -248498.895786   1.491425
  49  -248498.892211   1.495000
  50  -248498.885116   1.502095
