# Relative energy hierarchy for Ac-Ser-NMe conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -605686.406922   0.000000
   2  -605686.319558   0.087364
   3  -605686.089862   0.317060
   4  -605685.855296   0.551626
   5  -605685.783172   0.623750
   6  -605685.762677   0.644245
   7  -605685.757575   0.649347
   8  -605685.740364   0.666558
   9  -605685.667844   0.739078
  10  -605685.641452   0.765470
  11  -605685.617714   0.789208
  12  -605685.594529   0.812393
  13  -605685.286597   1.120325
  14  -605685.17284   1.234082
  15  -605685.156995   1.249927
  16  -605685.135541   1.271381
  17  -605685.091059   1.315863
  18  -605685.072876   1.334046
  19  -605685.046413   1.360509
  20  -605684.854582   1.552340
  21  -605684.74837   1.658552
  22  -605684.627129   1.779793
  23  -605684.625173   1.781749
  24  -605684.61572   1.791202
  25  -605684.544043   1.862879
