# Relative energy hierarchy for deprotonated Asp conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -13932.1769323   0.000000
   2  -13932.1648558   0.012077
   3  -13932.0866451   0.090287
   4  -13932.021781   0.155151
   5  -13931.9555423   0.221390
   6  -13931.9491037   0.227829
   7  -13931.8623071   0.314625
   8  -13931.803579   0.373353
   9  -13931.6782244   0.498708
  10  -13931.4598052   0.717127
  11  -13931.4286864   0.748246
  12  -13931.3962416   0.780691
  13  -13931.3744839   0.802448
  14  -13931.3306975   0.846235
  15  -13931.3291602   0.847772
  16  -13931.3011003   0.875832
  17  -13931.2724601   0.904472
  18  -13931.2518687   0.925064
  19  -13931.1741539   1.002778
  20  -13931.1187473   1.058185
  21  -13931.1043012   1.072631
  22  -13931.0996843   1.077248
  23  -13931.034381   1.142551
