# Relative energy hierarchy for Ile conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -237157.106194   0.000000
   2  -237157.104565   0.001629
   3  -237157.084413   0.021781
   4  -237157.046846   0.059348
   5  -237157.043382   0.062812
   6  -237157.034332   0.071862
   7  -237157.025675   0.080519
   8  -237157.023705   0.082489
   9  -237156.920428   0.185766
  10  -237156.902577   0.203617
  11  -237156.5688   0.537394
  12  -237156.552792   0.553402
  13  -237156.544254   0.561940
  14  -237156.5422   0.563994
  15  -237156.51262   0.593574
  16  -237156.449819   0.656375
  17  -237156.448534   0.657660
  18  -237156.436699   0.669495
  19  -237156.432017   0.674177
  20  -237156.418728   0.687466
  21  -237156.412556   0.693638
  22  -237156.406476   0.699718
  23  -237156.38048   0.725714
  24  -237156.376971   0.729223
  25  -237156.306404   0.799790
  26  -237156.268827   0.837367
