# Relative energy hierarchy for Asp conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -239083.287723   0.000000
   2  -239083.221554   0.066169
   3  -239083.216581   0.071142
   4  -239083.128141   0.159582
   5  -239083.101175   0.186548
   6  -239083.099271   0.188452
   7  -239083.040933   0.246790
   8  -239083.033865   0.253858
   9  -239083.031013   0.256710
  10  -239083.028474   0.259249
  11  -239083.026062   0.261661
  12  -239082.957589   0.330134
  13  -239082.942367   0.345356
  14  -239082.934646   0.353077
  15  -239082.928936   0.358787
  16  -239082.857655   0.430068
  17  -239082.851377   0.436346
  18  -239082.833638   0.454085
  19  -239082.824383   0.463340
  20  -239082.801617   0.486106
  21  -239082.735268   0.552455
  22  -239082.681912   0.605811
  23  -239082.618531   0.669192
  24  -239082.575112   0.712611
  25  -239082.510691   0.777032
  26  -239082.476733   0.810990
  27  -239082.467114   0.820609
  28  -239082.403446   0.884277
  29  -239082.344683   0.943040
  30  -239082.341877   0.945846
  31  -239082.338119   0.949604
  32  -239082.300634   0.987089
  33  -239082.293094   0.994629
  34  -239082.281997   1.005726
  35  -239082.280658   1.007065
  36  -239082.279466   1.008257
  37  -239082.249671   1.038052
  38  -239082.243524   1.044199
  39  -239082.236439   1.051284
  40  -239082.234814   1.052909
  41  -239082.13808   1.149643
  42  -239081.753568   1.534155
  43  -239081.679076   1.608647
  44  -239081.662996   1.624727
  45  -239081.559629   1.728094
