# Relative energy hierarchy for deprotonated Ac-Asp-NMe conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -18614.7392242   0.000000
   2  -18614.7356033   0.003621
   3  -18614.7329012   0.006323
   4  -18614.7030555   0.036169
   5  -18614.6980344   0.041190
   6  -18614.6952709   0.043953
   7  -18614.6930543   0.046170
   8  -18614.6300897   0.109134
   9  -18614.6256103   0.113614
  10  -18614.6198164   0.119408
  11  -18614.6119512   0.127273
  12  -18614.6090749   0.130149
  13  -18614.6089355   0.130289
  14  -18614.5818679   0.157356
  15  -18614.5634491   0.175775
  16  -18614.5186356   0.220589
  17  -18614.5176917   0.221532
  18  -18614.4471651   0.292059
  19  -18614.4261368   0.313087
  20  -18614.4030982   0.336126
  21  -18614.4024586   0.336766
  22  -18614.390476   0.348748
  23  -18614.3649535   0.374271
  24  -18614.3399997   0.399224
  25  -18614.3356703   0.403554
  26  -18614.301444   0.437780
  27  -18614.2919098   0.447314
  28  -18614.2782254   0.460999
  29  -18614.2759612   0.463263
  30  -18614.266404   0.472820
  31  -18614.2224523   0.516772
  32  -18614.2124462   0.526778
  33  -18614.1953716   0.543853
  34  -18614.1930445   0.546180
  35  -18614.1510851   0.588139
  36  -18614.1219091   0.617315
  37  -18614.1132739   0.625950
  38  -18614.0497051   0.689519
  39  -18614.0354702   0.703754
  40  -18614.0103342   0.728890
  41  -18613.9570972   0.782127
  42  -18613.9299558   0.809268
  43  -18613.8903456   0.848879
  44  -18613.8484073   0.890817
  45  -18613.8321376   0.907087
  46  -18613.8017286   0.937496
  47  -18613.7973314   0.941893
  48  -18613.7324319   1.006792
  49  -18613.500136   1.239088
