# Relative energy hierarchy for His conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -240073.829831   0.000000
   2  -240073.722366   0.107465
   3  -240073.689279   0.140552
   4  -240073.681999   0.147832
   5  -240073.635061   0.194770
   6  -240073.585187   0.244644
   7  -240073.562762   0.267069
   8  -240073.483614   0.346217
   9  -240073.441813   0.388018
  10  -240073.437856   0.391975
  11  -240073.437748   0.392083
  12  -240073.433767   0.396064
  13  -240073.415853   0.413978
  14  -240073.400227   0.429604
  15  -240073.394141   0.435690
  16  -240073.387837   0.441994
  17  -240073.386739   0.443092
  18  -240073.369098   0.460733
  19  -240073.368108   0.461723
  20  -240073.346909   0.482922
  21  -240073.337612   0.492219
  22  -240073.294943   0.534888
  23  -240073.262165   0.567666
  24  -240072.935319   0.894512
  25  -240072.749509   1.080322
  26  -240072.551819   1.278012
  27  -240072.154753   1.675078
  28  -240071.869626   1.960205
