# Relative energy hierarchy for Hish conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -240077.859084   0.000000
   2  -240077.847704   0.011380
   3  -240077.785743   0.073341
   4  -240077.750209   0.108875
   5  -240077.613603   0.245481
   6  -240077.610315   0.248769
   7  -240077.371777   0.487307
   8  -240077.355484   0.503600
   9  -240077.341619   0.517465
  10  -240077.322027   0.537057
  11  -240077.206207   0.652877
  12  -240077.176421   0.682663
  13  -240077.052636   0.806448
  14  -240077.044050   0.815034
  15  -240077.037272   0.821812
  16  -240077.033517   0.825567
  17  -240077.012503   0.846581
  18  -240076.985661   0.873423
  19  -240076.974237   0.884847
  20  -240076.968986   0.890098
  21  -240076.933776   0.925308
  22  -240076.907688   0.951396
  23  -240076.855472   1.003612
  24  -240076.824966   1.034118
  25  -240076.774911   1.084173
  26  -240076.712596   1.146488
