# Relative energy hierarchy for Thr conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -99119.512234   0.000000
   2  -99119.3708607   0.141373
   3  -99119.2793023   0.232932
   4  -99119.2773556   0.234878
   5  -99119.2250321   0.287202
   6  -99119.0174038   0.494830
   7  -99118.9467739   0.565460
   8  -99118.9403191   0.571915
   9  -99118.9293385   0.582895
  10  -99118.778291   0.733943
  11  -99118.776766   0.735468
  12  -99118.6894028   0.822831
  13  -99118.6365966   0.875637
  14  -99118.5663815   0.945852
  15  -99118.5214842   0.990750
  16  -99118.5201121   0.992122
  17  -99118.4978809   1.014353
  18  -99118.4660423   1.046192
  19  -99118.4376193   1.074615
  20  -99118.2978245   1.214409
  21  -99118.2867455   1.225489
  22  -99118.2801378   1.232096
  23  -99118.2584068   1.253827
  24  -99118.2189098   1.293324
  25  -99117.6908702   1.821364
  26  -99117.4395131   2.072721
  27  -99117.1626087   2.349625
