# Relative energy hierarchy for Asp conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -101136.087021   0.000000
   2  -101136.072442   0.014579
   3  -101136.023198   0.063823
   4  -101135.890905   0.196116
   5  -101135.832443   0.254578
   6  -101135.828068   0.258953
   7  -101135.803731   0.283290
   8  -101135.802724   0.284297
   9  -101135.801403   0.285618
  10  -101135.799308   0.287713
  11  -101135.742456   0.344565
  12  -101135.733243   0.353778
  13  -101135.720813   0.366208
  14  -101135.678515   0.408506
  15  -101135.668432   0.418589
  16  -101135.658998   0.428023
  17  -101135.645514   0.441507
  18  -101135.619002   0.468019
  19  -101135.590042   0.496979
  20  -101135.582918   0.504103
  21  -101135.559829   0.527192
  22  -101135.492652   0.594369
  23  -101135.444421   0.642600
  24  -101135.429836   0.657185
  25  -101135.383362   0.703659
  26  -101135.31416   0.772861
  27  -101135.24965   0.837371
  28  -101135.218517   0.868504
  29  -101135.205287   0.881734
  30  -101135.065705   1.021316
  31  -101135.021191   1.065830
  32  -101135.016796   1.070225
  33  -101135.01512   1.071901
  34  -101134.976261   1.110760
  35  -101134.967767   1.119254
  36  -101134.960293   1.126728
  37  -101134.954266   1.132755
  38  -101134.954077   1.132944
  39  -101134.936188   1.150833
  40  -101134.930459   1.156562
  41  -101134.916545   1.170476
  42  -101134.443622   1.643399
  43  -101134.379078   1.707943
  44  -101134.19061   1.896411
  45  -101134.17098   1.916041
  46  -101134.150668   1.936353
  47  -101134.110732   1.976289
  48  -101134.052654   2.034367
