# Relative energy hierarchy for Asp conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -168063.670747   0.000000
   2  -168063.373582   0.297165
   3  -168063.367193   0.303554
   4  -168063.359393   0.311354
   5  -168063.358742   0.312005
   6  -168063.352379   0.318368
   7  -168063.343242   0.327505
   8  -168063.342645   0.328102
   9  -168063.34199   0.328757
  10  -168063.324444   0.346303
  11  -168063.305023   0.365724
  12  -168063.290227   0.380520
  13  -168063.202576   0.468171
  14  -168063.081047   0.589700
  15  -168063.029815   0.640932
  16  -168063.027258   0.643489
  17  -168063.018817   0.651930
  18  -168062.995858   0.674889
  19  -168062.977218   0.693529
  20  -168062.9019   0.768847
  21  -168062.860798   0.809949
  22  -168062.837765   0.832982
  23  -168062.81315   0.857597
  24  -168062.778373   0.892374
  25  -168062.768567   0.902180
  26  -168062.766574   0.904173
  27  -168062.761875   0.908872
  28  -168062.692237   0.978510
  29  -168062.616576   1.054171
  30  -168062.574692   1.096055
  31  -168062.540256   1.130491
  32  -168062.406379   1.264368
  33  -168062.400597   1.270150
  34  -168062.16005   1.510697
  35  -168062.061491   1.609256
  36  -168061.883405   1.787342
  37  -168061.795387   1.875360
