# Relative energy hierarchy for Ac-His-NMe conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -244757.563697   0.000000
   2  -244757.563218   0.000479
   3  -244757.500888   0.062809
   4  -244757.454779   0.108918
   5  -244757.432806   0.130891
   6  -244757.156935   0.406762
   7  -244757.082599   0.481098
   8  -244757.054797   0.508900
   9  -244756.967373   0.596324
  10  -244756.955767   0.607930
  11  -244756.939855   0.623842
  12  -244756.918864   0.644833
  13  -244756.892839   0.670858
  14  -244756.883952   0.679745
  15  -244756.862695   0.701002
  16  -244756.798746   0.764951
  17  -244756.783343   0.780354
  18  -244756.777037   0.786660
  19  -244756.75542   0.808277
  20  -244756.722448   0.841249
  21  -244756.716906   0.846791
  22  -244756.684987   0.878710
  23  -244756.675029   0.888668
  24  -244756.664299   0.899398
  25  -244756.649735   0.913962
  26  -244756.641455   0.922242
  27  -244756.629906   0.933791
  28  -244756.597142   0.966555
  29  -244756.581063   0.982634
  30  -244756.552761   1.010936
  31  -244756.550703   1.012994
  32  -244756.547668   1.016029
  33  -244756.535969   1.027728
  34  -244756.527559   1.036138
  35  -244756.48451   1.079187
  36  -244756.480742   1.082955
  37  -244756.477037   1.086660
  38  -244756.442937   1.120760
  39  -244756.442463   1.121234
  40  -244756.422958   1.140739
  41  -244756.413647   1.150050
  42  -244756.399017   1.164680
  43  -244756.380456   1.183241
  44  -244756.376654   1.187043
  45  -244756.302018   1.261679
  46  -244756.291939   1.271758
  47  -244756.286528   1.277169
  48  -244756.26328   1.300417
  49  -244756.226583   1.337114
