# Relative energy hierarchy for deprotonated Ac-Asp-NMe conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -37167.3814355   0.000000
   2  -37167.2722097   0.109226
   3  -37167.2634398   0.117996
   4  -37167.2068238   0.174612
   5  -37167.181139   0.200296
   6  -37167.1704626   0.210973
   7  -37167.1199916   0.261444
   8  -37167.0819547   0.299481
   9  -37167.0255084   0.355927
  10  -37167.0228081   0.358627
  11  -37166.9520072   0.429428
  12  -37166.9519132   0.429522
  13  -37166.931979   0.449456
  14  -37166.9303804   0.451055
  15  -37166.8964211   0.485014
  16  -37166.8825086   0.498927
  17  -37166.869193   0.512243
  18  -37166.8185871   0.562848
  19  -37166.7508288   0.630607
  20  -37166.7459067   0.635529
  21  -37166.7260641   0.655371
  22  -37166.7019986   0.679437
  23  -37166.699429   0.682006
  24  -37166.6902876   0.691148
  25  -37166.6717759   0.709660
  26  -37166.6388562   0.742579
  27  -37166.6338779   0.747558
  28  -37166.6126895   0.768746
  29  -37166.607783   0.773653
  30  -37166.6027299   0.778706
  31  -37166.5781148   0.803321
  32  -37166.5771718   0.804264
  33  -37166.5729056   0.808530
  34  -37166.5631633   0.818272
  35  -37166.5197654   0.861670
  36  -37166.5071585   0.874277
  37  -37166.5050134   0.876422
  38  -37166.491338   0.890097
  39  -37166.48422   0.897216
  40  -37166.4724016   0.909034
  41  -37166.4226445   0.958791
  42  -37166.4201838   0.961252
  43  -37166.4152641   0.966171
  44  -37166.2776442   1.103791
  45  -37166.27148   1.109955
  46  -37166.1770352   1.204400
