# Relative energy hierarchy for Ac-Pro-NMe conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -15600.951795   0.000000
   2  -15600.9034705   0.048325
   3  -15600.8353527   0.116442
   4  -15600.8239359   0.127859
   5  -15600.7972395   0.154556
   6  -15600.7407069   0.211088
   7  -15600.7032884   0.248507
   8  -15600.693962   0.257833
   9  -15600.6919354   0.259860
  10  -15600.682749   0.269046
  11  -15600.6140723   0.337723
  12  -15600.5967155   0.355080
  13  -15600.5840067   0.367788
  14  -15600.5750298   0.376765
  15  -15600.5454472   0.406348
  16  -15600.5405671   0.411228
