# Relative energy hierarchy for Ac-Ala-NMe conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
   1  -238632.420806   0.000000
   2  -238632.418498   0.002308
   3  -238632.347328   0.073478
   4  -238632.252614   0.168192
   5  -238632.226818   0.193988
   6  -238631.818438   0.602368
   7  -238631.81777    0.603036
   8  -238631.766555   0.654251
   9  -238631.691554   0.729252
  10  -238631.20628    1.214526
  11  -238631.12311    1.297696
  12  -238630.943379   1.477427
  13  -238630.937082   1.483724
