# Relative energy hierarchy for His conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -33480.9292198   0.000000
   2  -33480.8539023   0.075317
   3  -33480.8117102   0.117510
   4  -33480.7875125   0.141707
   5  -33480.7141284   0.215091
   6  -33480.6462223   0.282997
   7  -33480.5962645   0.332955
   8  -33480.5814208   0.347799
   9  -33480.5594669   0.369753
  10  -33480.4460204   0.483199
  11  -33480.4334035   0.495816
  12  -33480.3909428   0.538277
  13  -33480.3692276   0.559992
  14  -33480.3657989   0.563421
  15  -33480.3613494   0.567870
  16  -33480.3502588   0.578961
  17  -33480.3441117   0.585108
  18  -33480.33814   0.591080
  19  -33480.3272596   0.601960
  20  -33480.3146751   0.614545
  21  -33480.2993557   0.629864
  22  -33480.2859188   0.643301
  23  -33480.2650107   0.664209
  24  -33479.9433488   0.985871
  25  -33479.8561924   1.073027
  26  -33479.759424   1.169796
  27  -33479.5628054   1.366414
  28  -33479.5409095   1.388310
  29  -33479.5301583   1.399062
  30  -33479.4157317   1.513488
  31  -33479.0729285   1.856291
  32  -33478.5868859   2.342334
