# Relative energy hierarchy for Ac-Hisd-NMe conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -573016.2566099   0.000000
   2  -573016.2566005   0.000009
   3  -573016.2564763   0.000134
   4  -573016.2564023   0.000208
   5  -573016.2563761   0.000234
   6  -573016.2561293   0.000481
   7  -573016.2558099   0.000800
   8  -573016.2556133   0.000997
   9  -573016.2549441   0.001666
  10  -573016.2539421   0.002668
  11  -573016.2539332   0.002677
  12  -573016.1427660   0.113844
  13  -573016.1420113   0.114599
  14  -573016.1419439   0.114666
  15  -573016.1415467   0.115063
  16  -573016.1414924   0.115118
  17  -573016.1413755   0.115234
  18  -573016.1411541   0.115456
  19  -573016.1406993   0.115911
  20  -573016.1405557   0.116054
  21  -573016.1405035   0.116106
  22  -573015.9511837   0.305426
  23  -573015.9508750   0.305735
  24  -573015.9499539   0.306656
  25  -573015.9494416   0.307168
  26  -573015.9014521   0.355158
  27  -573015.9014449   0.355165
  28  -573015.9013862   0.355224
  29  -573015.9013202   0.355290
  30  -573015.9013153   0.355295
  31  -573015.9013110   0.355299
  32  -573015.9013055   0.355304
  33  -573015.9008345   0.355775
  34  -573015.9004717   0.356138
  35  -573015.9003275   0.356282
  36  -573015.8031738   0.453436
  37  -573015.8027400   0.453870
  38  -573015.8026442   0.453966
  39  -573015.8025879   0.454022
  40  -573015.8024363   0.454174
  41  -573015.7938361   0.462774
  42  -573015.7934162   0.463194
  43  -573015.7933692   0.463241
  44  -573015.7933279   0.463282
  45  -573015.7931600   0.463450
  46  -573015.7857893   0.470821
  47  -573015.7853840   0.471226
  48  -573015.7853604   0.471250
  49  -573015.7852430   0.471367
  50  -573015.7850749   0.471535
  51  -573015.7335374   0.523073
  52  -573015.6841262   0.572484
  53  -573015.6840920   0.572518
  54  -573015.6840232   0.572587
  55  -573015.6837488   0.572861
  56  -573015.6834294   0.573181
  57  -573015.6829933   0.573617
  58  -573015.6829145   0.573695
  59  -573015.6828890   0.573721
  60  -573015.6781442   0.578466
  61  -573015.6780830   0.578527
  62  -573015.6779794   0.578631
  63  -573015.6779014   0.578709
  64  -573015.6777619   0.578848
  65  -573015.6673174   0.589293
  66  -573015.6669546   0.589655
  67  -573015.6614823   0.595128
  68  -573015.6614163   0.595194
  69  -573015.6614092   0.595201
  70  -573015.6135591   0.643051
  71  -573015.6132986   0.643311
  72  -573015.6130513   0.643559
  73  -573015.6129025   0.643707
  74  -573015.6127914   0.643818
  75  -573015.5785129   0.678097
  76  -573015.5783128   0.678297
  77  -573015.5777835   0.678826
  78  -573015.5771276   0.679482
  79  -573015.5770948   0.679515
  80  -573015.5769554   0.679654
  81  -573015.5636723   0.692938
  82  -573015.5635856   0.693024
  83  -573015.5629162   0.693694
  84  -573015.5624532   0.694157
  85  -573015.5618629   0.694747
  86  -573015.4741928   0.782417
  87  -573015.4741576   0.782452
  88  -573015.4741249   0.782485
  89  -573015.4739735   0.782636
  90  -573015.4736755   0.782934
  91  -573015.4482846   0.808325
  92  -573015.4476581   0.808952
  93  -573015.4473229   0.809287
  94  -573015.4471694   0.809440
  95  -573015.4468755   0.809734
  96  -573015.4092510   0.847359
  97  -573015.4092098   0.847400
  98  -573015.4091969   0.847413
  99  -573015.4089589   0.847651
 100  -573015.4038341   0.852776
 101  -573015.4033892   0.853221
 102  -573015.3863838   0.870226
 103  -573015.3859469   0.870663
 104  -573015.3858005   0.870809
 105  -573015.3857441   0.870866
 106  -573015.3857415   0.870868
 107  -573015.3855690   0.871041
 108  -573015.3852178   0.871392
 109  -573015.3445355   0.912074
 110  -573015.3443754   0.912235
 111  -573015.3443261   0.912284
 112  -573015.3442704   0.912340
 113  -573015.3442660   0.912344
 114  -573015.3441337   0.912476
 115  -573015.3439488   0.912661
 116  -573015.3371714   0.919439
 117  -573015.3369773   0.919633
 118  -573015.3369645   0.919645
 119  -573015.3368517   0.919758
 120  -573015.3368268   0.919783
 121  -573015.3260301   0.930580
 122  -573015.3252773   0.931333
 123  -573015.3250439   0.931566
 124  -573015.3250062   0.931604
 125  -573015.3249243   0.931686
 126  -573015.3248350   0.931775
 127  -573015.3248066   0.931803
 128  -573015.3241322   0.932478
 129  -573015.3158751   0.940735
 130  -573015.3155217   0.941088
 131  -573015.3154948   0.941115
 132  -573015.3154719   0.941138
 133  -573015.3153898   0.941220
 134  -573015.3038063   0.952804
 135  -573015.3037498   0.952860
 136  -573015.3037165   0.952893
 137  -573015.3035090   0.953101
 138  -573015.3031522   0.953458
 139  -573015.2981674   0.958443
 140  -573015.2973892   0.959221
 141  -573015.2848753   0.971735
 142  -573015.2844445   0.972165
 143  -573015.2843817   0.972228
 144  -573015.2842033   0.972407
 145  -573015.2294156   1.027194
 146  -573015.2291745   1.027435
