# Relative energy hierarchy for Asn conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -31949.345909   0.000000
   2  -31949.1055367   0.240372
   3  -31949.0848725   0.261037
   4  -31949.0741713   0.271738
   5  -31948.87681   0.469099
   6  -31948.8082163   0.537693
   7  -31948.7142193   0.631690
   8  -31948.6794954   0.666414
   9  -31948.652284   0.693625
  10  -31948.6453075   0.700602
  11  -31948.4859038   0.860005
  12  -31948.4464804   0.899429
  13  -31948.4306026   0.915306
  14  -31948.3954347   0.950474
  15  -31948.2770631   1.068846
  16  -31948.2701285   1.075780
  17  -31948.1717311   1.174178
  18  -31947.6430629   1.702846
  19  -31947.5509525   1.794956
  20  -31947.5474952   1.798414
  21  -31947.5181303   1.827779
  22  -31947.4986865   1.847223
  23  -31947.4043422   1.941567
  24  -31947.3983537   1.947555
  25  -31947.315265   2.030644
  26  -31947.2615611   2.084348
  27  -31947.2322169   2.113692
  28  -31947.1748148   2.171094
  29  -31946.8613782   2.484531
