# Relative energy hierarchy for Gln conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -604617.382551   0.000000
   2  -604617.371492   0.011059
   3  -604617.338838   0.043713
   4  -604617.212408   0.170143
   5  -604617.127449   0.255102
   6  -604617.0023   0.380251
   7  -604616.885693   0.496858
   8  -604616.829817   0.552734
   9  -604616.782876   0.599675
  10  -604616.761872   0.620679
  11  -604616.739931   0.642620
  12  -604616.332148   1.050403
  13  -604616.283322   1.099229
  14  -604616.228354   1.154197
  15  -604616.163945   1.218606
  16  -604616.14779   1.234761
  17  -604616.144656   1.237895
  18  -604616.112355   1.270196
  19  -604616.093954   1.288597
  20  -604616.053018   1.329533
  21  -604616.022732   1.359819
  22  -604615.809629   1.572922
  23  -604615.709691   1.672860
  24  -604615.691823   1.690728
  25  -604615.600573   1.781978
  26  -604615.541979   1.840572
  27  -604615.416557   1.965994
  28  -604615.304752   2.077799
  29  -604615.263814   2.118737
  30  -604615.214754   2.167797
  31  -604615.206984   2.175567
  32  -604615.186836   2.195715
  33  -604615.180584   2.201967
  34  -604615.150596   2.231955
  35  -604615.141123   2.241428
  36  -604615.010814   2.371737
  37  -604614.974752   2.407799
  38  -604614.958477   2.424074
  39  -604614.937111   2.445440
  40  -604614.835824   2.546727
  41  -604614.833624   2.548927
