# Relative energy hierarchy for Ac-Pro-NMe conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -605743.995048   0.000000
   2  -605743.946909   0.048139
   3  -605743.769955   0.225093
   4  -605743.732945   0.262103
   5  -605743.654354   0.340694
   6  -605743.630909   0.364139
   7  -605743.325674   0.669374
   8  -605743.293729   0.701319
   9  -605743.285353   0.709695
  10  -605743.282753   0.712295
  11  -605743.248235   0.746813
  12  -605742.48004   1.515008
  13  -605742.422266   1.572782
  14  -605742.293559   1.701489
  15  -605742.272982   1.722066
